"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Unknown","Property","60","[c]","31660","27080"
"New entrant CS","2023","50-59","Unknown","Security","90","[c]","32720","27500"
"New entrant CS","2023","50-59","Unknown","Unknown","340","[c]","33890","29100"
"New entrant CS","2023","50-59","White","Analysis","30","[c]","45380","45170"
"New entrant CS","2023","50-59","White","Commercial","70","[c]","52600","43400"
"New entrant CS","2023","50-59","White","Communications","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Counter Fraud","75","[c]","28680","26960"
"New entrant CS","2023","50-59","White","Debt","90","[c]","22310","22520"
"New entrant CS","2023","50-59","White","Digital, Data & Technology","215","[c]","45970","41780"
"New entrant CS","2023","50-59","White","Finance","55","[c]","41230","37680"
"New entrant CS","2023","50-59","White","Grants Management","45","[c]","23230","22150"
"New entrant CS","2023","50-59","White","Human Resources","120","[c]","38230","33830"
"New entrant CS","2023","50-59","White","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Legal","85","[c]","40170","38760"
"New entrant CS","2023","50-59","White","No function","2450","[c]","30470","24070"
"New entrant CS","2023","50-59","White","Project Delivery","170","[c]","47340","41190"
"New entrant CS","2023","50-59","White","Property","90","[c]","40040","34200"
"New entrant CS","2023","50-59","White","Security","110","[c]","30530","27500"
"New entrant CS","2023","50-59","White","Unknown","280","[c]","35790","30440"
"New entrant CS","2023","60-64","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","No function","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","No function","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","No function","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","No function","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Debt","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Grants Management","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","No function","470","[c]","27500","23500"
"New entrant CS","2023","60-64","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Property","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Security","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","75","[c]","30230","29100"
"New entrant CS","2023","60-64","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Debt","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Digital, Data & Technology","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Grants Management","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","No function","555","[c]","29620","23640"
"New entrant CS","2023","60-64","White","Project Delivery","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Property","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Security","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","White","Unknown","45","[c]","32760","29100"
"New entrant CS","2023","65+","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","No function","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","No function","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","No function","135","[c]","30760","23570"
"New entrant CS","2023","65+","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","No function","175","[c]","30920","23230"
"New entrant CS","2023","65+","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","White","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
