"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","HEO","15","[c]","34130","31730"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","SEO","15","[c]","40270","38070"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Croydon","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Croydon","London","AO","105","[c]","25910","26400"
"Leaver CS","2023","Operational Delivery","Croydon","London","EO","125","[c]","30360","30200"
"Leaver CS","2023","Operational Delivery","Croydon","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Croydon","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Croydon","London","HEO","60","[c]","35530","36110"
"Leaver CS","2023","Operational Delivery","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Croydon","London","SEO","20","[c]","42890","43110"
"Leaver CS","2023","Operational Delivery","Croydon","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Darlington","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Darlington","Outside London","EO","10","[c]","27270","27190"
"Leaver CS","2023","Operational Delivery","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Darlington","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Darlington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","AO","50","[c]","21750","21690"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","EO","25","[c]","28320","27570"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derry City and Strabane","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","AA","35","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","AO","170","[c]","21760","21690"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","EO","60","[c]","27610","27570"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dorset","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dorset","Outside London","AO","65","[c]","22240","22000"
"Leaver CS","2023","Operational Delivery","Dorset","Outside London","EO","25","[c]","28270","28080"
"Leaver CS","2023","Operational Delivery","Dorset","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dorset","Outside London","HEO","15","[c]","34170","34850"
"Leaver CS","2023","Operational Delivery","Dorset","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dorset","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dudley","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dudley","Outside London","AO","25","[c]","21790","21690"
"Leaver CS","2023","Operational Delivery","Dudley","Outside London","EO","20","[c]","27720","27570"
"Leaver CS","2023","Operational Delivery","Dudley","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dudley","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dumfries and Galloway","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dumfries and Galloway","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dumfries and Galloway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","AA","45","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","AO","350","[c]","22230","22400"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","EO","70","[c]","27580","28080"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Ealing","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Ealing","London","EO","35","[c]","31460","31060"
"Leaver CS","2023","Operational Delivery","Ealing","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Ealing","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","AO","30","[c]","23830","24780"
"Leaver CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","EO","15","[c]","28060","27570"
"Leaver CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Cumbria","Outside London","AO","25","[c]","22220","22150"
"Leaver CS","2023","Operational Delivery","East Cumbria","Outside London","EO","15","[c]","27340","27570"
"Leaver CS","2023","Operational Delivery","East Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Derbyshire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Derbyshire","Outside London","EO","25","[c]","27650","27570"
"Leaver CS","2023","Operational Delivery","East Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AO","45","[c]","22820","21690"
"Leaver CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","25","[c]","32890","35570"
"Leaver CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Kent","Outside London","AO","65","[c]","23670","23130"
"Leaver CS","2023","Operational Delivery","East Kent","Outside London","EO","125","[c]","28220","27650"
"Leaver CS","2023","Operational Delivery","East Kent","Outside London","HEO","15","[c]","33160","32540"
"Leaver CS","2023","Operational Delivery","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Kent","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Lancashire","Outside London","AO","15","[c]","21560","21690"
"Leaver CS","2023","Operational Delivery","East Lancashire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Lancashire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Lothian and Midlothian","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Merseyside","Outside London","AO","20","[c]","22400","21780"
"Leaver CS","2023","Operational Delivery","East Merseyside","Outside London","EO","30","[c]","28330","28120"
"Leaver CS","2023","Operational Delivery","East Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Merseyside","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","AA","40","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","AO","80","[c]","22210","22500"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","EO","20","[c]","27630","27840"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Surrey","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Surrey","Outside London","AO","60","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Surrey","Outside London","EO","25","[c]","29960","29290"
"Leaver CS","2023","Operational Delivery","East Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Surrey","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","AO","115","[c]","21840","21690"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","EO","45","[c]","27800","27570"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Enfield","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Enfield","London","EO","25","[c]","31250","31060"
"Leaver CS","2023","Operational Delivery","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Haven Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Haven Gateway","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Haven Gateway","Outside London","EO","30","[c]","29320","29290"
"Leaver CS","2023","Operational Delivery","Essex Haven Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Haven Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Haven Gateway","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Thames Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Thames Gateway","Outside London","AO","25","[c]","24620","25610"
"Leaver CS","2023","Operational Delivery","Essex Thames Gateway","Outside London","EO","25","[c]","29970","29290"
"Leaver CS","2023","Operational Delivery","Essex Thames Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex Thames Gateway","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Falkirk","Outside London","AO","80","[c]","22450","21690"
"Leaver CS","2023","Operational Delivery","Falkirk","Outside London","EO","40","[c]","32670","31760"
"Leaver CS","2023","Operational Delivery","Falkirk","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Falkirk","Outside London","G7","[c]","[c]","[c]","[c]"
