"Status","Year","Profession_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Operational Research","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Hampshire and Isle of Wight","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Hampshire and Isle of Wight","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Inner London - East","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Inner London - West","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Inner London - West","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Northumberland, and Tyne and Wear","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Southern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Southern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Central Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Central Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Derbyshire and Nottinghamshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Devon","Outside London","Female","40","[c]","26070","22220"
"New entrant CS","2023","Other","Devon","Outside London","Male","45","[c]","22080","19080"
"New entrant CS","2023","Other","Dorset and Somerset","Outside London","Female","30","[c]","25720","21690"
"New entrant CS","2023","Other","Dorset and Somerset","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Anglia","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Anglia","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Wales","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Wales","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Eastern Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Eastern Scotland","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Other","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","130","[c]","28260","24690"
"New entrant CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","105","[c]","36380","33830"
"New entrant CS","2023","Other","Greater Manchester","Outside London","Female","35","[c]","30820","22490"
"New entrant CS","2023","Other","Greater Manchester","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Hampshire and Isle of Wight","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","Hampshire and Isle of Wight","Outside London","Male","45","[c]","28700","26310"
"New entrant CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Highlands and Islands","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","Highlands and Islands","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Other","Inner London - East","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Inner London - East","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Inner London - West","London","Female","95","[c]","35720","29980"
"New entrant CS","2023","Other","Inner London - West","London","Male","65","[c]","37280","30090"
"New entrant CS","2023","Other","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Leicestershire, Rutland and Northamptonshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Merseyside","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Merseyside","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","North Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","North Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northumberland, and Tyne and Wear","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northumberland, and Tyne and Wear","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outer London - South","London","Female","30","[c]","30040","29890"
"New entrant CS","2023","Other","Outer London - South","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outer London - West and North West","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Shropshire and Staffordshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Other","South Yorkshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Surrey, East and West Sussex","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Male","135","[c]","22700","17280"
"New entrant CS","2023","Other","West Central Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Central Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Midlands","Outside London","Female","175","[c]","21900","21690"
"New entrant CS","2023","Other","West Midlands","Outside London","Male","105","[c]","22280","21690"
"New entrant CS","2023","Other","West Wales and The Valleys","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Wales and The Valleys","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","West Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Planning","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
