"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Debt","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
