"Status","Year","Age","Disability","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Undeclared","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Attorney General's Departments","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","HM Land Registry","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Scottish Government","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Department for Business, Energy and Industrial Strategy","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Department for Education","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Department for Environment, Food and Rural Affairs","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Department for Levelling Up, Housing and Communities","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Department for Transport","85","70","28450","27400"
"In post","2023","60-64","Undeclared","No function","Department for Work and Pensions","290","250","26700","28120"
"In post","2023","60-64","Undeclared","No function","Department of Health and Social Care","155","140","55410","44950"
"In post","2023","60-64","Undeclared","No function","Food Standards Agency","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","HM Land Registry","35","25","32630","34850"
"In post","2023","60-64","Undeclared","No function","HM Revenue and Customs","175","135","33330","29730"
"In post","2023","60-64","Undeclared","No function","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Home Office","155","125","31570","27650"
"In post","2023","60-64","Undeclared","No function","Ministry of Defence","285","265","30850","27470"
"In post","2023","60-64","Undeclared","No function","Ministry of Justice","935","705","30250","29050"
"In post","2023","60-64","Undeclared","No function","Office of Rail and Road","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Scottish Government","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","UK Statistics Authority","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Department for Education","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","HM Revenue and Customs","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Ministry of Defence","40","35","44330","42190"
"In post","2023","60-64","Undeclared","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","HM Revenue and Customs","35","30","39780","37080"
"In post","2023","60-64","Undeclared","Property","Ministry of Defence","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","Ministry of Justice","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","Cabinet Office","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","Department for Transport","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","Ministry of Defence","65","60","28650","22220"
"In post","2023","60-64","Undeclared","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Scottish Government","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Welsh Government","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Department for Environment, Food and Rural Affairs","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Ministry of Defence","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Cabinet Office","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Ministry of Defence","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","Attorney General's Departments","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","Department for Work and Pensions","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","HM Revenue and Customs","165","135","36510","34700"
"In post","2023","60-64","Unknown","Debt","Department for Work and Pensions","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Debt","HM Revenue and Customs","100","80","25420","22520"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Department for Education","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Department for Transport","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Department for Work and Pensions","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Foreign, Commonwealth and Development Office","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","HM Land Registry","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data & Technology","HM Revenue and Customs","45","40","45500","41960"
