"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Home Office","SEO/HEO","Heterosexual / straight","270","[c]","38530","39000"
"Leaver Dept.","2023","Home Office","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","SEO/HEO","Undeclared","30","[c]","39320","39190"
"Leaver Dept.","2023","Home Office","SEO/HEO","Unknown","155","[c]","37700","36180"
"Leaver Dept.","2023","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","AA/AO","Heterosexual / straight","110","[c]","22760","22220"
"Leaver Dept.","2023","Ministry of Defence","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","EO","Heterosexual / straight","65","[c]","27700","27140"
"Leaver Dept.","2023","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","G6/G7","Heterosexual / straight","65","[c]","57920","58170"
"Leaver Dept.","2023","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","G6/G7","Unknown","40","[c]","53890","49260"
"Leaver Dept.","2023","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","SEO/HEO","Heterosexual / straight","215","[c]","39210","38790"
"Leaver Dept.","2023","Ministry of Defence","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","SEO/HEO","Unknown","75","[c]","39020","39890"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","AA/AO","Heterosexual / straight","495","[c]","22150","21780"
"Leaver Dept.","2023","Ministry of Justice","AA/AO","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","AA/AO","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","AA/AO","Unknown","120","[c]","22440","21780"
"Leaver Dept.","2023","Ministry of Justice","EO","Heterosexual / straight","190","[c]","27190","26710"
"Leaver Dept.","2023","Ministry of Justice","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","G6/G7","Heterosexual / straight","95","[c]","59160","57660"
"Leaver Dept.","2023","Ministry of Justice","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","SEO/HEO","Heterosexual / straight","335","[c]","38190","37680"
"Leaver Dept.","2023","Ministry of Justice","SEO/HEO","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","SEO/HEO","Undeclared","45","[c]","38270","36870"
"Leaver Dept.","2023","Ministry of Justice","SEO/HEO","Unknown","105","[c]","38120","37140"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO/HEO","Heterosexual / straight","40","[c]","44010","42970"
"Leaver Dept.","2023","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SEO/HEO","Heterosexual / straight","35","[c]","41280","39520"
"Leaver Dept.","2023","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
