"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Charity Commission","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Companies House","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Criminal Injuries Compensation Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Criminal Injuries Compensation Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Commercial Service","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Office and Procurator Fiscal Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Prosecution Service","AO","Female","45","[c]","22050","21890"
"New entrant CS","2023","30-39","Crown Prosecution Service","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Prosecution Service","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Prosecution Service","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Prosecution Service","G7","Female","30","[c]","52010","51580"
"New entrant CS","2023","30-39","Crown Prosecution Service","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Prosecution Service","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Prosecution Service","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Crown Prosecution Service","SEO","Female","55","[c]","39340","38760"
"New entrant CS","2023","30-39","Crown Prosecution Service","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","AO","Female","35","[c]","21400","21000"
"New entrant CS","2023","30-39","Defence Equipment and Support","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","HEO","Female","40","[c]","32830","32500"
"New entrant CS","2023","30-39","Defence Equipment and Support","HEO","Male","60","[c]","33860","32650"
"New entrant CS","2023","30-39","Defence Equipment and Support","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Equipment and Support","SEO","Male","40","[c]","43110","43400"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","HEO","Female","30","[c]","30000","30650"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Defence Science and Technology Laboratory","SEO","Male","35","[c]","39000","39890"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education (excl. agencies)","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Female","35","[c]","52250","51280"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Male","35","[c]","52230","52460"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Female","35","[c]","31680","30320"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Female","40","[c]","38830","37740"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Male","40","[c]","38800","37820"
"New entrant CS","2023","30-39","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
