"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","No function","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Inspector of Education and Training","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Medicine","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Medicine","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Medicine","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Operational Delivery","AA/AO","1445","[c]","22060","21690"
"Leaver CS","2023","65+","No function","Operational Delivery","EO","760","[c]","28630","28120"
"Leaver CS","2023","65+","No function","Operational Delivery","G6/G7","40","[c]","60320","59570"
"Leaver CS","2023","65+","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Operational Delivery","SEO/HEO","190","[c]","38230","36310"
"Leaver CS","2023","65+","No function","Operational Delivery","Unknown","195","[c]","39350","29050"
"Leaver CS","2023","65+","No function","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Other","AA/AO","70","[c]","21240","20970"
"Leaver CS","2023","65+","No function","Other","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Other","SEO/HEO","15","[c]","38900","36050"
"Leaver CS","2023","65+","No function","Planning Inspectors","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Policy","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Policy","G6/G7","15","[c]","59090","59430"
"Leaver CS","2023","65+","No function","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Policy","SEO/HEO","15","[c]","37210","36270"
"Leaver CS","2023","65+","No function","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Science and Engineering","AA/AO","20","[c]","22500","22750"
"Leaver CS","2023","65+","No function","Science and Engineering","EO","20","[c]","28220","28150"
"Leaver CS","2023","65+","No function","Science and Engineering","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Science and Engineering","SEO/HEO","50","[c]","40040","40590"
"Leaver CS","2023","65+","No function","Tax","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Tax","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Tax","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Tax","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Project Delivery","G6/G7","20","[c]","58590","57550"
"Leaver CS","2023","65+","Project Delivery","Project Delivery","SEO/HEO","50","[c]","40640","40690"
"Leaver CS","2023","65+","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Tax","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Other","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Property","AA/AO","35","[c]","20740","21170"
"Leaver CS","2023","65+","Property","Property","EO","10","[c]","28250","27450"
"Leaver CS","2023","65+","Property","Property","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Property","SEO/HEO","35","[c]","41310","41040"
"Leaver CS","2023","65+","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Security","AA/AO","85","[c]","25330","22220"
"Leaver CS","2023","65+","Security","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Security","SEO/HEO","15","[c]","42480","41670"
"Leaver CS","2023","65+","Security","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Operational Delivery","SEO/HEO","10","[c]","44990","47470"
"Leaver CS","2023","65+","Unknown","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Other","Unknown","10","[c]","43850","33480"
"Leaver CS","2023","65+","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","AA/AO","45","[c]","26380","24890"
"Leaver CS","2023","65+","Unknown","Unknown","EO","15","[c]","32820","31940"
"Leaver CS","2023","65+","Unknown","Unknown","G6/G7","20","[c]","69560","65280"
"Leaver CS","2023","65+","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","SEO/HEO","40","[c]","40670","38330"
"Leaver CS","2023","65+","Unknown","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Other","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Policy","EO","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Legal","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Economics","G6/G7","10","[c]","55610","53190"
"Leaver Dept.","2023","20-29","Analysis","Economics","SEO/HEO","75","[c]","35150","34140"
"Leaver Dept.","2023","20-29","Analysis","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Operational Research","SEO/HEO","20","[c]","36000","35680"
"Leaver Dept.","2023","20-29","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Social Research","SEO/HEO","40","[c]","36060","33830"
"Leaver Dept.","2023","20-29","Analysis","Statistics","EO","10","[c]","29340","29690"
"Leaver Dept.","2023","20-29","Analysis","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Statistics","SEO/HEO","105","[c]","34770","33250"
"Leaver Dept.","2023","20-29","Analysis","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Commercial","EO","20","[c]","27970","27900"
"Leaver Dept.","2023","20-29","Commercial","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Commercial","SEO/HEO","35","[c]","34630","32800"
"Leaver Dept.","2023","20-29","Commercial","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Communications","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Communications","EO","15","[c]","28100","29400"
"Leaver Dept.","2023","20-29","Communications","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Communications","SEO/HEO","70","[c]","34290","33400"
"Leaver Dept.","2023","20-29","Communications","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Unknown","SEO/HEO","15","[c]","37280","35740"
"Leaver Dept.","2023","20-29","Counter Fraud","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Counter Fraud","EO","45","[c]","28970","28120"
"Leaver Dept.","2023","20-29","Counter Fraud","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Legal","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
