"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Policy","Overseas","Female","Unknown","265","265","54570","55010"
"In post","2023","Policy","Overseas","Male","Heterosexual / straight","750","750","53560","54450"
"In post","2023","Policy","Overseas","Male","LGBO","95","95","53760","55070"
"In post","2023","Policy","Overseas","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Policy","Overseas","Male","Unknown","295","295","53900","55070"
"In post","2023","Policy","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Scotland","Female","Heterosexual / straight","230","220","47130","49400"
"In post","2023","Policy","Scotland","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Policy","Scotland","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","Scotland","Female","Unknown","90","85","42800","38500"
"In post","2023","Policy","Scotland","Male","Heterosexual / straight","190","185","47240","49610"
"In post","2023","Policy","Scotland","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Policy","Scotland","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","Scotland","Male","Unknown","70","70","42410","37940"
"In post","2023","Policy","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","South East (England)","Female","Heterosexual / straight","270","260","38470","34640"
"In post","2023","Policy","South East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Policy","South East (England)","Female","Undeclared","40","35","45220","41910"
"In post","2023","Policy","South East (England)","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Policy","South East (England)","Male","Heterosexual / straight","170","165","44330","41130"
"In post","2023","Policy","South East (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Policy","South East (England)","Male","Undeclared","35","30","42490","39820"
"In post","2023","Policy","South East (England)","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Policy","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","South West (England)","Female","Heterosexual / straight","470","445","43350","37820"
"In post","2023","Policy","South West (England)","Female","LGBO","45","40","42600","40900"
"In post","2023","Policy","South West (England)","Female","Undeclared","50","45","43630","41530"
"In post","2023","Policy","South West (England)","Female","Unknown","45","45","44520","49400"
"In post","2023","Policy","South West (England)","Male","Heterosexual / straight","325","320","49900","49400"
"In post","2023","Policy","South West (England)","Male","LGBO","30","30","42670","37300"
"In post","2023","Policy","South West (England)","Male","Undeclared","35","35","45730","48680"
"In post","2023","Policy","South West (England)","Male","Unknown","50","45","44380","44990"
"In post","2023","Policy","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Wales","Female","Heterosexual / straight","1075","1010","43210","39690"
"In post","2023","Policy","Wales","Female","LGBO","60","55","40360","39690"
"In post","2023","Policy","Wales","Female","Undeclared","135","130","42860","39690"
"In post","2023","Policy","Wales","Female","Unknown","65","60","41790","38100"
"In post","2023","Policy","Wales","Male","Heterosexual / straight","660","645","46510","41240"
"In post","2023","Policy","Wales","Male","LGBO","60","55","52050","49370"
"In post","2023","Policy","Wales","Male","Undeclared","105","105","45690","41890"
"In post","2023","Policy","Wales","Male","Unknown","75","75","44630","39690"
"In post","2023","Policy","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","West Midlands (England)","Female","Heterosexual / straight","355","345","42460","37750"
"In post","2023","Policy","West Midlands (England)","Female","LGBO","45","40","42290","39480"
"In post","2023","Policy","West Midlands (England)","Female","Undeclared","35","35","45390","39140"
"In post","2023","Policy","West Midlands (England)","Female","Unknown","65","60","36900","35000"
"In post","2023","Policy","West Midlands (England)","Male","Heterosexual / straight","275","275","43910","39190"
"In post","2023","Policy","West Midlands (England)","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Policy","West Midlands (England)","Male","Undeclared","25","20","[c]","[c]"
"In post","2023","Policy","West Midlands (England)","Male","Unknown","45","45","41070","37470"
"In post","2023","Policy","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Yorkshire and The Humber","Female","Heterosexual / straight","795","745","43480","38470"
"In post","2023","Policy","Yorkshire and The Humber","Female","LGBO","80","80","39800","37590"
"In post","2023","Policy","Yorkshire and The Humber","Female","Undeclared","80","75","41030","38120"
"In post","2023","Policy","Yorkshire and The Humber","Female","Unknown","130","120","41450","37680"
"In post","2023","Policy","Yorkshire and The Humber","Male","Heterosexual / straight","545","535","45030","39190"
"In post","2023","Policy","Yorkshire and The Humber","Male","LGBO","70","65","44120","39590"
"In post","2023","Policy","Yorkshire and The Humber","Male","Undeclared","70","70","40710","37980"
"In post","2023","Policy","Yorkshire and The Humber","Male","Unknown","85","85","40600","37680"
"In post","2023","Policy","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Female","Heterosexual / straight","180","170","42630","41200"
"In post","2023","Project Delivery","East Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Female","Unknown","30","30","38040","36440"
"In post","2023","Project Delivery","East Midlands (England)","Male","Heterosexual / straight","125","125","46410","42510"
"In post","2023","Project Delivery","East Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East of England","Female","Heterosexual / straight","165","160","44160","39190"
"In post","2023","Project Delivery","East of England","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","East of England","Female","Undeclared","30","25","[c]","[c]"
"In post","2023","Project Delivery","East of England","Female","Unknown","35","35","38880","37300"
"In post","2023","Project Delivery","East of England","Male","Heterosexual / straight","185","180","44940","41200"
"In post","2023","Project Delivery","East of England","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","East of England","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Project Delivery","East of England","Male","Unknown","30","30","41020","39430"
"In post","2023","Project Delivery","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","London","Female","Heterosexual / straight","1800","1730","51870","46890"
"In post","2023","Project Delivery","London","Female","LGBO","110","110","47750","43750"
"In post","2023","Project Delivery","London","Female","Undeclared","145","140","54950","54630"
"In post","2023","Project Delivery","London","Female","Unknown","520","510","46560","43010"
"In post","2023","Project Delivery","London","Male","Heterosexual / straight","1330","1315","55790","55370"
"In post","2023","Project Delivery","London","Male","LGBO","125","125","54200","52760"
"In post","2023","Project Delivery","London","Male","Undeclared","155","150","60080","59290"
"In post","2023","Project Delivery","London","Male","Unknown","435","430","48740","43760"
"In post","2023","Project Delivery","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","North East (England)","Female","Heterosexual / straight","520","490","43370","41780"
"In post","2023","Project Delivery","North East (England)","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Project Delivery","North East (England)","Female","Undeclared","35","30","42340","41960"
"In post","2023","Project Delivery","North East (England)","Female","Unknown","95","85","42110","42140"
"In post","2023","Project Delivery","North East (England)","Male","Heterosexual / straight","390","380","46570","42510"
"In post","2023","Project Delivery","North East (England)","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Project Delivery","North East (England)","Male","Undeclared","35","35","43450","42510"
"In post","2023","Project Delivery","North East (England)","Male","Unknown","110","105","44510","42510"
"In post","2023","Project Delivery","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","North West (England)","Female","Heterosexual / straight","910","860","43300","39190"
"In post","2023","Project Delivery","North West (England)","Female","LGBO","50","50","40980","38070"
"In post","2023","Project Delivery","North West (England)","Female","Undeclared","85","80","40260","37590"
"In post","2023","Project Delivery","North West (England)","Female","Unknown","180","170","39870","38470"
"In post","2023","Project Delivery","North West (England)","Male","Heterosexual / straight","645","630","45610","42510"
"In post","2023","Project Delivery","North West (England)","Male","LGBO","70","70","44510","41500"
"In post","2023","Project Delivery","North West (England)","Male","Undeclared","70","70","47330","45010"
"In post","2023","Project Delivery","North West (England)","Male","Unknown","145","145","42350","39520"
"In post","2023","Project Delivery","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Female","Heterosexual / straight","35","30","41530","39090"
"In post","2023","Project Delivery","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Male","Heterosexual / straight","35","35","64960","64950"
"In post","2023","Project Delivery","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scotland","Female","Heterosexual / straight","285","270","43780","40540"
"In post","2023","Project Delivery","Scotland","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Project Delivery","Scotland","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Project Delivery","Scotland","Female","Unknown","55","50","40320","39450"
