"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - East","SEO/HEO","30","30","41930","42040"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - West","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - West","G6/G7","75","75","63130","62940"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - West","SEO/HEO","55","55","40430","41720"
"In post","2023","Undeclared","Digital, Data and Technology","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lancashire","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lancashire","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lancashire","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Merseyside","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Merseyside","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","North Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Northumberland, and Tyne and Wear","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Northumberland, and Tyne and Wear","G6/G7","35","35","60610","58630"
"In post","2023","Undeclared","Digital, Data and Technology","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Northumberland, and Tyne and Wear","SEO/HEO","65","65","38550","38470"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - South","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - West and North West","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - West and North West","SEO/HEO","15","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Shropshire and Staffordshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Shropshire and Staffordshire","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","South Yorkshire","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","South Yorkshire","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Surrey, East and West Sussex","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Surrey, East and West Sussex","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Central Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Midlands","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Midlands","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Wales and The Valleys","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Wales and The Valleys","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Wales and The Valleys","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Wales and The Valleys","SEO/HEO","55","55","42060","42010"
"In post","2023","Undeclared","Digital, Data and Technology","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Yorkshire","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Yorkshire","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Economics","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Economics","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - East","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - West","G6/G7","30","30","58860","56410"
"In post","2023","Undeclared","Economics","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - West","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Undeclared","Economics","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","East Anglia","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","East Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","30","39850","38930"
"In post","2023","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Greater Manchester","SEO/HEO","15","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Hampshire and Isle of Wight","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - East","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - East","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - East","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - West","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - West","G6/G7","35","35","65720","62970"
"In post","2023","Undeclared","Finance","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - West","SEO/HEO","40","40","42060","41550"
"In post","2023","Undeclared","Finance","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
