"Status","Year","Disability","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Government Commercial Organisation","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","HM Revenue and Customs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","HM Revenue and Customs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Met Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Met Office","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","National Savings and Investments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Submarine Delivery Agency","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Export Finance","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Health Security Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
