"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Asian","Unknown","Outside London","205","205","30070","28490"
"In post","2023","20-29","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Commercial","London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Commercial","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Communications","London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Counter Fraud","London","45","45","31400","32520"
"In post","2023","20-29","Black","Counter Fraud","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Digital, Data and Technology","London","55","55","38090","36630"
"In post","2023","20-29","Black","Digital, Data and Technology","Outside London","55","55","33470","30330"
"In post","2023","20-29","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Economics","London","20","20","[c]","[c]"
"In post","2023","20-29","Black","Economics","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Finance","London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Finance","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","London","35","35","35610","33160"
"In post","2023","20-29","Black","Human Resources","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","International Trade","London","20","20","[c]","[c]"
"In post","2023","20-29","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","London","10","5","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Legal","London","35","35","34780","32280"
"In post","2023","20-29","Black","Legal","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Delivery","London","625","615","30980","32260"
"In post","2023","20-29","Black","Operational Delivery","Outside London","485","475","26020","25610"
"In post","2023","20-29","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Other","London","20","20","[c]","[c]"
"In post","2023","20-29","Black","Other","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Policy","London","225","225","38160","35620"
"In post","2023","20-29","Black","Policy","Outside London","30","30","[c]","[c]"
"In post","2023","20-29","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Project Delivery","London","45","45","37070","35580"
"In post","2023","20-29","Black","Project Delivery","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Property","London","10","10","[c]","[c]"
"In post","2023","20-29","Black","Property","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Psychology","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Science and Engineering","London","15","15","[c]","[c]"
"In post","2023","20-29","Black","Science and Engineering","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Security","London","10","10","[c]","[c]"
"In post","2023","20-29","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Social Research","London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Social Research","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Statistics","London","10","10","[c]","[c]"
"In post","2023","20-29","Black","Statistics","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Black","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Tax","London","30","30","41110","39450"
"In post","2023","20-29","Black","Tax","Outside London","40","40","29200","28010"
"In post","2023","20-29","Black","Unknown","London","100","100","35050","32580"
"In post","2023","20-29","Black","Unknown","Outside London","40","40","31890","29100"
"In post","2023","20-29","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Commercial","London","20","20","[c]","[c]"
"In post","2023","20-29","Mixed","Commercial","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Communications","London","25","25","[c]","[c]"
"In post","2023","20-29","Mixed","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Counter Fraud","London","20","20","[c]","[c]"
"In post","2023","20-29","Mixed","Counter Fraud","Outside London","30","25","[c]","[c]"
"In post","2023","20-29","Mixed","Digital, Data and Technology","London","30","30","39960","36680"
"In post","2023","20-29","Mixed","Digital, Data and Technology","Outside London","50","50","32210","30760"
"In post","2023","20-29","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Economics","London","35","35","42460","41160"
"In post","2023","20-29","Mixed","Economics","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Finance","London","10","10","[c]","[c]"
"In post","2023","20-29","Mixed","Finance","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Human Resources","London","25","25","[c]","[c]"
"In post","2023","20-29","Mixed","Human Resources","Outside London","30","30","31410","31270"
"In post","2023","20-29","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","International Trade","London","20","20","[c]","[c]"
"In post","2023","20-29","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2023","20-29","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Legal","London","25","25","[c]","[c]"
"In post","2023","20-29","Mixed","Legal","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Operational Delivery","London","265","260","31900","32110"
"In post","2023","20-29","Mixed","Operational Delivery","Outside London","850","830","26560","25830"
"In post","2023","20-29","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Operational Research","London","10","10","[c]","[c]"
"In post","2023","20-29","Mixed","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Mixed","Other","London","20","20","[c]","[c]"
"In post","2023","20-29","Mixed","Other","Outside London","30","30","25930","23540"
"In post","2023","20-29","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Policy","London","285","285","42280","40390"
"In post","2023","20-29","Mixed","Policy","Outside London","70","70","34650","31950"
"In post","2023","20-29","Mixed","Policy","Overseas","30","30","34940","33540"
"In post","2023","20-29","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Project Delivery","London","35","35","37450","34820"
"In post","2023","20-29","Mixed","Project Delivery","Outside London","40","35","31830","30850"
"In post","2023","20-29","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Property","London","5","5","[c]","[c]"
"In post","2023","20-29","Mixed","Property","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
