"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","London","Female","50","45","49280","52020"
"In post","2023","Other ethnicity","Legal","London","Male","30","30","51010","51550"
"In post","2023","Other ethnicity","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Scotland","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Wales","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","East Midlands (England)","Female","30","30","31830","28120"
"In post","2023","Other ethnicity","No function","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2023","Other ethnicity","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","East of England","Female","50","45","30740","30810"
"In post","2023","Other ethnicity","No function","East of England","Male","30","30","32530","30360"
"In post","2023","Other ethnicity","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","London","Female","495","465","39850","34820"
"In post","2023","Other ethnicity","No function","London","Male","370","365","42560","36620"
"In post","2023","Other ethnicity","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","North East (England)","Female","25","25","[c]","[c]"
"In post","2023","Other ethnicity","No function","North East (England)","Male","30","30","31920","28120"
"In post","2023","Other ethnicity","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","North West (England)","Female","75","70","29790","28120"
"In post","2023","Other ethnicity","No function","North West (England)","Male","65","65","29390","28120"
"In post","2023","Other ethnicity","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Overseas","Female","15","15","[c]","[c]"
"In post","2023","Other ethnicity","No function","Overseas","Male","25","25","[c]","[c]"
"In post","2023","Other ethnicity","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Scotland","Female","45","40","31180","28120"
"In post","2023","Other ethnicity","No function","Scotland","Male","35","35","35300","28700"
"In post","2023","Other ethnicity","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","South East (England)","Female","65","60","31760","29060"
"In post","2023","Other ethnicity","No function","South East (England)","Male","80","75","33610","32520"
"In post","2023","Other ethnicity","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","South West (England)","Female","25","25","[c]","[c]"
"In post","2023","Other ethnicity","No function","South West (England)","Male","35","35","35370","29930"
"In post","2023","Other ethnicity","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Wales","Female","25","25","[c]","[c]"
"In post","2023","Other ethnicity","No function","Wales","Male","35","35","31240","28480"
"In post","2023","Other ethnicity","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","West Midlands (England)","Female","70","65","31270","28120"
"In post","2023","Other ethnicity","No function","West Midlands (England)","Male","55","55","32850","28120"
"In post","2023","Other ethnicity","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","No function","Yorkshire and The Humber","Female","45","45","31900","28120"
"In post","2023","Other ethnicity","No function","Yorkshire and The Humber","Male","55","55","31490","28880"
"In post","2023","Other ethnicity","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","London","Female","45","45","55350","51980"
"In post","2023","Other ethnicity","Project Delivery","London","Male","40","40","58650","55430"
"In post","2023","Other ethnicity","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
