"Status","Year","Ethnicity","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","West Midlands","60","60","37650","33990"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2023","Asian","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","East Wales","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Essex","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","Hampshire and Isle of Wight","30","30","38990","31940"
"In post","2023","Asian","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Inner London - East","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Inner London - West","305","300","48370","43750"
"In post","2023","Asian","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2023","Asian","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","Outer London - East and North East","15","15","[c]","[c]"
"In post","2023","Asian","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Outer London - West and North West","20","20","[c]","[c]"
"In post","2023","Asian","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","West Midlands","115","110","28980","26780"
"In post","2023","Asian","Department for Transport","West Wales and The Valleys","75","70","29440","22500"
"In post","2023","Asian","Department for Transport","West Yorkshire","30","25","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Bedfordshire and Hertfordshire","265","230","29130","28120"
"In post","2023","Asian","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","170","145","29340","30080"
"In post","2023","Asian","Department for Work and Pensions","Cheshire","10","5","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Derbyshire and Nottinghamshire","170","155","27270","28120"
"In post","2023","Asian","Department for Work and Pensions","Devon","10","5","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","East Anglia","45","35","27250","28120"
"In post","2023","Asian","Department for Work and Pensions","East Wales","10","10","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Eastern Scotland","30","30","26780","28120"
"In post","2023","Asian","Department for Work and Pensions","Essex","75","70","29530","31280"
"In post","2023","Asian","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","55","50","27460","28120"
"In post","2023","Asian","Department for Work and Pensions","Greater Manchester","435","400","28970","28120"
"In post","2023","Asian","Department for Work and Pensions","Hampshire and Isle of Wight","35","30","28400","28120"
"In post","2023","Asian","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","85","75","26160","28120"
"In post","2023","Asian","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Inner London - East","450","405","32290","32520"
"In post","2023","Asian","Department for Work and Pensions","Inner London - West","455","435","40050","39150"
"In post","2023","Asian","Department for Work and Pensions","Kent","65","60","32080","31280"
"In post","2023","Asian","Department for Work and Pensions","Lancashire","680","615","26060","28120"
"In post","2023","Asian","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","420","365","25630","28120"
"In post","2023","Asian","Department for Work and Pensions","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Merseyside","50","50","32530","28120"
"In post","2023","Asian","Department for Work and Pensions","North Eastern Scotland","15","10","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Northumberland, and Tyne and Wear","195","185","31670","28120"
"In post","2023","Asian","Department for Work and Pensions","Outer London - East and North East","705","620","30550","32520"
"In post","2023","Asian","Department for Work and Pensions","Outer London - South","125","115","32360","32520"
"In post","2023","Asian","Department for Work and Pensions","Outer London - West and North West","615","540","32100","32520"
"In post","2023","Asian","Department for Work and Pensions","Shropshire and Staffordshire","60","55","27440","28120"
"In post","2023","Asian","Department for Work and Pensions","South Yorkshire","120","105","32580","28120"
"In post","2023","Asian","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Surrey, East and West Sussex","95","85","31010","31280"
"In post","2023","Asian","Department for Work and Pensions","Tees Valley and Durham","40","35","25280","21690"
"In post","2023","Asian","Department for Work and Pensions","Unknown","30","30","28700","28120"
"In post","2023","Asian","Department for Work and Pensions","West Central Scotland","75","70","26000","28120"
"In post","2023","Asian","Department for Work and Pensions","West Midlands","1355","1225","26890","28120"
"In post","2023","Asian","Department for Work and Pensions","West Wales and The Valleys","55","55","27640","28120"
"In post","2023","Asian","Department for Work and Pensions","West Yorkshire","850","775","28010","28120"
"In post","2023","Asian","Department of Health and Social Care","Bedfordshire and Hertfordshire","40","40","45680","41890"
"In post","2023","Asian","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","East Anglia","15","10","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Essex","10","10","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","42100","34640"
"In post","2023","Asian","Department of Health and Social Care","Greater Manchester","35","30","31860","26970"
"In post","2023","Asian","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Inner London - East","255","250","42780","40880"
"In post","2023","Asian","Department of Health and Social Care","Inner London - West","300","290","48060","41950"
"In post","2023","Asian","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Outer London - South","5","5","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Outer London - West and North West","270","260","43540","38930"
"In post","2023","Asian","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
