"Status","Year","Function_of_post","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Security","Education and Skills Funding Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Education and Skills Funding Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Estyn","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","FCDO Services","Foreign, Commonwealth and Development Office","Female","50","50","33560","29400"
"In post","2023","Security","FCDO Services","Foreign, Commonwealth and Development Office","Male","290","285","38290","37170"
"In post","2023","Security","Food Standards Agency","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2023","Security","Food Standards Agency","Food Standards Agency","Male","5","5","[c]","[c]"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","250","240","47320","43000"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","290","290","53050","53260"
"In post","2023","Security","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Government Legal Department","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2023","Security","Government Legal Department","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","Ministry of Justice","Female","5","5","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","Ministry of Justice","Male","5","5","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","80","75","41660","42510"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","135","130","47150","42510"
"In post","2023","Security","Health and Safety Executive","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Health and Safety Executive","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","Home Office","Female","135","125","34830","31920"
"In post","2023","Security","Home Office","Home Office","Male","205","205","32650","29890"
"In post","2023","Security","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2023","Security","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Met Office","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2023","Security","Met Office","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","1025","995","31000","27470"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","5315","5215","32150","27500"
"In post","2023","Security","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","50","50","46250","43650"
"In post","2023","Security","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","35","35","50520","47710"
"In post","2023","Security","National Crime Agency","National Crime Agency","Female","50","45","39740","38640"
"In post","2023","Security","National Crime Agency","National Crime Agency","Male","55","55","45340","42240"
"In post","2023","Security","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2023","Security","Office of the Public Guardian","Ministry of Justice","Female","10","10","[c]","[c]"
"In post","2023","Security","Office of the Public Guardian","Ministry of Justice","Male","5","5","[c]","[c]"
"In post","2023","Security","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Registers of Scotland","Scottish Government","Male","5","5","[c]","[c]"
"In post","2023","Security","Serious Fraud Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Serious Fraud Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Submarine Delivery Agency","Ministry of Defence","Female","15","15","[c]","[c]"
"In post","2023","Security","Submarine Delivery Agency","Ministry of Defence","Male","25","25","[c]","[c]"
"In post","2023","Security","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","UK Export Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","UK Hydrographic Office","Ministry of Defence","Female","5","5","[c]","[c]"
"In post","2023","Security","UK Hydrographic Office","Ministry of Defence","Male","10","10","[c]","[c]"
"In post","2023","Security","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","5","5","[c]","[c]"
"In post","2023","Security","UK Statistics Authority","UK Statistics Authority","Female","25","25","[c]","[c]"
"In post","2023","Security","UK Statistics Authority","UK Statistics Authority","Male","35","35","44300","41100"
"In post","2023","Security","Water Services Regulation Authority","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Accountant in Bankruptcy","Scottish Government","Female","75","65","32730","31940"
"In post","2023","Unknown","Accountant in Bankruptcy","Scottish Government","Male","45","45","36120","31940"
"In post","2023","Unknown","Building Digital UK","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Building Digital UK","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Female","585","585","30640","30130"
"In post","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Male","315","315","30600","30130"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Female","45","45","50690","55850"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Female","675","635","41700","39890"
"In post","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Male","1620","1580","43100","39890"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","775","720","41710","38470"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","520","510","42110","39150"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","35","35","46390","41950"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Disclosure Scotland","Scottish Government","Female","190","175","31590","27740"
"In post","2023","Unknown","Disclosure Scotland","Scottish Government","Male","180","170","31050","24890"
