"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","SEO/HEO","75","70","39160","37550"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","AA/AO","20","20","25220","25610"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","EO","175","155","32480","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","SEO/HEO","20","20","39960","39150"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","140","115","21600","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","EO","175","150","28040","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","25","25","35190","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","55","50","21650","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","140","125","28090","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","30","25","35030","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Anglesey","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Anglesey","EO","45","35","28010","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Anglesey","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","AA/AO","105","90","21670","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","EO","105","90","28090","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","SEO/HEO","20","20","35400","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","15","15","25490","25610"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","EO","130","120","32310","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","20","15","39020","39150"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent Thames Gateway","AA/AO","25","20","25150","25610"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent Thames Gateway","EO","170","155","31480","31280"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent Thames Gateway","SEO/HEO","15","10","38670","37520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kingston upon Hull, City of","AA/AO","195","155","21640","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kingston upon Hull, City of","EO","285","245","28060","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kingston upon Hull, City of","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kingston upon Hull, City of","SEO/HEO","60","60","35270","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lambeth","AA/AO","50","45","25200","25610"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lambeth","EO","320","295","32420","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lambeth","SEO/HEO","40","40","39710","39150"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancaster and Wyre","AA/AO","80","75","21670","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancaster and Wyre","EO","85","80","28080","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancaster and Wyre","SEO/HEO","15","15","34840","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","AA/AO","395","360","21680","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","EO","990","905","28090","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","G6/G7","445","425","57360","53810"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","SCS level","20","20","86910","80790"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","SEO/HEO","750","695","36990","37380"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","AA/AO","355","295","21660","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","EO","375","340","28040","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","SEO/HEO","65","60","35240","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire CC and Rutland","AA/AO","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire CC and Rutland","EO","110","95","28090","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire CC and Rutland","SEO/HEO","15","15","35420","34360"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lewisham and Southwark","AA/AO","30","30","25350","25610"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lewisham and Southwark","EO","250","235","32300","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lewisham and Southwark","SEO/HEO","15","15","39970","39150"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","AA/AO","145","115","21650","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","EO","330","290","28110","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","SEO/HEO","55","50","35260","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","AA/AO","145","115","21670","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","EO","515","460","28070","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","SEO/HEO","115","110","34830","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","35","30","28120","28120"
