"Status","Year","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","40","[c]","45840","43650"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","150","[c]","42900","37090"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Heterosexual / straight","270","[c]","43080","39630"
"Leaver CS","2023","National Crime Agency","National Crime Agency","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Unknown","55","[c]","40340","38660"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","190","[c]","56430","52750"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","155","[c]","41610","35890"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","70","[c]","52980","46320"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Heterosexual / straight","55","[c]","23660","21780"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Unknown","35","[c]","21850","21780"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Heterosexual / straight","45","[c]","42790","40720"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","65","[c]","25350","22150"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","130","[c]","23890","22150"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","40","[c]","34780","25060"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Unknown","115","[c]","26670","25060"
"Leaver CS","2023","Scottish Fiscal Commission","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","225","[c]","47930","42860"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","LGBO","30","[c]","41130","36330"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","215","[c]","38340","34730"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Heterosexual / straight","110","[c]","37010","37060"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Unknown","275","[c]","31930","31290"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","45","[c]","43900","40000"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Heterosexual / straight","60","[c]","30920","29100"
"Leaver CS","2023","Social Security Scotland","Scottish Government","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Unknown","85","[c]","27610","23340"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","130","[c]","42110","38790"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
