"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Project Delivery","Operational Delivery","G7","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Operational Delivery","Unknown","15","10","32900","31920"
"In post","2023","65+","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Policy","G6","10","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Policy","G7","10","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Policy","HEO","10","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Policy","SEO","10","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Project Delivery","AO","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Project Delivery","EO","25","20","29510","28120"
"In post","2023","65+","Project Delivery","Project Delivery","G6","25","20","70930","67010"
"In post","2023","65+","Project Delivery","Project Delivery","G7","45","35","57770","57970"
"In post","2023","65+","Project Delivery","Project Delivery","HEO","60","50","35540","34970"
"In post","2023","65+","Project Delivery","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Project Delivery","SEO","70","60","43590","42510"
"In post","2023","65+","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Property","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Science and Engineering","Unknown","25","20","49650","44410"
"In post","2023","65+","Project Delivery","Tax","EO","10","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Tax","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Tax","HEO","10","10","39380","39830"
"In post","2023","65+","Project Delivery","Tax","SEO","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Operational Delivery","AO","15","15","23090","22520"
"In post","2023","65+","Property","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Other","AA","5","5","[c]","[c]"
"In post","2023","65+","Property","Other","AO","5","5","[c]","[c]"
"In post","2023","65+","Property","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Property","AA","80","75","19130","18830"
"In post","2023","65+","Property","Property","AO","20","15","23400","22520"
"In post","2023","65+","Property","Property","EO","65","55","28930","27810"
"In post","2023","65+","Property","Property","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Property","G7","35","30","58580","59290"
"In post","2023","65+","Property","Property","HEO","65","55","35740","35020"
"In post","2023","65+","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Property","SEO","65","55","46080","46800"
"In post","2023","65+","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Security","AA","155","135","22490","21380"
"In post","2023","65+","Security","Security","AO","70","55","30040","26400"
"In post","2023","65+","Security","Security","EO","30","25","31720","30000"
"In post","2023","65+","Security","Security","G6","5","5","[c]","[c]"
"In post","2023","65+","Security","Security","G7","10","5","[c]","[c]"
"In post","2023","65+","Security","Security","HEO","30","25","37870","35490"
"In post","2023","65+","Security","Security","SEO","20","15","45420","44760"
"In post","2023","65+","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Unknown","AO","5","5","[c]","[c]"
"In post","2023","65+","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Finance","EO","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Medicine","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Operational Delivery","AO","35","30","25560","25620"
"In post","2023","65+","Unknown","Operational Delivery","EO","15","10","30170","30610"
"In post","2023","65+","Unknown","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Operational Delivery","HEO","15","10","39690","39690"
"In post","2023","65+","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Operational Delivery","SEO","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Other","G6","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Other","HEO","10","10","38790","39690"
"In post","2023","65+","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Other","SEO","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Other","Unknown","25","25","44250","38810"
"In post","2023","65+","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Policy","EO","10","10","30930","30610"
"In post","2023","65+","Unknown","Policy","G6","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Policy","G7","15","10","62460","63900"
"In post","2023","65+","Unknown","Policy","HEO","15","15","39320","39690"
"In post","2023","65+","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Policy","SEO","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Property","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Science and Engineering","G6","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Science and Engineering","G7","25","20","55240","53250"
"In post","2023","65+","Unknown","Science and Engineering","HEO","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Science and Engineering","SEO","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","AA","55","50","24560","24890"
"In post","2023","65+","Unknown","Unknown","AO","60","55","29000","27740"
"In post","2023","65+","Unknown","Unknown","EO","50","40","32280","31940"
"In post","2023","65+","Unknown","Unknown","G6","25","20","79610","79770"
"In post","2023","65+","Unknown","Unknown","G7","20","15","64070","65280"
"In post","2023","65+","Unknown","Unknown","HEO","30","25","39900","38330"
"In post","2023","65+","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","SEO","40","30","50190","49860"
"In post","2023","Unknown","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2023","Unknown","No function","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Policy","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Analysis","Social Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Counter Fraud","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data & Technology","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Finance","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Grants Management","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Operational Delivery","AA","25","[c]","18850","19000"
"Leaver CS","2023","16-19","No function","Operational Delivery","AO","80","[c]","22560","21830"
"Leaver CS","2023","16-19","No function","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
