"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","55","55","34480","33990"
"In post","2023","Property","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Kingston upon Hull, City of","Outside London","70","65","33290","29140"
"In post","2023","Property","Lambeth","London","15","15","49770","49930"
"In post","2023","Property","Lancaster and Wyre","Outside London","25","25","35370","34300"
"In post","2023","Property","Leeds","Outside London","380","365","39090","34760"
"In post","2023","Property","Leicester","Outside London","15","15","33900","31270"
"In post","2023","Property","Leicestershire CC and Rutland","Outside London","80","75","25260","19770"
"In post","2023","Property","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lincolnshire CC","Outside London","75","70","31530","27810"
"In post","2023","Property","Lisburn and Castlereagh","Outside London","50","45","40530","41000"
"In post","2023","Property","Liverpool","Outside London","60","60","34330","34570"
"In post","2023","Property","Luton","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Manchester","Outside London","90","90","44650","39930"
"In post","2023","Property","Medway","Outside London","10","10","37490","34130"
"In post","2023","Property","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2023","Property","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Mid Lancashire","Outside London","80","75","35390","32970"
"In post","2023","Property","Milton Keynes","Outside London","165","165","39060","35280"
"In post","2023","Property","Monmouthshire and Newport","Outside London","60","55","34740","31660"
"In post","2023","Property","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Hampshire","Outside London","25","25","32140","33830"
"In post","2023","Property","North Lanarkshire","Outside London","25","25","31440","32040"
"In post","2023","Property","North Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","Property","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Yorkshire CC","Outside London","140","135","35150","34300"
"In post","2023","Property","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Property","North and West Norfolk","Outside London","30","25","25860","21580"
"In post","2023","Property","Northumberland","Outside London","10","10","28010","34300"
"In post","2023","Property","Norwich and East Norfolk","Outside London","50","45","37770","33570"
"In post","2023","Property","Nottingham","Outside London","280","265","40060","35000"
"In post","2023","Property","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","Overseas","65","65","48250","44680"
"In post","2023","Property","Oxfordshire CC","Outside London","85","80","35770","34450"
"In post","2023","Property","Perth and Kinross, and Stirling","Outside London","50","45","31230","31040"
"In post","2023","Property","Peterborough","Outside London","25","25","35960","37300"
"In post","2023","Property","Plymouth","Outside London","460","435","27760","22520"
"In post","2023","Property","Portsmouth","Outside London","60","55","36010","34300"
"In post","2023","Property","Powys","Outside London","35","35","33770","33990"
"In post","2023","Property","Redbridge and Waltham Forest","London","5","5","[c]","[c]"
"In post","2023","Property","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Sefton","Outside London","150","140","33050","28840"
"In post","2023","Property","Sheffield","Outside London","105","95","38950","36280"
"In post","2023","Property","Shropshire","Outside London","20","20","37220","34170"
"In post","2023","Property","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Somerset CC","Outside London","40","40","35370","34300"
"In post","2023","Property","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Hampshire","Outside London","25","25","32220","33830"
"In post","2023","Property","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Property","South Nottinghamshire","Outside London","25","25","31540","32230"
"In post","2023","Property","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","South West Wales","Outside London","30","30","35170","32970"
"In post","2023","Property","South and West Derbyshire","Outside London","10","10","47880","43610"
"In post","2023","Property","Southampton","Outside London","85","75","36730","34200"
"In post","2023","Property","Staffordshire CC","Outside London","135","130","42850","41200"
"In post","2023","Property","Stoke-on-Trent","Outside London","70","65","36390","32970"
"In post","2023","Property","Suffolk CC","Outside London","110","110","30260","29440"
"In post","2023","Property","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Swansea","Outside London","140","130","33920","31660"
"In post","2023","Property","Swindon","Outside London","15","15","39880","34920"
"In post","2023","Property","Telford and Wrekin","Outside London","50","50","38700","34470"
"In post","2023","Property","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Tower Hamlets","London","315","300","47560","43350"
"In post","2023","Property","Tyneside","Outside London","305","285","36090","32970"
"In post","2023","Property","Unknown","Unknown","45","45","47750","44860"
"In post","2023","Property","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Warrington","Outside London","25","25","42420","38060"
"In post","2023","Property","Warwickshire CC","Outside London","10","10","31890","32780"
"In post","2023","Property","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Property","West Essex","Outside London","25","25","20320","18830"
"In post","2023","Property","West Kent","Outside London","10","10","37530","33180"
"In post","2023","Property","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Northamptonshire","Outside London","15","15","42120","38670"
"In post","2023","Property","West Surrey","Outside London","75","75","50970","54330"
"In post","2023","Property","West Sussex (North East)","Outside London","10","10","[c]","[c]"
"In post","2023","Property","West Sussex (South West)","Outside London","20","20","38840","35850"
"In post","2023","Property","Westminster","London","530","520","49090","43760"
"In post","2023","Property","Wiltshire","Outside London","160","155","37150","34300"
"In post","2023","Property","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wolverhampton","Outside London","5","5","[c]","[c]"
"In post","2023","Property","Worcestershire CC","Outside London","40","35","37550","34920"
"In post","2023","Property","York","Outside London","55","55","40800","37300"
"In post","2023","Security","Aberdeen City and Aberdeenshire","Outside London","85","85","44960","45880"
"In post","2023","Security","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Antrim and Newtownabbey","Outside London","70","70","22530","22130"
"In post","2023","Security","Ards and North Down","Outside London","90","90","22370","22130"
"In post","2023","Security","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Barnsley, Doncaster and Rotherham","Outside London","10","10","[c]","[c]"
"In post","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","220","215","34950","33740"
"In post","2023","Security","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Belfast","Outside London","25","25","28340","22130"
"In post","2023","Security","Berkshire","Outside London","545","540","39000","42880"
"In post","2023","Security","Bexley and Greenwich","London","45","45","35190","34800"
"In post","2023","Security","Birmingham","Outside London","50","50","34820","27500"
"In post","2023","Security","Blackpool","Outside London","10","5","[c]","[c]"
"In post","2023","Security","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Breckland and South Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Security","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Bristol, City of","Outside London","35","30","37180","34700"
"In post","2023","Security","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Caithness and Sutherland, and Ross and Cromarty","Outside London","20","20","33830","32700"
"In post","2023","Security","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cambridgeshire CC","Outside London","230","230","43230","40880"
"In post","2023","Security","Camden and City of London","London","35","30","46920","46710"
"In post","2023","Security","Cardiff and Vale of Glamorgan","Outside London","55","50","28720","22220"
"In post","2023","Security","Causeway Coast and Glens","Outside London","60","60","22270","22130"
"In post","2023","Security","Central Bedfordshire","Outside London","55","55","29640","27140"
"In post","2023","Security","Central Hampshire","Outside London","150","145","34370","33990"
