"Status","Year","Age","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","No function","Home Office","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","16-19","No function","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Home Office","Unknown","110","100","23590","22400"
"In post","2023","16-19","No function","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Defence (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Defence (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of the Public Guardian","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","No function","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Prison Service","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","No function","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Statistics Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","No function","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Statistics Authority","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","No function","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Submarine Delivery Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Project Delivery","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Submarine Delivery Agency","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Project Delivery","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","FCDO Services","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Property","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","FCDO Services","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Scottish Prison Service","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Property","Valuation Office Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Property","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Valuation Office Agency","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Security","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Cabinet Office (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Security","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Science and Technology Laboratory","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Forestry and Land Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
