"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","1810","1665","28040","28120"
"In post","2023","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","London","30","30","[c]","[c]"
"In post","2023","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Disclosure Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","105","95","24460","22500"
"In post","2023","30-39","Declared disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Driver and Vehicle Standards Agency","Outside London","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Education and Skills Funding Agency","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","FCDO Services","Outside London","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Food Standards Agency","Outside London","30","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","70","70","50740","53500"
"In post","2023","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","40","40","46790","43320"
"In post","2023","30-39","Declared disabled","Forestry and Land Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Actuary's Department","London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Commercial Organisation","London","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Commercial Organisation","Outside London","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Legal Department","London","40","40","52510","52400"
"In post","2023","30-39","Declared disabled","Government Legal Department","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Government Property Agency","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","HM Courts and Tribunals Service","London","75","70","32480","29660"
"In post","2023","30-39","Declared disabled","HM Courts and Tribunals Service","Outside London","295","275","25710","21780"
"In post","2023","30-39","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","HM Crown Prosecution Service Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","HM Land Registry","Outside London","95","90","28360","28080"
"In post","2023","30-39","Declared disabled","HM Prison and Probation Service","London","175","170","37100","35290"
"In post","2023","30-39","Declared disabled","HM Prison and Probation Service","Outside London","1475","1405","30540","30440"
"In post","2023","30-39","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","London","135","130","50620","45560"
"In post","2023","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","950","905","34330","34700"
"In post","2023","30-39","Declared disabled","HM Treasury (excl. agencies)","London","60","60","51170","54090"
"In post","2023","30-39","Declared disabled","HM Treasury (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Health and Safety Executive","Outside London","50","50","38770","36820"
"In post","2023","30-39","Declared disabled","Home Office","London","185","175","43470","43000"
"In post","2023","30-39","Declared disabled","Home Office","Outside London","380","360","29250","25880"
"In post","2023","30-39","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Institute for Apprenticeships and Technical Education","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Intellectual Property Office","Outside London","30","30","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal Aid Agency","Outside London","40","35","25670","25830"
"In post","2023","30-39","Declared disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Maritime and Coastguard Agency","Outside London","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Met Office","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Met Office","Outside London","70","65","34200","33430"
"In post","2023","30-39","Declared disabled","Met Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Ministry of Defence (excl. agencies)","London","85","80","51240","46470"
"In post","2023","30-39","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","395","385","33910","33830"
"In post","2023","30-39","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Ministry of Justice (excl. agencies)","London","100","100","47380","43650"
"In post","2023","30-39","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","90","90","38240","36940"
"In post","2023","30-39","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","National Crime Agency","London","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","National Crime Agency","Outside London","40","40","36300","36040"
"In post","2023","30-39","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","National Records of Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of Gas and Electricity Markets","London","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of Gas and Electricity Markets","Outside London","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of the Public Guardian","Outside London","45","40","25970","25830"
"In post","2023","30-39","Declared disabled","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Planning Inspectorate","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Registers of Scotland","Outside London","20","20","[c]","[c]"
