"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","SEO/HEO","30","25","36660","36450"
"In post","2023","Animal and Plant Health Agency","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Tyneside","AA/AO","15","10","22150","22150"
"In post","2023","Animal and Plant Health Agency","Tyneside","EO","15","10","26480","25920"
"In post","2023","Animal and Plant Health Agency","Tyneside","G6/G7","10","10","52420","49400"
"In post","2023","Animal and Plant Health Agency","Tyneside","SEO/HEO","20","20","35960","33150"
"In post","2023","Animal and Plant Health Agency","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Surrey","AA/AO","190","180","25250","25340"
"In post","2023","Animal and Plant Health Agency","West Surrey","EO","155","145","29160","29080"
"In post","2023","Animal and Plant Health Agency","West Surrey","G6/G7","65","60","57950","54950"
"In post","2023","Animal and Plant Health Agency","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Surrey","SEO/HEO","245","235","37190","34920"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","SEO/HEO","15","15","36510","37300"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","G6/G7","10","10","58980","57070"
"In post","2023","Animal and Plant Health Agency","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","AA/AO","45","40","22270","22150"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","EO","45","40","26250","25920"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","G6/G7","15","10","51820","51210"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","SEO/HEO","70","65","34600","32250"
"In post","2023","Animal and Plant Health Agency","York","AA/AO","85","80","23650","24920"
"In post","2023","Animal and Plant Health Agency","York","EO","25","25","27400","25920"
"In post","2023","Animal and Plant Health Agency","York","G6/G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","York","SEO/HEO","15","15","32400","30320"
"In post","2023","Attorney General's Office","Westminster","AA/AO","10","10","[c]","[c]"
"In post","2023","Attorney General's Office","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Westminster","G6/G7","20","20","64530","66620"
"In post","2023","Attorney General's Office","Westminster","SCS level","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Westminster","SEO/HEO","15","15","37870","38330"
"In post","2023","Building Digital UK","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Belfast","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Darlington","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Manchester","EO","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Manchester","G6/G7","30","30","54450","53030"
"In post","2023","Building Digital UK","Manchester","SEO/HEO","25","25","33800","31880"
"In post","2023","Building Digital UK","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Westminster","EO","15","15","27780","27230"
"In post","2023","Building Digital UK","Westminster","G6/G7","70","70","57500","55770"
"In post","2023","Building Digital UK","Westminster","SCS level","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Westminster","SEO/HEO","45","45","36390","35620"
"In post","2023","Cabinet Office (excl. agencies)","Ards and North Down","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Armagh City, Banbridge and Craigavon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Berkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Birmingham","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Birmingham","G6/G7","25","25","56920","56430"
"In post","2023","Cabinet Office (excl. agencies)","Birmingham","SCS level","15","15","105820","1e+05"
"In post","2023","Cabinet Office (excl. agencies)","Birmingham","SEO/HEO","15","15","34990","33020"
"In post","2023","Cabinet Office (excl. agencies)","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bristol, City of","EO","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bristol, City of","G6/G7","70","70","54800","51290"
"In post","2023","Cabinet Office (excl. agencies)","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Bristol, City of","SEO/HEO","45","45","36430","38050"
"In post","2023","Cabinet Office (excl. agencies)","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","G6/G7","20","20","53020","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","SEO/HEO","20","20","36830","38050"
"In post","2023","Cabinet Office (excl. agencies)","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","City of Edinburgh","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Dorset","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Glasgow City","AA/AO","50","50","21700","21720"
"In post","2023","Cabinet Office (excl. agencies)","Glasgow City","EO","55","55","25170","24610"
"In post","2023","Cabinet Office (excl. agencies)","Glasgow City","G6/G7","75","75","55670","51290"
"In post","2023","Cabinet Office (excl. agencies)","Glasgow City","SCS level","15","15","84840","80220"
"In post","2023","Cabinet Office (excl. agencies)","Glasgow City","SEO/HEO","175","175","34580","33020"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester South West","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester South West","G6/G7","30","30","53640","53900"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester South West","SEO/HEO","45","45","37850","38460"
"In post","2023","Cabinet Office (excl. agencies)","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leeds","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leeds","G6/G7","30","30","53970","51290"
"In post","2023","Cabinet Office (excl. agencies)","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leeds","SEO/HEO","25","25","37700","38460"
"In post","2023","Cabinet Office (excl. agencies)","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Liverpool","AA/AO","10","10","21830","21830"
"In post","2023","Cabinet Office (excl. agencies)","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Liverpool","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Liverpool","SEO/HEO","15","15","34870","33980"
"In post","2023","Cabinet Office (excl. agencies)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Manchester","EO","10","10","24940","24610"
"In post","2023","Cabinet Office (excl. agencies)","Manchester","G6/G7","85","85","54420","51290"
"In post","2023","Cabinet Office (excl. agencies)","Manchester","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Manchester","SEO/HEO","55","55","35470","34320"
"In post","2023","Cabinet Office (excl. agencies)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Milton Keynes","AA/AO","20","20","21810","21830"
"In post","2023","Cabinet Office (excl. agencies)","Milton Keynes","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Milton Keynes","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Milton Keynes","SEO/HEO","35","30","35660","35420"
"In post","2023","Cabinet Office (excl. agencies)","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Hampshire","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Hampshire","SEO/HEO","10","10","39390","40380"
"In post","2023","Cabinet Office (excl. agencies)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Norwich and East Norfolk","G6/G7","20","20","56340","53460"
"In post","2023","Cabinet Office (excl. agencies)","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Norwich and East Norfolk","SEO/HEO","15","15","37010","38460"
