"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","EO","15","[c]","28740","28090"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","G6","10","[c]","65910","66050"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","G7","30","[c]","53960","53130"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","HEO","25","[c]","33840","33210"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","SCS level","15","[c]","91570","77790"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","SEO","15","[c]","40630","40800"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","AA","15","[c]","18300","18300"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","G7","10","[c]","50340","49700"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","HEO","10","[c]","31620","30660"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","London","AO","10","[c]","26140","26510"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","London","EO","15","[c]","31080","30920"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","London","G6","20","[c]","70430","68020"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","London","G7","50","[c]","56710","56150"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","London","HEO","35","[c]","35830","35760"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","London","SCS level","10","[c]","86790","80800"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","London","SEO","35","[c]","43670","43750"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","Outside London","EO","5","[c]","[c]","[c]"
