"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Ministry of Justice","Human Resources","SEO/HEO","15","[c]","36060","35410"
"New entrant CS","2023","30-39","Ministry of Justice","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Legal","SEO/HEO","10","[c]","36080","37680"
"New entrant CS","2023","30-39","Ministry of Justice","Operational Delivery","AA/AO","2150","[c]","27170","28880"
"New entrant CS","2023","30-39","Ministry of Justice","Operational Delivery","EO","85","[c]","28010","28480"
"New entrant CS","2023","30-39","Ministry of Justice","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Operational Delivery","SEO/HEO","85","[c]","36480","35410"
"New entrant CS","2023","30-39","Ministry of Justice","Operational Delivery","Unknown","865","[c]","23200","23640"
"New entrant CS","2023","30-39","Ministry of Justice","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Other","SEO/HEO","25","[c]","34980","35410"
"New entrant CS","2023","30-39","Ministry of Justice","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Policy","SEO/HEO","25","[c]","40770","43650"
"New entrant CS","2023","30-39","Ministry of Justice","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Psychology","EO","20","[c]","28480","28480"
"New entrant CS","2023","30-39","Ministry of Justice","Psychology","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Operational Delivery","EO","60","[c]","34490","34670"
"New entrant CS","2023","30-39","National Crime Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Operational Delivery","SEO/HEO","30","[c]","43680","42240"
"New entrant CS","2023","30-39","National Crime Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","G6/G7","25","[c]","75810","77470"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","SEO/HEO","45","[c]","49800","47750"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Digital, Data and Technology","G6/G7","15","[c]","66180","70000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Legal","G6/G7","10","[c]","53140","54000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Operational Delivery","EO","15","[c]","27050","26500"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Policy","G6/G7","15","[c]","59820","60000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Policy","SEO/HEO","15","[c]","36660","35500"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Unknown","EO","10","[c]","26080","25880"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
