"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","West Central Scotland","Outside London","EO","195","175","28750","28120"
"In post","2023","Undeclared","West Central Scotland","Outside London","G6/G7","75","70","63240","62490"
"In post","2023","Undeclared","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","Outside London","SEO/HEO","205","195","37680","35000"
"In post","2023","Undeclared","West Central Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","West Midlands","Outside London","AA/AO","255","230","22390","21780"
"In post","2023","Undeclared","West Midlands","Outside London","EO","280","260","27850","28120"
"In post","2023","Undeclared","West Midlands","Outside London","G6/G7","125","125","58170","56760"
"In post","2023","Undeclared","West Midlands","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","West Midlands","Outside London","SEO/HEO","280","270","36700","35000"
"In post","2023","Undeclared","West Midlands","Outside London","Unknown","50","45","30470","29050"
"In post","2023","Undeclared","West Wales and The Valleys","Outside London","AA/AO","415","355","22700","22500"
"In post","2023","Undeclared","West Wales and The Valleys","Outside London","EO","225","210","28190","28120"
"In post","2023","Undeclared","West Wales and The Valleys","Outside London","G6/G7","55","50","62670","61050"
"In post","2023","Undeclared","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","Outside London","SEO/HEO","215","205","39440","39520"
"In post","2023","Undeclared","West Wales and The Valleys","Outside London","Unknown","30","30","31090","29050"
"In post","2023","Undeclared","West Yorkshire","Outside London","AA/AO","315","280","25650","22520"
"In post","2023","Undeclared","West Yorkshire","Outside London","EO","250","230","29380","28120"
"In post","2023","Undeclared","West Yorkshire","Outside London","G6/G7","135","130","58300","56000"
"In post","2023","Undeclared","West Yorkshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","West Yorkshire","Outside London","SEO/HEO","325","310","37930","37380"
"In post","2023","Undeclared","West Yorkshire","Outside London","Unknown","35","30","30960","29050"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","AA/AO","195","180","26000","24480"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","EO","235","225","29960","28490"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","G6/G7","105","105","61360","56230"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","215","215","40320","41190"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","Unknown","80","75","27440","26840"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","625","605","27840","25700"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","315","305","31570","28540"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","110","100","62820","59770"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","400","380","39390","37780"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","140","130","26260","24570"
"In post","2023","Unknown","Cheshire","Outside London","AA/AO","265","255","26250","25860"
"In post","2023","Unknown","Cheshire","Outside London","EO","490","475","33840","33370"
"In post","2023","Unknown","Cheshire","Outside London","G6/G7","70","65","60220","57640"
"In post","2023","Unknown","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Outside London","SEO/HEO","365","360","42360","42110"
"In post","2023","Unknown","Cheshire","Outside London","Unknown","40","35","25840","23640"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","AA/AO","95","85","21750","21690"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","EO","40","40","27450","27140"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","SEO/HEO","30","30","36780","35570"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Cumbria","Outside London","AA/AO","215","195","24290","22150"
"In post","2023","Unknown","Cumbria","Outside London","EO","60","55","27540","26390"
"In post","2023","Unknown","Cumbria","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","Outside London","SEO/HEO","55","50","35770","37300"
"In post","2023","Unknown","Cumbria","Outside London","Unknown","65","60","32000","29050"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","AA/AO","945","885","24020","22520"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","EO","610","590","28330","28080"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","G6/G7","180","175","57350","56870"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","670","645","36930","35000"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","135","120","27620","25990"
"In post","2023","Unknown","Devon","Outside London","AA/AO","635","610","24960","22520"
"In post","2023","Unknown","Devon","Outside London","EO","240","225","29270","28080"
"In post","2023","Unknown","Devon","Outside London","G6/G7","70","65","57290","55110"
"In post","2023","Unknown","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Outside London","SEO/HEO","235","230","38190","38470"
"In post","2023","Unknown","Devon","Outside London","Unknown","105","95","32230","25220"
"In post","2023","Unknown","Dorset and Somerset","Outside London","AA/AO","280","265","23840","22400"
"In post","2023","Unknown","Dorset and Somerset","Outside London","EO","215","200","28160","27610"
"In post","2023","Unknown","Dorset and Somerset","Outside London","G6/G7","70","65","61680","58630"
"In post","2023","Unknown","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Outside London","SEO/HEO","225","215","38340","36050"
"In post","2023","Unknown","Dorset and Somerset","Outside London","Unknown","50","45","26930","24570"
"In post","2023","Unknown","East Anglia","Outside London","AA/AO","745","700","24760","22400"
"In post","2023","Unknown","East Anglia","Outside London","EO","365","350","28120","27470"
"In post","2023","Unknown","East Anglia","Outside London","G6/G7","145","140","57880","54730"
"In post","2023","Unknown","East Anglia","Outside London","SCS level","15","10","[c]","[c]"
"In post","2023","Unknown","East Anglia","Outside London","SEO/HEO","415","395","36630","35000"
"In post","2023","Unknown","East Anglia","Outside London","Unknown","160","145","26370","26840"
"In post","2023","Unknown","East Wales","Outside London","AA/AO","1210","1100","23060","22520"
"In post","2023","Unknown","East Wales","Outside London","EO","1000","955","27130","27650"
"In post","2023","Unknown","East Wales","Outside London","G6/G7","505","485","57610","57000"
"In post","2023","Unknown","East Wales","Outside London","SCS level","25","25","[c]","[c]"
"In post","2023","Unknown","East Wales","Outside London","SEO/HEO","1430","1395","36580","35000"
"In post","2023","Unknown","East Wales","Outside London","Unknown","125","115","27200","25300"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","275","270","26130","23390"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","EO","180","175","27420","27470"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","40","40","36730","36830"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","45","40","26630","24570"
"In post","2023","Unknown","Eastern Scotland","Outside London","AA/AO","2395","2250","24960","24710"
"In post","2023","Unknown","Eastern Scotland","Outside London","EO","2170","2060","32730","31940"
"In post","2023","Unknown","Eastern Scotland","Outside London","G6/G7","1005","970","64490","65280"
"In post","2023","Unknown","Eastern Scotland","Outside London","SCS level","80","75","90790","85200"
"In post","2023","Unknown","Eastern Scotland","Outside London","SEO/HEO","2160","2060","41270","41640"
"In post","2023","Unknown","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Outside London","AA/AO","260","250","24210","22400"
"In post","2023","Unknown","Essex","Outside London","EO","210","200","28740","26370"
"In post","2023","Unknown","Essex","Outside London","G6/G7","30","30","59140","54100"
"In post","2023","Unknown","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Outside London","SEO/HEO","70","65","38510","37680"
"In post","2023","Unknown","Essex","Outside London","Unknown","100","90","27190","26840"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","1115","1075","23320","22220"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","855","825","28220","27140"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","975","930","57040","55110"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","50","45","102950","105000"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","2115","2055","36690","35600"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","365","345","36520","31720"
"In post","2023","Unknown","Greater Manchester","Outside London","AA/AO","990","935","23280","22520"
"In post","2023","Unknown","Greater Manchester","Outside London","EO","1180","1140","27200","27650"
"In post","2023","Unknown","Greater Manchester","Outside London","G6/G7","475","465","57810","56630"
"In post","2023","Unknown","Greater Manchester","Outside London","SCS level","20","15","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Outside London","SEO/HEO","1465","1440","35880","35000"
"In post","2023","Unknown","Greater Manchester","Outside London","Unknown","240","220","27030","24570"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","AA/AO","1195","1005","23270","22220"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","EO","685","665","28090","27140"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","G6/G7","480","465","56760","54100"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","SCS level","25","25","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","SEO/HEO","1080","1050","35550","34300"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","65","55","27950","26840"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","285","275","25290","23230"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","80","75","27970","27140"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","30","30","[c]","[c]"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","60","55","36310","35320"
