"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","Outside London","25","25","34550","32700"
"In post","2023","Ministry of Defence","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Cambridgeshire CC","Outside London","1355","1320","36960","34300"
"In post","2023","Ministry of Defence","Camden and City of London","London","120","120","38110","34390"
"In post","2023","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","250","240","28070","24440"
"In post","2023","Ministry of Defence","Causeway Coast and Glens","Outside London","65","65","22430","22130"
"In post","2023","Ministry of Defence","Central Bedfordshire","Outside London","350","340","32540","30300"
"In post","2023","Ministry of Defence","Central Hampshire","Outside London","3735","3615","39560","39890"
"In post","2023","Ministry of Defence","Central Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Cheshire East","Outside London","285","265","29670","27140"
"In post","2023","Ministry of Defence","Cheshire West and Chester","Outside London","30","30","35490","33910"
"In post","2023","Ministry of Defence","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","City of Edinburgh","Outside London","225","215","29910","24560"
"In post","2023","Ministry of Defence","Clackmannanshire and Fife","Outside London","425","410","34820","33990"
"In post","2023","Ministry of Defence","Conwy and Denbighshire","Outside London","15","15","23140","21480"
"In post","2023","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","455","430","27710","22860"
"In post","2023","Ministry of Defence","Coventry","Outside London","10","10","21710","22220"
"In post","2023","Ministry of Defence","Croydon","London","10","10","23680","22420"
"In post","2023","Ministry of Defence","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Derby","Outside London","70","70","38570","40880"
"In post","2023","Ministry of Defence","Derry City and Strabane","Outside London","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Devon CC","Outside London","385","370","26870","22840"
"In post","2023","Ministry of Defence","Dorset","Outside London","575","555","30990","27470"
"In post","2023","Ministry of Defence","Dudley","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Dumfries and Galloway","Outside London","15","15","24600","21380"
"In post","2023","Ministry of Defence","Durham","Outside London","20","20","23290","22220"
"In post","2023","Ministry of Defence","Ealing","London","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","285","275","28840","28600"
"In post","2023","Ministry of Defence","East Cumbria","Outside London","145","140","26100","22280"
"In post","2023","Ministry of Defence","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","1630","1580","34040","30700"
"In post","2023","Ministry of Defence","East Kent","Outside London","115","110","29000","27470"
"In post","2023","Ministry of Defence","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Merseyside","Outside London","15","15","23230","22330"
"In post","2023","Ministry of Defence","East Riding of Yorkshire","Outside London","455","440","28520","27470"
"In post","2023","Ministry of Defence","East Surrey","Outside London","10","10","31630","25390"
"In post","2023","Ministry of Defence","East Sussex CC","Outside London","10","10","24350","21800"
"In post","2023","Ministry of Defence","Essex Haven Gateway","Outside London","215","210","32660","28360"
"In post","2023","Ministry of Defence","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Fermanagh and Omagh","Outside London","20","20","22390","22130"
"In post","2023","Ministry of Defence","Flintshire and Wrexham","Outside London","450","435","30770","30060"
"In post","2023","Ministry of Defence","Glasgow City","Outside London","940","895","29080","27080"
"In post","2023","Ministry of Defence","Gloucestershire CC","Outside London","335","320","32400","27470"
"In post","2023","Ministry of Defence","Greater Manchester North East","Outside London","15","15","21910","21380"
"In post","2023","Ministry of Defence","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Greater Manchester South West","Outside London","15","15","21020","21580"
"In post","2023","Ministry of Defence","Gwent Valleys","Outside London","15","10","26960","22840"
"In post","2023","Ministry of Defence","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Hackney and Newham","London","10","10","25860","26560"
"In post","2023","Ministry of Defence","Haringey and Islington","London","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Harrow and Hillingdon","London","325","315","31940","27200"
"In post","2023","Ministry of Defence","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Heart of Essex","Outside London","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Herefordshire, County of","Outside London","320","315","28570","25950"
"In post","2023","Ministry of Defence","Hertfordshire CC","Outside London","480","475","43490","39030"
"In post","2023","Ministry of Defence","Hounslow and Richmond upon Thames","London","255","240","33750","30360"
"In post","2023","Ministry of Defence","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","330","320","27210","22220"
"In post","2023","Ministry of Defence","Isle of Anglesey","Outside London","90","85","28750","27140"
"In post","2023","Ministry of Defence","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Kensington & Chelsea and Hammersmith & Fulham","London","25","25","37460","36210"
"In post","2023","Ministry of Defence","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Kingston upon Hull, City of","Outside London","15","15","22260","22220"
"In post","2023","Ministry of Defence","Lambeth","London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Lancaster and Wyre","Outside London","550","510","29940","27470"
"In post","2023","Ministry of Defence","Leeds","Outside London","25","25","22800","22220"
"In post","2023","Ministry of Defence","Leicester","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Leicestershire CC and Rutland","Outside London","170","165","27050","22220"
"In post","2023","Ministry of Defence","Lewisham and Southwark","London","20","20","25350","25060"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","1085","1050","30020","27080"
"In post","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","325","310","29610","22970"
"In post","2023","Ministry of Defence","Liverpool","Outside London","325","310","28890","27080"
"In post","2023","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","20","20","24860","21480"
"In post","2023","Ministry of Defence","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Manchester","Outside London","105","100","37570","35170"
"In post","2023","Ministry of Defence","Medway","Outside London","95","90","29130","26240"
"In post","2023","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Kent","Outside London","10","10","32910","27300"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","130","125","31640","27470"
"In post","2023","Ministry of Defence","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Monmouthshire and Newport","Outside London","30","25","24470","22220"
"In post","2023","Ministry of Defence","Newry, Mourne and Down","Outside London","65","65","22680","22130"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","505","485","33050","29710"
"In post","2023","Ministry of Defence","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North Nottinghamshire","Outside London","50","50","33920","30740"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","1220","1175","31260","27470"
"In post","2023","Ministry of Defence","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North and West Norfolk","Outside London","390","375","29570","25950"
"In post","2023","Ministry of Defence","Northumberland","Outside London","105","100","28390","22840"
"In post","2023","Ministry of Defence","Norwich and East Norfolk","Outside London","10","5","[c]","[c]"
"In post","2023","Ministry of Defence","Nottingham","Outside London","10","10","22980","22220"
"In post","2023","Ministry of Defence","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","740","740","55620","53740"
"In post","2023","Ministry of Defence","Oxfordshire CC","Outside London","910","875","33510","32000"
"In post","2023","Ministry of Defence","Perth and Kinross, and Stirling","Outside London","95","90","33490","27480"
"In post","2023","Ministry of Defence","Peterborough","Outside London","150","140","26370","22220"
"In post","2023","Ministry of Defence","Plymouth","Outside London","1070","1040","34610","31920"
"In post","2023","Ministry of Defence","Portsmouth","Outside London","1855","1795","35650","33990"
"In post","2023","Ministry of Defence","Powys","Outside London","240","235","26750","22220"
"In post","2023","Ministry of Defence","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Sandwell","Outside London","15","15","29170","22220"
"In post","2023","Ministry of Defence","Sefton","Outside London","25","25","24140","22220"
"In post","2023","Ministry of Defence","Sheffield","Outside London","15","15","21950","22220"
"In post","2023","Ministry of Defence","Shropshire","Outside London","545","525","30510","30140"
"In post","2023","Ministry of Defence","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Somerset CC","Outside London","1575","1500","35780","34370"
"In post","2023","Ministry of Defence","South Ayrshire","Outside London","25","20","24120","22220"
"In post","2023","Ministry of Defence","South Hampshire","Outside London","855","825","32110","30470"
"In post","2023","Ministry of Defence","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South Nottinghamshire","Outside London","275","260","33030","27470"
"In post","2023","Ministry of Defence","South Teesside","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South West Wales","Outside London","50","50","25480","21480"
"In post","2023","Ministry of Defence","Southampton","Outside London","10","5","[c]","[c]"
"In post","2023","Ministry of Defence","Southend-on-Sea","Outside London","15","15","27330","23720"
"In post","2023","Ministry of Defence","Staffordshire CC","Outside London","1110","1075","37430","33990"
"In post","2023","Ministry of Defence","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Suffolk CC","Outside London","665","645","27640","23430"
"In post","2023","Ministry of Defence","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Swansea","Outside London","10","10","23030","22220"
"In post","2023","Ministry of Defence","Swindon","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Telford and Wrekin","Outside London","295","285","32900","28050"
"In post","2023","Ministry of Defence","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Tower Hamlets","London","20","20","31920","29070"
"In post","2023","Ministry of Defence","Tyneside","Outside London","75","75","23070","22220"
"In post","2023","Ministry of Defence","Unknown","Unknown","1730","1730","41920","39970"
"In post","2023","Ministry of Defence","Wakefield","Outside London","10","10","24550","22220"
"In post","2023","Ministry of Defence","Walsall","Outside London","[c]","[c]","[c]","[c]"
