"Status","Year","Disability","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Commercial","North Yorkshire CC","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North and West Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Norwich and East Norfolk","Outside London","45","40","48320","40750"
"In post","2023","Declared non-disabled","Commercial","Nottingham","Outside London","35","30","48430","42210"
"In post","2023","Declared non-disabled","Commercial","Overseas","Overseas","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Oxfordshire CC","Outside London","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Peterborough","Outside London","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Plymouth","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Portsmouth","Outside London","50","45","41160","38500"
"In post","2023","Declared non-disabled","Commercial","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Sefton","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Sheffield","Outside London","185","175","43200","38470"
"In post","2023","Declared non-disabled","Commercial","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Solihull","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Somerset CC","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South Hampshire","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South Lanarkshire","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South and West Derbyshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Southampton","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Staffordshire CC","Outside London","80","75","38290","33910"
"In post","2023","Declared non-disabled","Commercial","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Suffolk CC","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Swansea","Outside London","155","140","35090","31660"
"In post","2023","Declared non-disabled","Commercial","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Telford and Wrekin","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Tower Hamlets","London","90","90","61190","55710"
"In post","2023","Declared non-disabled","Commercial","Tyneside","Outside London","70","65","46390","38470"
"In post","2023","Declared non-disabled","Commercial","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Warrington","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Cumbria","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Surrey","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Westminster","London","825","810","63440","56200"
"In post","2023","Declared non-disabled","Commercial","Wiltshire","Outside London","130","125","42620","37060"
"In post","2023","Declared non-disabled","Commercial","Wirral","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wolverhampton","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","York","Outside London","50","50","46390","40940"
"In post","2023","Declared non-disabled","Communications","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Barnet","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","35","35","37620","38790"
"In post","2023","Declared non-disabled","Communications","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Belfast","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Berkshire","Outside London","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Birmingham","Outside London","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Bristol, City of","Outside London","55","50","40720","37540"
"In post","2023","Declared non-disabled","Communications","Buckinghamshire","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Cardiff and Vale of Glamorgan","Outside London","160","150","42500","39690"
"In post","2023","Declared non-disabled","Communications","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Central Hampshire","Outside London","40","35","36810","36280"
"In post","2023","Declared non-disabled","Communications","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","City of Edinburgh","Outside London","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Coventry","Outside London","40","35","44420","42130"
"In post","2023","Declared non-disabled","Communications","Croydon","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Darlington","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Devon CC","Outside London","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Dorset","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Durham","Outside London","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Glasgow City","Outside London","35","35","36750","33020"
"In post","2023","Declared non-disabled","Communications","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Greater Manchester South West","Outside London","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Hackney and Newham","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Hertfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Hounslow and Richmond upon Thames","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
