"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Internal Audit Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Legal Department","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Property Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Courts and Tribunals Service","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Courts and Tribunals Service","London","AO","5","[c]","[c]","[c]"
