"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Science and Engineering","Dorset and Somerset","25","25","44420","42890"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","15","15","42560","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Cheshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Derbyshire and Nottinghamshire","55","50","45960","47100"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Devon","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Dorset and Somerset","10","10","41770","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","East Anglia","25","25","39150","34450"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","East Wales","30","30","43090","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","44760","39460"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Greater Manchester","55","55","38990","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Inner London - East","180","180","51760","55720"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Inner London - West","405","395","53500","55720"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Kent","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Lancashire","20","20","38990","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","25","25","42790","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Merseyside","25","25","42750","45100"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Northumberland, and Tyne and Wear","35","35","40620","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Outer London - South","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Shropshire and Staffordshire","15","15","37850","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","South Yorkshire","115","115","51030","51770"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Surrey, East and West Sussex","10","10","53380","61390"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Tees Valley and Durham","15","15","40020","34450"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","West Central Scotland","50","50","42860","38240"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","West Midlands","125","125","42310","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","West Wales and The Valleys","10","10","44680","46640"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","West Yorkshire","30","30","45020","46650"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Inner London - West","30","30","47590","43650"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Operational Delivery","West Midlands","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","Inner London - West","10","10","52560","55720"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Cheshire","60","60","41410","38640"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","49330","47380"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Inner London - East","85","85","51330","50980"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Kent","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","35","30","34060","30740"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
