"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Bedfordshire and Hertfordshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","East Anglia","Heterosexual / straight","110","[c]","30040","27140"
"Leaver CS","2023","65+","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","East Anglia","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","East Anglia","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Essex","Heterosexual / straight","40","[c]","30440","27110"
"Leaver CS","2023","65+","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Essex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East of England","Essex","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Inner London - East","Heterosexual / straight","65","[c]","43940","37770"
"Leaver CS","2023","65+","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Inner London - East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Inner London - East","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Inner London - West","Heterosexual / straight","155","[c]","47110","40450"
"Leaver CS","2023","65+","London","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Inner London - West","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Inner London - West","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - East and North East","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - East and North East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - South","Heterosexual / straight","55","[c]","38370","30310"
"Leaver CS","2023","65+","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - South","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - West and North West","Heterosexual / straight","70","[c]","31970","28950"
"Leaver CS","2023","65+","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - West and North West","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","London","Outer London - West and North West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","95","[c]","28820","23200"
"Leaver CS","2023","65+","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Northumberland, and Tyne and Wear","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Tees Valley and Durham","Heterosexual / straight","60","[c]","24890","22400"
"Leaver CS","2023","65+","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North East (England)","Tees Valley and Durham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Cheshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Cheshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Cumbria","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Greater Manchester","Heterosexual / straight","75","[c]","28880","26650"
"Leaver CS","2023","65+","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Greater Manchester","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Greater Manchester","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Lancashire","Heterosexual / straight","100","[c]","27010","21960"
"Leaver CS","2023","65+","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Lancashire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Lancashire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Merseyside","Heterosexual / straight","105","[c]","27710","22400"
"Leaver CS","2023","65+","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Merseyside","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","North West (England)","Merseyside","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Eastern Scotland","Heterosexual / straight","100","[c]","31830","27650"
"Leaver CS","2023","65+","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Eastern Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Eastern Scotland","Unknown","85","[c]","34100","27930"
"Leaver CS","2023","65+","Scotland","Highlands and Islands","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","North Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","North Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Southern Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Southern Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","Southern Scotland","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","West Central Scotland","Heterosexual / straight","105","[c]","29200","24800"
"Leaver CS","2023","65+","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scotland","West Central Scotland","Unknown","70","[c]","29460","26460"
"Leaver CS","2023","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","85","[c]","32670","27520"
"Leaver CS","2023","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","195","[c]","30160","25050"
"Leaver CS","2023","65+","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Hampshire and Isle of Wight","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Hampshire and Isle of Wight","Unknown","40","[c]","33600","27470"
"Leaver CS","2023","65+","South East (England)","Kent","Heterosexual / straight","55","[c]","29650","27410"
"Leaver CS","2023","65+","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Kent","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Kent","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","80","[c]","30260","28120"
"Leaver CS","2023","65+","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","South East (England)","Surrey, East and West Sussex","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Devon","Heterosexual / straight","95","[c]","28700","25190"
"Leaver CS","2023","65+","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Devon","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Devon","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Dorset and Somerset","Heterosexual / straight","70","[c]","30630","27530"
"Leaver CS","2023","65+","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Dorset and Somerset","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","135","[c]","34390","33080"
"Leaver CS","2023","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","[c]","34790","29380"
"Leaver CS","2023","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","[c]","38600","30650"
"Leaver CS","2023","65+","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Wales","East Wales","Heterosexual / straight","90","[c]","34990","27820"
"Leaver CS","2023","65+","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Wales","East Wales","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Wales","East Wales","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Wales","West Wales and The Valleys","Heterosexual / straight","95","[c]","28960","24630"
"Leaver CS","2023","65+","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Wales","West Wales and The Valleys","Undeclared","45","[c]","27170","22500"
"Leaver CS","2023","65+","Wales","West Wales and The Valleys","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","45","[c]","25100","22910"
"Leaver CS","2023","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","70","[c]","27380","27570"
"Leaver CS","2023","65+","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","Shropshire and Staffordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","Shropshire and Staffordshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","West Midlands","Heterosexual / straight","80","[c]","27840","22400"
"Leaver CS","2023","65+","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","West Midlands","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands (England)","West Midlands","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","45","[c]","31720","25490"
"Leaver CS","2023","65+","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","North Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","North Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","65","[c]","25300","22400"
"Leaver CS","2023","65+","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","65","[c]","29270","27570"
"Leaver CS","2023","65+","Yorkshire and The Humber","West Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","West Yorkshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Yorkshire and The Humber","West Yorkshire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
