"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","East Anglia","EO","EO","LGBO","110","105","28220","28120"
"In post","2023","East Anglia","EO","EO","Undeclared","305","280","28980","28120"
"In post","2023","East Anglia","EO","EO","Unknown","535","490","28480","28120"
"In post","2023","East Anglia","G6/G7","G6","Heterosexual / straight","175","165","70440","66970"
"In post","2023","East Anglia","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","G6/G7","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","East Anglia","G6/G7","G6","Unknown","35","35","69170","65820"
"In post","2023","East Anglia","G6/G7","G7","Heterosexual / straight","445","430","55770","54110"
"In post","2023","East Anglia","G6/G7","G7","LGBO","20","20","[c]","[c]"
"In post","2023","East Anglia","G6/G7","G7","Undeclared","65","65","55480","54910"
"In post","2023","East Anglia","G6/G7","G7","Unknown","115","110","54280","52010"
"In post","2023","East Anglia","SCS level","SCS level","Heterosexual / straight","50","50","101480","99370"
"In post","2023","East Anglia","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","SCS level","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","East Anglia","SEO/HEO","HEO","Heterosexual / straight","1470","1405","34570","34170"
"In post","2023","East Anglia","SEO/HEO","HEO","LGBO","50","50","33960","32420"
"In post","2023","East Anglia","SEO/HEO","HEO","Undeclared","210","200","34890","34300"
"In post","2023","East Anglia","SEO/HEO","HEO","Unknown","255","240","33460","33830"
"In post","2023","East Anglia","SEO/HEO","SEO","Heterosexual / straight","905","870","43090","41510"
"In post","2023","East Anglia","SEO/HEO","SEO","LGBO","45","45","42270","41200"
"In post","2023","East Anglia","SEO/HEO","SEO","Undeclared","135","130","43780","41800"
"In post","2023","East Anglia","SEO/HEO","SEO","Unknown","170","160","40490","39520"
"In post","2023","East Anglia","Unknown","Unknown","Heterosexual / straight","715","655","29600","27530"
"In post","2023","East Anglia","Unknown","Unknown","LGBO","50","50","27970","25250"
"In post","2023","East Anglia","Unknown","Unknown","Undeclared","60","55","31390","29930"
"In post","2023","East Anglia","Unknown","Unknown","Unknown","160","140","26370","26840"
"In post","2023","East Wales","AA/AO","AA","Heterosexual / straight","295","280","21470","21380"
"In post","2023","East Wales","AA/AO","AA","LGBO","25","25","[c]","[c]"
"In post","2023","East Wales","AA/AO","AA","Undeclared","35","30","21490","21720"
"In post","2023","East Wales","AA/AO","AA","Unknown","65","60","22480","22520"
"In post","2023","East Wales","AA/AO","AO","Heterosexual / straight","3005","2740","23920","22520"
"In post","2023","East Wales","AA/AO","AO","LGBO","250","240","24020","22520"
"In post","2023","East Wales","AA/AO","AO","Undeclared","370","335","23760","22520"
"In post","2023","East Wales","AA/AO","AO","Unknown","1160","1020","23220","22520"
"In post","2023","East Wales","EO","EO","Heterosexual / straight","3195","2990","28110","28120"
"In post","2023","East Wales","EO","EO","LGBO","250","240","27780","28120"
"In post","2023","East Wales","EO","EO","Undeclared","460","430","28950","28210"
"In post","2023","East Wales","EO","EO","Unknown","990","925","27500","27890"
"In post","2023","East Wales","G6/G7","G6","Heterosexual / straight","480","465","69640","69580"
"In post","2023","East Wales","G6/G7","G6","LGBO","20","20","[c]","[c]"
"In post","2023","East Wales","G6/G7","G6","Undeclared","50","50","69770","69580"
"In post","2023","East Wales","G6/G7","G6","Unknown","70","70","68650","67530"
"In post","2023","East Wales","G6/G7","G7","Heterosexual / straight","1775","1700","57230","57000"
"In post","2023","East Wales","G6/G7","G7","LGBO","120","120","56130","56450"
"In post","2023","East Wales","G6/G7","G7","Undeclared","180","170","59660","60230"
"In post","2023","East Wales","G6/G7","G7","Unknown","370","355","57070","57000"
"In post","2023","East Wales","SCS level","SCS level","Heterosexual / straight","235","225","88440","81600"
"In post","2023","East Wales","SCS level","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","East Wales","SCS level","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2023","East Wales","SCS level","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","East Wales","SEO/HEO","HEO","Heterosexual / straight","2795","2650","34780","34700"
"In post","2023","East Wales","SEO/HEO","HEO","LGBO","230","225","33810","33540"
"In post","2023","East Wales","SEO/HEO","HEO","Undeclared","305","295","35710","35000"
"In post","2023","East Wales","SEO/HEO","HEO","Unknown","665","645","33680","34400"
"In post","2023","East Wales","SEO/HEO","SEO","Heterosexual / straight","2240","2160","43130","42140"
"In post","2023","East Wales","SEO/HEO","SEO","LGBO","160","155","41830","41510"
"In post","2023","East Wales","SEO/HEO","SEO","Undeclared","270","255","44710","43660"
"In post","2023","East Wales","SEO/HEO","SEO","Unknown","450","435","41260","41240"
"In post","2023","East Wales","Unknown","Unknown","Heterosexual / straight","490","460","30980","29050"
"In post","2023","East Wales","Unknown","Unknown","LGBO","40","40","27520","26500"
"In post","2023","East Wales","Unknown","Unknown","Undeclared","30","30","31730","31120"
"In post","2023","East Wales","Unknown","Unknown","Unknown","130","115","27920","25300"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AA","Heterosexual / straight","210","195","22860","23230"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AA","LGBO","15","15","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AA","Undeclared","25","20","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AA","Unknown","50","50","22680","23230"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Heterosexual / straight","1260","1130","27150","28880"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AO","LGBO","85","80","27240","28880"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Undeclared","135","115","26350","23390"
"In post","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Unknown","325","295","26770","25340"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","EO","Heterosexual / straight","1130","1035","28770","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","EO","LGBO","50","50","29080","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","EO","Undeclared","195","175","29290","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","EO","EO","Unknown","260","235","28330","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Heterosexual / straight","105","100","56000","54260"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Unknown","15","15","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Heterosexual / straight","350","330","34760","34170"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Undeclared","55","55","35090","34850"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Unknown","45","40","34900","34510"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Heterosexual / straight","170","165","43980","41510"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Undeclared","30","25","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Heterosexual / straight","375","340","30710","29050"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","LGBO","25","25","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Unknown","40","40","26950","24570"
"In post","2023","Eastern Scotland","AA/AO","AA","Heterosexual / straight","555","520","23150","23340"
"In post","2023","Eastern Scotland","AA/AO","AA","LGBO","65","60","23240","23340"
"In post","2023","Eastern Scotland","AA/AO","AA","Undeclared","35","35","22690","23130"
"In post","2023","Eastern Scotland","AA/AO","AA","Unknown","805","750","23290","22920"
"In post","2023","Eastern Scotland","AA/AO","AO","Heterosexual / straight","2210","2045","23940","22520"
"In post","2023","Eastern Scotland","AA/AO","AO","LGBO","190","185","23610","22520"
"In post","2023","Eastern Scotland","AA/AO","AO","Undeclared","205","190","23390","22280"
"In post","2023","Eastern Scotland","AA/AO","AO","Unknown","1765","1640","25500","25060"
"In post","2023","Eastern Scotland","EO","EO","Heterosexual / straight","3200","2985","30200","29100"
"In post","2023","Eastern Scotland","EO","EO","LGBO","275","270","29790","29100"
"In post","2023","Eastern Scotland","EO","EO","Undeclared","240","225","29500","28120"
"In post","2023","Eastern Scotland","EO","EO","Unknown","1965","1845","32050","31290"
"In post","2023","Eastern Scotland","G6/G7","G6","Heterosexual / straight","785","745","75480","75920"
"In post","2023","Eastern Scotland","G6/G7","G6","LGBO","50","45","75300","79110"
"In post","2023","Eastern Scotland","G6/G7","G6","Undeclared","50","50","76700","76550"
"In post","2023","Eastern Scotland","G6/G7","G6","Unknown","230","225","75740","79110"
"In post","2023","Eastern Scotland","G6/G7","G7","Heterosexual / straight","1435","1375","59380","58850"
"In post","2023","Eastern Scotland","G6/G7","G7","LGBO","125","125","58330","57660"
"In post","2023","Eastern Scotland","G6/G7","G7","Undeclared","135","125","60290","59190"
"In post","2023","Eastern Scotland","G6/G7","G7","Unknown","535","515","59040","57970"
"In post","2023","Eastern Scotland","SCS level","SCS level","Heterosexual / straight","175","170","91110","85200"
"In post","2023","Eastern Scotland","SCS level","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Eastern Scotland","SCS level","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Eastern Scotland","SCS level","SCS level","Unknown","80","75","91330","85200"
"In post","2023","Eastern Scotland","SEO/HEO","HEO","Heterosexual / straight","2270","2180","36530","35000"
"In post","2023","Eastern Scotland","SEO/HEO","HEO","LGBO","225","220","35690","34730"
"In post","2023","Eastern Scotland","SEO/HEO","HEO","Undeclared","185","180","36020","35000"
"In post","2023","Eastern Scotland","SEO/HEO","HEO","Unknown","1055","1010","37260","36330"
"In post","2023","Eastern Scotland","SEO/HEO","SEO","Heterosexual / straight","1790","1710","46110","45300"
"In post","2023","Eastern Scotland","SEO/HEO","SEO","LGBO","150","145","45300","42860"
"In post","2023","Eastern Scotland","SEO/HEO","SEO","Undeclared","145","140","44930","43410"
"In post","2023","Eastern Scotland","SEO/HEO","SEO","Unknown","725","680","46400","46670"
"In post","2023","Eastern Scotland","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Essex","AA/AO","AA","Heterosexual / straight","125","105","21360","19930"
"In post","2023","Essex","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","AA/AO","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","Essex","AA/AO","AA","Unknown","45","45","22590","23230"
"In post","2023","Essex","AA/AO","AO","Heterosexual / straight","690","630","25940","25610"
"In post","2023","Essex","AA/AO","AO","LGBO","45","40","26290","25610"
"In post","2023","Essex","AA/AO","AO","Undeclared","85","75","24560","25610"
"In post","2023","Essex","AA/AO","AO","Unknown","255","235","25130","24480"
"In post","2023","Essex","EO","EO","Heterosexual / straight","1255","1150","29900","31280"
"In post","2023","Essex","EO","EO","LGBO","65","65","29750","31280"
"In post","2023","Essex","EO","EO","Undeclared","180","165","29390","28620"
"In post","2023","Essex","EO","EO","Unknown","280","255","29600","30740"
"In post","2023","Essex","G6/G7","G6","Heterosexual / straight","35","35","73980","70990"
"In post","2023","Essex","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","G6/G7","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Essex","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Essex","G6/G7","G7","Heterosexual / straight","140","135","58600","55320"
"In post","2023","Essex","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","G6/G7","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Essex","G6/G7","G7","Unknown","25","25","[c]","[c]"
"In post","2023","Essex","SCS level","SCS level","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Essex","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Essex","SEO/HEO","HEO","Heterosexual / straight","355","335","34810","34300"
"In post","2023","Essex","SEO/HEO","HEO","LGBO","30","30","36390","36540"
"In post","2023","Essex","SEO/HEO","HEO","Undeclared","45","40","35510","34440"
"In post","2023","Essex","SEO/HEO","HEO","Unknown","50","45","35820","36600"
"In post","2023","Essex","SEO/HEO","SEO","Heterosexual / straight","200","195","43560","42460"
"In post","2023","Essex","SEO/HEO","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Essex","SEO/HEO","SEO","Undeclared","30","30","43580","43130"
"In post","2023","Essex","SEO/HEO","SEO","Unknown","35","35","43510","42360"
"In post","2023","Essex","Unknown","Unknown","Heterosexual / straight","370","345","30160","26840"
"In post","2023","Essex","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","Essex","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Essex","Unknown","Unknown","Unknown","95","85","27230","26840"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Heterosexual / straight","410","380","21670","21380"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","LGBO","30","30","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Undeclared","35","35","21340","21380"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Unknown","110","105","22580","22620"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Heterosexual / straight","2585","2405","24250","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","LGBO","175","170","24290","22520"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Undeclared","305","280","24020","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Unknown","795","745","23510","22220"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Heterosexual / straight","3125","2910","28010","27650"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","LGBO","210","200","27910","28080"
