"Status","Year","Function_of_post","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","805","785","49170","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Department for Education","LGBO","55","55","47880","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Department for Education","Undeclared","85","85","50220","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Department for Education","Unknown","85","85","51550","52150"
"In post","2023","Project Delivery","Department for International Trade","Department for International Trade","Heterosexual / straight","55","55","49710","52130"
"In post","2023","Project Delivery","Department for International Trade","Department for International Trade","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","Department for International Trade","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","Department for International Trade","Unknown","25","25","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","120","120","48350","49700"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","LGBO","15","15","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Undeclared","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","305","300","56060","55740"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","LGBO","40","40","51580","46700"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","Undeclared","30","30","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","Unknown","60","60","50700","47710"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","1060","965","40050","37380"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","60","55","40680","34970"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Undeclared","110","105","39880","34970"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","180","160","40500","36650"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","30","30","47020","48410"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","45","40","33840","26960"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Estyn","Heterosexual / straight","85","80","66240","78500"
"In post","2023","Project Delivery","Estyn","Estyn","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Estyn","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Foreign, Commonwealth and Development Office","Heterosexual / straight","70","70","42800","34720"
"In post","2023","Project Delivery","FCDO Services","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Food Standards Agency","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Food Standards Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Food Standards Agency","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Heterosexual / straight","545","525","53420","54960"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","LGBO","40","40","52590","53500"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","395","380","50830","51960"
"In post","2023","Project Delivery","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Actuary's Department","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Actuary's Department","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","Attorney General's Departments","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","25","25","[c]","[c]"
