"Status","Year","Function_of_post","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Courts and Tribunals Service","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Courts and Tribunals Service","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Heterosexual / straight","400","380","37710","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Undeclared","60","55","39380","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","140","130","34520","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East of England","Heterosexual / straight","220","205","30260","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East of England","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East of England","Undeclared","25","25","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","East of England","Unknown","95","90","28880","27890"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","1280","1230","42270","39790"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","LGBO","70","70","40570","39450"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","Undeclared","210","200","41680","39790"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","Unknown","605","580","38080","35240"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North East (England)","Heterosexual / straight","425","405","36050","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North East (England)","LGBO","25","25","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North East (England)","Undeclared","45","45","41890","36070"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","135","130","32990","29190"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North West (England)","Heterosexual / straight","1120","1060","37270","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North West (England)","LGBO","60","60","34190","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North West (England)","Undeclared","140","130","38370","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","480","450","33270","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Northern Ireland","Heterosexual / straight","305","290","35020","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Northern Ireland","LGBO","20","20","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Northern Ireland","Undeclared","20","20","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Northern Ireland","Unknown","105","100","34050","34400"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Scotland","Heterosexual / straight","580","535","35380","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Scotland","LGBO","40","35","33580","29730"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Scotland","Undeclared","60","55","34270","29730"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Scotland","Unknown","215","195","31920","29730"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South East (England)","Heterosexual / straight","240","225","34800","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South East (England)","Undeclared","50","45","38800","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South East (England)","Unknown","85","80","34450","34370"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South West (England)","Heterosexual / straight","240","225","38100","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South West (England)","Undeclared","50","50","42550","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","South West (England)","Unknown","85","80","36360","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Wales","Heterosexual / straight","285","265","35670","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Wales","LGBO","25","25","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Wales","Undeclared","50","45","32080","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Wales","Unknown","70","70","33620","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Heterosexual / straight","435","410","35610","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Undeclared","50","45","35720","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Unknown","195","180","33530","29730"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","545","515","35730","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","LGBO","30","30","34780","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Undeclared","75","70","37410","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Unknown","180","170","32850","28130"
"In post","2023","Counter Fraud","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence (excl. agencies)","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","National Savings and Investments","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
