"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Unknown","Unknown","Male","90","[c]","28350","29860"
"Leaver CS","2023","20-29","White","AA/AO","Female","1490","[c]","22090","21690"
"Leaver CS","2023","20-29","White","AA/AO","Male","1250","[c]","22520","21690"
"Leaver CS","2023","20-29","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","EO","Female","730","[c]","27910","27570"
"Leaver CS","2023","20-29","White","EO","Male","495","[c]","27880","27570"
"Leaver CS","2023","20-29","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","G6/G7","Female","120","[c]","54060","53920"
"Leaver CS","2023","20-29","White","G6/G7","Male","100","[c]","55750","54130"
"Leaver CS","2023","20-29","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","SEO/HEO","Female","630","[c]","35720","34560"
"Leaver CS","2023","20-29","White","SEO/HEO","Male","600","[c]","35840","34300"
"Leaver CS","2023","20-29","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","Female","240","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","AA/AO","Female","80","[c]","22770","21780"
"Leaver CS","2023","30-39","Asian","AA/AO","Male","105","[c]","22710","21780"
"Leaver CS","2023","30-39","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","EO","Female","100","[c]","29080","28270"
"Leaver CS","2023","30-39","Asian","EO","Male","85","[c]","28840","28120"
"Leaver CS","2023","30-39","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","G6/G7","Female","55","[c]","56560","53830"
"Leaver CS","2023","30-39","Asian","G6/G7","Male","65","[c]","58910","56450"
"Leaver CS","2023","30-39","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","SEO/HEO","Female","100","[c]","38120","37590"
"Leaver CS","2023","30-39","Asian","SEO/HEO","Male","100","[c]","38420","38800"
"Leaver CS","2023","30-39","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","AA/AO","Female","55","[c]","22780","22310"
"Leaver CS","2023","30-39","Black","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","EO","Female","115","[c]","29610","30200"
"Leaver CS","2023","30-39","Black","EO","Male","50","[c]","29810","29660"
"Leaver CS","2023","30-39","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","SEO/HEO","Female","105","[c]","38110","37770"
"Leaver CS","2023","30-39","Black","SEO/HEO","Male","65","[c]","37470","36840"
"Leaver CS","2023","30-39","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","EO","Female","35","[c]","28740","28120"
"Leaver CS","2023","30-39","Mixed","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","SEO/HEO","Female","40","[c]","38630","38840"
"Leaver CS","2023","30-39","Mixed","SEO/HEO","Male","40","[c]","40780","41400"
"Leaver CS","2023","30-39","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","G6/G7","Male","35","[c]","58740","57460"
"Leaver CS","2023","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","SEO/HEO","Male","45","[c]","39390","39950"
"Leaver CS","2023","30-39","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","Female","460","[c]","22530","21840"
"Leaver CS","2023","30-39","Unknown","AA/AO","Male","455","[c]","23920","22400"
"Leaver CS","2023","30-39","Unknown","EO","Female","180","[c]","28930","28120"
"Leaver CS","2023","30-39","Unknown","EO","Male","215","[c]","28630","28120"
"Leaver CS","2023","30-39","Unknown","G6/G7","Female","150","[c]","59430","58520"
"Leaver CS","2023","30-39","Unknown","G6/G7","Male","170","[c]","59970","58240"
"Leaver CS","2023","30-39","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Female","235","[c]","37660","37640"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Male","235","[c]","38010","38050"
"Leaver CS","2023","30-39","Unknown","Unknown","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Male","65","[c]","39930","38090"
"Leaver CS","2023","30-39","White","AA/AO","Female","810","[c]","22010","21690"
"Leaver CS","2023","30-39","White","AA/AO","Male","775","[c]","23470","21840"
"Leaver CS","2023","30-39","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","EO","Female","510","[c]","28000","27570"
"Leaver CS","2023","30-39","White","EO","Male","470","[c]","28400","27570"
"Leaver CS","2023","30-39","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","G6/G7","Female","375","[c]","57870","55380"
"Leaver CS","2023","30-39","White","G6/G7","Male","460","[c]","58170","55740"
"Leaver CS","2023","30-39","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","SEO/HEO","Female","660","[c]","37700","37690"
"Leaver CS","2023","30-39","White","SEO/HEO","Male","680","[c]","38220","38330"
"Leaver CS","2023","30-39","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","Female","180","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","AA/AO","Female","55","[c]","23030","21780"
"Leaver CS","2023","40-49","Asian","AA/AO","Male","55","[c]","22430","21690"
"Leaver CS","2023","40-49","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","EO","Female","60","[c]","28970","28120"
"Leaver CS","2023","40-49","Asian","EO","Male","50","[c]","28870","28140"
"Leaver CS","2023","40-49","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","G6/G7","Female","45","[c]","58980","56440"
"Leaver CS","2023","40-49","Asian","G6/G7","Male","45","[c]","63870","62000"
"Leaver CS","2023","40-49","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","SEO/HEO","Female","70","[c]","39180","39560"
"Leaver CS","2023","40-49","Asian","SEO/HEO","Male","55","[c]","38900","38340"
"Leaver CS","2023","40-49","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","EO","Female","75","[c]","29930","30200"
"Leaver CS","2023","40-49","Black","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","SEO/HEO","Female","55","[c]","39200","40590"
"Leaver CS","2023","40-49","Black","SEO/HEO","Male","65","[c]","38310","37410"
"Leaver CS","2023","40-49","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G6/G7","Male","35","[c]","60060","60180"
"Leaver CS","2023","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA/AO","Female","245","[c]","22460","22080"
"Leaver CS","2023","40-49","Unknown","AA/AO","Male","205","[c]","23790","22170"
"Leaver CS","2023","40-49","Unknown","EO","Female","110","[c]","28610","28120"
"Leaver CS","2023","40-49","Unknown","EO","Male","100","[c]","28220","27060"
"Leaver CS","2023","40-49","Unknown","G6/G7","Female","145","[c]","62100","60020"
"Leaver CS","2023","40-49","Unknown","G6/G7","Male","135","[c]","62640","60090"
"Leaver CS","2023","40-49","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","Female","130","[c]","39090","38890"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","Male","120","[c]","39240","39590"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","AA/AO","Female","715","[c]","22190","21690"
"Leaver CS","2023","40-49","White","AA/AO","Male","485","[c]","23430","21690"
"Leaver CS","2023","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","EO","Female","510","[c]","28290","27570"
"Leaver CS","2023","40-49","White","EO","Male","360","[c]","28440","27570"
"Leaver CS","2023","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","G6/G7","Female","360","[c]","60460","57930"
"Leaver CS","2023","40-49","White","G6/G7","Male","350","[c]","62780","63080"
"Leaver CS","2023","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","SCS level","Female","75","[c]","89650","83530"
"Leaver CS","2023","40-49","White","SCS level","Male","75","[c]","94930","92900"
"Leaver CS","2023","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","SEO/HEO","Female","460","[c]","38230","37760"
"Leaver CS","2023","40-49","White","SEO/HEO","Male","380","[c]","39400","39090"
"Leaver CS","2023","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Unknown","Female","140","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Unknown","Male","40","[c]","[c]","[c]"
