"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","HM Revenue and Customs","London","EO","225","190","33350","34370"
"In post","2023","60-64","HM Revenue and Customs","London","G6","60","45","79370","80380"
"In post","2023","60-64","HM Revenue and Customs","London","G7","125","105","65450","65230"
"In post","2023","60-64","HM Revenue and Customs","London","HEO","245","215","40590","40130"
"In post","2023","60-64","HM Revenue and Customs","London","SCS level","15","15","99190","88460"
"In post","2023","60-64","HM Revenue and Customs","London","SEO","175","155","47530","47850"
"In post","2023","60-64","HM Revenue and Customs","Outside London","AA","185","130","22520","22520"
"In post","2023","60-64","HM Revenue and Customs","Outside London","AO","1930","1475","22560","22520"
"In post","2023","60-64","HM Revenue and Customs","Outside London","EO","1100","850","28930","29730"
"In post","2023","60-64","HM Revenue and Customs","Outside London","G6","115","95","71600","71300"
"In post","2023","60-64","HM Revenue and Customs","Outside London","G7","290","235","57970","57970"
"In post","2023","60-64","HM Revenue and Customs","Outside London","HEO","830","655","35600","35000"
"In post","2023","60-64","HM Revenue and Customs","Outside London","SCS level","15","15","84880","78790"
"In post","2023","60-64","HM Revenue and Customs","Outside London","SEO","500","395","43390","42510"
"In post","2023","60-64","HM Treasury","London","EO","15","15","30410","30470"
"In post","2023","60-64","HM Treasury","London","G6","5","5","[c]","[c]"
"In post","2023","60-64","HM Treasury","London","G7","15","15","60690","60270"
"In post","2023","60-64","HM Treasury","London","HEO","10","10","[c]","[c]"
"In post","2023","60-64","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury","London","SEO","20","20","45450","44740"
"In post","2023","60-64","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury","Outside London","G7","10","10","[c]","[c]"
"In post","2023","60-64","HM Treasury","Outside London","HEO","10","10","34080","34160"
"In post","2023","60-64","HM Treasury","Outside London","SEO","15","10","44160","43790"
"In post","2023","60-64","HM Treasury","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","London","AA","40","35","23500","23500"
"In post","2023","60-64","Home Office","London","AO","185","160","26410","26400"
"In post","2023","60-64","Home Office","London","EO","415","345","30900","30410"
"In post","2023","60-64","Home Office","London","G6","45","40","75480","75810"
"In post","2023","60-64","Home Office","London","G7","85","75","62410","61570"
"In post","2023","60-64","Home Office","London","HEO","140","120","37170","36310"
"In post","2023","60-64","Home Office","London","SCS level","20","20","104500","97410"
"In post","2023","60-64","Home Office","London","SEO","120","110","44970","43790"
"In post","2023","60-64","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Outside London","AA","80","60","19510","19500"
"In post","2023","60-64","Home Office","Outside London","AO","570","465","22420","22400"
"In post","2023","60-64","Home Office","Outside London","EO","745","555","27830","26780"
"In post","2023","60-64","Home Office","Outside London","G6","15","15","69970","72050"
"In post","2023","60-64","Home Office","Outside London","G7","45","40","56890","54570"
"In post","2023","60-64","Home Office","Outside London","HEO","185","155","33330","32310"
"In post","2023","60-64","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Outside London","SEO","85","75","40910","39750"
"In post","2023","60-64","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Unknown","EO","15","5","32370","34630"
"In post","2023","60-64","Home Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","London","AA","35","35","23760","24380"
"In post","2023","60-64","Ministry of Defence","London","AO","110","100","27230","26560"
"In post","2023","60-64","Ministry of Defence","London","EO","65","60","33300","31950"
"In post","2023","60-64","Ministry of Defence","London","G6","15","15","73250","71800"
"In post","2023","60-64","Ministry of Defence","London","G7","25","20","61970","62010"
"In post","2023","60-64","Ministry of Defence","London","HEO","60","55","40290","38680"
"In post","2023","60-64","Ministry of Defence","London","SCS level","15","10","104910","98250"
"In post","2023","60-64","Ministry of Defence","London","SEO","65","60","48280","46790"
"In post","2023","60-64","Ministry of Defence","Outside London","AA","815","760","20970","21380"
"In post","2023","60-64","Ministry of Defence","Outside London","AO","1350","1240","23710","22220"
"In post","2023","60-64","Ministry of Defence","Outside London","EO","905","850","28940","27740"
"In post","2023","60-64","Ministry of Defence","Outside London","G6","145","125","73510","70710"
"In post","2023","60-64","Ministry of Defence","Outside London","G7","420","370","55490","55570"
"In post","2023","60-64","Ministry of Defence","Outside London","HEO","1025","960","35370","34300"
"In post","2023","60-64","Ministry of Defence","Outside London","SCS level","25","20","110550","104660"
"In post","2023","60-64","Ministry of Defence","Outside London","SEO","815","735","43390","42620"
"In post","2023","60-64","Ministry of Defence","Outside London","Unknown","165","145","49870","44790"
"In post","2023","60-64","Ministry of Defence","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","Overseas","EO","15","15","39650","37580"
"In post","2023","60-64","Ministry of Defence","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","Overseas","G7","10","10","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","Overseas","HEO","15","15","43400","41440"
"In post","2023","60-64","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","Overseas","SEO","15","15","52800","51130"
"In post","2023","60-64","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Defence","Unknown","Unknown","135","135","45200","40930"
"In post","2023","60-64","Ministry of Justice","London","AA","170","145","24820","23330"
"In post","2023","60-64","Ministry of Justice","London","AO","350","315","28100","25480"
"In post","2023","60-64","Ministry of Justice","London","EO","160","145","31780","30400"
"In post","2023","60-64","Ministry of Justice","London","G6","20","20","76130","76220"
"In post","2023","60-64","Ministry of Justice","London","G7","70","65","62980","63230"
"In post","2023","60-64","Ministry of Justice","London","HEO","95","85","38650","37210"
"In post","2023","60-64","Ministry of Justice","London","SCS level","10","10","[c]","[c]"
"In post","2023","60-64","Ministry of Justice","London","SEO","110","95","48890","48030"
"In post","2023","60-64","Ministry of Justice","London","Unknown","225","205","37130","33820"
"In post","2023","60-64","Ministry of Justice","Outside London","AA","1110","910","22130","23230"
"In post","2023","60-64","Ministry of Justice","Outside London","AO","1955","1505","26650","25340"
"In post","2023","60-64","Ministry of Justice","Outside London","EO","740","595","30460","28480"
"In post","2023","60-64","Ministry of Justice","Outside London","G6","35","35","74300","69760"
"In post","2023","60-64","Ministry of Justice","Outside London","G7","75","70","59750","59590"
"In post","2023","60-64","Ministry of Justice","Outside London","HEO","395","310","36000","37130"
"In post","2023","60-64","Ministry of Justice","Outside London","SCS level","10","10","101550","106090"
"In post","2023","60-64","Ministry of Justice","Outside London","SEO","310","260","46220","45620"
"In post","2023","60-64","Ministry of Justice","Outside London","Unknown","1455","1260","31070","29050"
"In post","2023","60-64","Ministry of Justice","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","National Crime Agency","London","AO","10","5","[c]","[c]"
"In post","2023","60-64","National Crime Agency","London","EO","25","20","39010","39650"
"In post","2023","60-64","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","National Crime Agency","London","G7","5","5","[c]","[c]"
"In post","2023","60-64","National Crime Agency","London","HEO","25","20","47450","48890"
"In post","2023","60-64","National Crime Agency","London","SEO","15","15","54120","53030"
"In post","2023","60-64","National Crime Agency","Outside London","AO","20","15","25880","26030"
"In post","2023","60-64","National Crime Agency","Outside London","EO","115","100","36300","36040"
"In post","2023","60-64","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","National Crime Agency","Outside London","G7","10","10","62770","63010"
"In post","2023","60-64","National Crime Agency","Outside London","HEO","90","85","44350","45610"
"In post","2023","60-64","National Crime Agency","Outside London","SEO","20","20","50690","49180"
"In post","2023","60-64","National Crime Agency","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","National Crime Agency","Overseas","SEO","5","5","[c]","[c]"
"In post","2023","60-64","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","National Crime Agency","Unknown","HEO","10","10","45650","45610"
"In post","2023","60-64","National Crime Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northern Ireland Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northern Ireland Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office for Standards in Education, Children's Services and Skills","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office for Standards in Education, Children's Services and Skills","London","G7","5","5","[c]","[c]"
