"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Cheshire East","AA/AO","AO","50","45","24700","22150"
"In post","2023","Declared disabled","Cheshire East","EO","EO","60","50","27930","28120"
"In post","2023","Declared disabled","Cheshire East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire East","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cheshire East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire East","SEO/HEO","HEO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Cheshire East","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cheshire East","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Cheshire West and Chester","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire West and Chester","AA/AO","AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Cheshire West and Chester","EO","EO","35","30","27850","28120"
"In post","2023","Declared disabled","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire West and Chester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire West and Chester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire West and Chester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire West and Chester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire West and Chester","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Chorley and West Lancashire","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Chorley and West Lancashire","AA/AO","AO","55","50","30400","31780"
"In post","2023","Declared disabled","Chorley and West Lancashire","EO","EO","40","35","29360","28300"
"In post","2023","Declared disabled","Chorley and West Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chorley and West Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chorley and West Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chorley and West Lancashire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Chorley and West Lancashire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Chorley and West Lancashire","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","City of Edinburgh","AA/AO","AA","50","45","24000","24890"
"In post","2023","Declared disabled","City of Edinburgh","AA/AO","AO","205","195","24390","22520"
"In post","2023","Declared disabled","City of Edinburgh","EO","EO","300","280","30630","29730"
"In post","2023","Declared disabled","City of Edinburgh","G6/G7","G6","65","60","76170","79110"
"In post","2023","Declared disabled","City of Edinburgh","G6/G7","G7","165","160","59740","58850"
"In post","2023","Declared disabled","City of Edinburgh","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","City of Edinburgh","SEO/HEO","HEO","285","270","36610","36330"
"In post","2023","Declared disabled","City of Edinburgh","SEO/HEO","SEO","205","195","46120","44890"
"In post","2023","Declared disabled","Clackmannanshire and Fife","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Clackmannanshire and Fife","AA/AO","AO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Clackmannanshire and Fife","EO","EO","80","70","31430","28120"
"In post","2023","Declared disabled","Clackmannanshire and Fife","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Clackmannanshire and Fife","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Clackmannanshire and Fife","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Clackmannanshire and Fife","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Clackmannanshire and Fife","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","EO","EO","30","30","28400","28120"
"In post","2023","Declared disabled","Conwy and Denbighshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA/AO","AO","90","80","21950","21690"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","EO","EO","85","75","28020","28120"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","HEO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Coventry","AA/AO","AO","40","35","21910","21690"
"In post","2023","Declared disabled","Coventry","EO","EO","70","60","27800","28080"
"In post","2023","Declared disabled","Coventry","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Coventry","G6/G7","G7","45","45","52240","51610"
"In post","2023","Declared disabled","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Coventry","SEO/HEO","HEO","65","60","32240","31310"
"In post","2023","Declared disabled","Coventry","SEO/HEO","SEO","50","45","39430","38210"
"In post","2023","Declared disabled","Coventry","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Croydon","AA/AO","AA","20","20","[c]","[c]"
"In post","2023","Declared disabled","Croydon","AA/AO","AO","165","150","26550","26400"
"In post","2023","Declared disabled","Croydon","EO","EO","285","265","31130","30410"
"In post","2023","Declared disabled","Croydon","G6/G7","G6","55","55","75010","75750"
"In post","2023","Declared disabled","Croydon","G6/G7","G7","115","110","62700","62100"
"In post","2023","Declared disabled","Croydon","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Croydon","SEO/HEO","HEO","215","205","37810","37620"
"In post","2023","Declared disabled","Croydon","SEO/HEO","SEO","180","170","45830","45340"
"In post","2023","Declared disabled","Croydon","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Darlington","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Darlington","AA/AO","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Darlington","EO","EO","45","40","26620","26940"
"In post","2023","Declared disabled","Darlington","G6/G7","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","Darlington","G6/G7","G7","30","30","52700","51360"
"In post","2023","Declared disabled","Darlington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Darlington","SEO/HEO","HEO","45","45","31530","31320"
"In post","2023","Declared disabled","Darlington","SEO/HEO","SEO","35","35","38690","38060"
"In post","2023","Declared disabled","Darlington","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Derby","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derby","AA/AO","AO","75","65","22230","21690"
"In post","2023","Declared disabled","Derby","EO","EO","55","50","28350","28120"
"In post","2023","Declared disabled","Derby","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derby","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derby","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derby","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Derby","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derby","Unknown","Unknown","45","40","29460","26840"
"In post","2023","Declared disabled","Derry City and Strabane","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derry City and Strabane","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derry City and Strabane","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derry City and Strabane","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derry City and Strabane","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon CC","AA/AO","AA","45","45","21560","21380"
"In post","2023","Declared disabled","Devon CC","AA/AO","AO","210","175","23890","22150"
"In post","2023","Declared disabled","Devon CC","EO","EO","225","200","28280","28120"
"In post","2023","Declared disabled","Devon CC","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Devon CC","G6/G7","G7","55","55","51070","48080"
"In post","2023","Declared disabled","Devon CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon CC","SEO/HEO","HEO","115","105","33480","32800"
"In post","2023","Declared disabled","Devon CC","SEO/HEO","SEO","105","100","40850","39650"
"In post","2023","Declared disabled","Devon CC","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Dorset","AA/AO","AA","20","20","[c]","[c]"
"In post","2023","Declared disabled","Dorset","AA/AO","AO","95","90","27590","25340"
"In post","2023","Declared disabled","Dorset","EO","EO","80","70","29490","28120"
"In post","2023","Declared disabled","Dorset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Dorset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset","SEO/HEO","HEO","50","50","36100","34850"
"In post","2023","Declared disabled","Dorset","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Dorset","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Dudley","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dudley","AA/AO","AO","95","85","21680","21690"
"In post","2023","Declared disabled","Dudley","EO","EO","75","65","28080","28120"
"In post","2023","Declared disabled","Dudley","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dudley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dudley","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dudley","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Dudley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dudley","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","EO","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Durham","AA/AO","AA","30","25","[c]","[c]"
"In post","2023","Declared disabled","Durham","AA/AO","AO","295","250","24330","22520"
"In post","2023","Declared disabled","Durham","EO","EO","185","165","28620","28120"
"In post","2023","Declared disabled","Durham","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Durham","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Durham","SEO/HEO","HEO","70","65","34650","34170"
"In post","2023","Declared disabled","Durham","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Durham","Unknown","Unknown","45","45","32680","30280"
"In post","2023","Declared disabled","Ealing","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Ealing","EO","EO","50","45","32430","32520"
"In post","2023","Declared disabled","Ealing","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ealing","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ealing","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ealing","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","AA/AO","AO","45","40","22580","21690"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","EO","EO","50","45","28480","28120"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Cumbria","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","East Cumbria","AA/AO","AO","60","55","22250","22150"
"In post","2023","Declared disabled","East Cumbria","EO","EO","40","35","27470","28000"
"In post","2023","Declared disabled","East Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Cumbria","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Cumbria","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East Cumbria","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Cumbria","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
