"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Central Civil Service Fast Stream","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Companies House","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Department for Education","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
