"Status","Year","Function_of_post","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Legal","UK Supreme Court","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","345","[c]","49830","47230"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","LGBO","60","[c]","44910","40160"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","Undeclared","50","[c]","46470","42880"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","Unknown","130","[c]","51410","54700"
"Leaver Dept.","2023","No function","Charity Commission","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Criminal Injuries Compensation Authority","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Criminal Injuries Compensation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Criminal Injuries Compensation Authority","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Criminal Injuries Compensation Authority","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Heterosexual / straight","245","[c]","44510","40200"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","LGBO","45","[c]","43310","40050"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Unknown","50","[c]","50440","40050"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","Heterosexual / straight","105","[c]","45900","36540"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Operational Delivery","Heterosexual / straight","50","[c]","48940","37590"
