"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","London","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","London","G6","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","London","G7","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","London","HEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","London","SEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","HEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","SEO","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","London","G7","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Economics","London","HEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Economics","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","G7","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","HEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","SEO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","HEO","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","HEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Inspector of Education and Training","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","London","EO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intelligence Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","London","G7","5","5","[c]","[c]"
"In post","2023","Other ethnicity","International Trade","London","HEO","[c]","[c]","[c]","[c]"
