"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","East Lancashire","5","5","[c]","[c]"
"In post","2023","Mixed","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","East Merseyside","15","15","[c]","[c]"
"In post","2023","Mixed","East Riding of Yorkshire","20","20","[c]","[c]"
"In post","2023","Mixed","East Surrey","45","45","34950","34680"
"In post","2023","Mixed","East Sussex CC","50","45","28460","28120"
"In post","2023","Mixed","Enfield","10","10","[c]","[c]"
"In post","2023","Mixed","Essex Haven Gateway","15","15","[c]","[c]"
"In post","2023","Mixed","Essex Thames Gateway","15","15","[c]","[c]"
"In post","2023","Mixed","Falkirk","10","10","[c]","[c]"
"In post","2023","Mixed","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Flintshire and Wrexham","20","20","[c]","[c]"
"In post","2023","Mixed","Glasgow City","130","125","34860","32110"
"In post","2023","Mixed","Gloucestershire CC","25","20","[c]","[c]"
"In post","2023","Mixed","Greater Manchester North East","20","15","[c]","[c]"
"In post","2023","Mixed","Greater Manchester North West","25","20","[c]","[c]"
"In post","2023","Mixed","Greater Manchester South East","15","15","[c]","[c]"
"In post","2023","Mixed","Greater Manchester South West","215","205","34150","31120"
"In post","2023","Mixed","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Mixed","Gwynedd","10","5","[c]","[c]"
"In post","2023","Mixed","Hackney and Newham","180","170","42390","39450"
"In post","2023","Mixed","Haringey and Islington","85","80","34160","33050"
"In post","2023","Mixed","Harrow and Hillingdon","70","65","33200","30930"
"In post","2023","Mixed","Hartlepool and Stockton-on-Tees","10","10","[c]","[c]"
"In post","2023","Mixed","Heart of Essex","20","20","[c]","[c]"
"In post","2023","Mixed","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Hertfordshire CC","85","80","37850","32780"
"In post","2023","Mixed","Hounslow and Richmond upon Thames","100","95","33470","32520"
"In post","2023","Mixed","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","Mixed","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Isle of Wight","10","10","[c]","[c]"
"In post","2023","Mixed","Kensington & Chelsea and Hammersmith & Fulham","40","40","34670","33800"
"In post","2023","Mixed","Kent Thames Gateway","25","25","[c]","[c]"
"In post","2023","Mixed","Kingston upon Hull, City of","25","25","[c]","[c]"
"In post","2023","Mixed","Lambeth","90","80","36160","34340"
"In post","2023","Mixed","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2023","Mixed","Leeds","260","245","34070","30410"
"In post","2023","Mixed","Leicester","60","60","29060","25830"
"In post","2023","Mixed","Leicestershire CC and Rutland","30","30","33810","31160"
"In post","2023","Mixed","Lewisham and Southwark","50","50","35660","32520"
"In post","2023","Mixed","Lincolnshire CC","35","35","33940","29570"
"In post","2023","Mixed","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Liverpool","205","190","30710","26160"
"In post","2023","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Luton","30","30","28760","28120"
"In post","2023","Mixed","Manchester","175","170","34560","31270"
"In post","2023","Mixed","Medway","35","35","31390","31280"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","25","25","[c]","[c]"
"In post","2023","Mixed","Mid Kent","20","20","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","75","70","31540","26960"
"In post","2023","Mixed","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","55","55","32780","28120"
"In post","2023","Mixed","Monmouthshire and Newport","95","90","34450","31230"
"In post","2023","Mixed","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","20","20","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","10","10","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","20","20","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","10","10","[c]","[c]"
"In post","2023","Mixed","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","35","35","32000","28120"
"In post","2023","Mixed","Nottingham","220","205","31730","28120"
"In post","2023","Mixed","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","130","130","49790","46640"
"In post","2023","Mixed","Oxfordshire CC","50","45","32680","28480"
"In post","2023","Mixed","Perth and Kinross, and Stirling","10","10","[c]","[c]"
"In post","2023","Mixed","Peterborough","30","30","26900","26280"
"In post","2023","Mixed","Plymouth","35","35","32980","30200"
"In post","2023","Mixed","Portsmouth","55","50","38540","31170"
"In post","2023","Mixed","Powys","5","5","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","40","40","29910","29300"
"In post","2023","Mixed","Sandwell","20","20","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","70","65","32910","28120"
"In post","2023","Mixed","Sheffield","150","140","35300","28120"
"In post","2023","Mixed","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","15","15","[c]","[c]"
"In post","2023","Mixed","Solihull","25","20","[c]","[c]"
"In post","2023","Mixed","Somerset CC","20","20","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Hampshire","60","55","35180","31610"
"In post","2023","Mixed","South Lanarkshire","15","15","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","15","10","[c]","[c]"
"In post","2023","Mixed","South Teesside","20","20","[c]","[c]"
"In post","2023","Mixed","South West Wales","10","10","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","15","15","[c]","[c]"
"In post","2023","Mixed","Southampton","30","30","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","10","10","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","70","65","36470","31270"
"In post","2023","Mixed","Stoke-on-Trent","20","15","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","70","70","33100","30630"
"In post","2023","Mixed","Sunderland","20","20","[c]","[c]"
"In post","2023","Mixed","Swansea","80","75","27280","22500"
"In post","2023","Mixed","Swindon","10","10","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","40","35","37370","28120"
"In post","2023","Mixed","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Tower Hamlets","230","225","47450","41890"
"In post","2023","Mixed","Tyneside","170","160","31910","28120"
"In post","2023","Mixed","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Wakefield","25","25","[c]","[c]"
"In post","2023","Mixed","Walsall","5","5","[c]","[c]"
"In post","2023","Mixed","Wandsworth","40","40","34630","33800"
"In post","2023","Mixed","Warrington","35","30","40340","39900"
"In post","2023","Mixed","Warwickshire CC","15","15","[c]","[c]"
"In post","2023","Mixed","West Cumbria","5","5","[c]","[c]"
"In post","2023","Mixed","West Essex","15","10","[c]","[c]"
"In post","2023","Mixed","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","West Northamptonshire","20","20","[c]","[c]"
"In post","2023","Mixed","West Surrey","65","65","35910","32590"
"In post","2023","Mixed","West Sussex (North East)","25","25","[c]","[c]"
"In post","2023","Mixed","West Sussex (South West)","10","10","[c]","[c]"
"In post","2023","Mixed","Westminster","1995","1950","47460","43650"
"In post","2023","Mixed","Wiltshire","95","90","38430","34300"
"In post","2023","Mixed","Wirral","30","30","25090","21690"
"In post","2023","Mixed","Wolverhampton","35","30","26290","23640"
"In post","2023","Mixed","Worcestershire CC","35","35","29700","28880"
"In post","2023","Mixed","York","45","45","36420","33030"
"In post","2023","Other ethnicity","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Angus and Dundee City","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Barking & Dagenham and Havering","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Barnet","30","30","42580","34490"
"In post","2023","Other ethnicity","Barnsley, Doncaster and Rotherham","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Belfast","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Berkshire","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Bexley and Greenwich","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Birmingham","100","95","33400","28200"
"In post","2023","Other ethnicity","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Blackpool","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Bradford","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Brent","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Bristol, City of","30","30","35560","34550"
"In post","2023","Other ethnicity","Bromley","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Buckinghamshire","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Camden and City of London","30","30","41080","31140"
"In post","2023","Other ethnicity","Cardiff and Vale of Glamorgan","65","65","34980","32460"
"In post","2023","Other ethnicity","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Hampshire","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Central Valleys","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2023","Other ethnicity","City of Edinburgh","45","45","38470","34400"
"In post","2023","Other ethnicity","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Coventry","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Croydon","100","95","37510","32260"
"In post","2023","Other ethnicity","Darlington","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Devon CC","30","25","[c]","[c]"
"In post","2023","Other ethnicity","Dorset","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Dudley","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Durham","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Ealing","10","10","[c]","[c]"
"In post","2023","Other ethnicity","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","East Kent","15","15","[c]","[c]"
"In post","2023","Other ethnicity","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","East Surrey","5","5","[c]","[c]"
"In post","2023","Other ethnicity","East Sussex CC","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Enfield","15","10","[c]","[c]"
"In post","2023","Other ethnicity","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Essex Thames Gateway","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Glasgow City","45","45","35510","29730"
"In post","2023","Other ethnicity","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Greater Manchester North East","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Greater Manchester South East","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Greater Manchester South West","45","40","36130","29320"
"In post","2023","Other ethnicity","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Hackney and Newham","90","85","42580","38230"
"In post","2023","Other ethnicity","Haringey and Islington","35","35","33520","32520"
"In post","2023","Other ethnicity","Harrow and Hillingdon","40","35","31150","30930"
"In post","2023","Other ethnicity","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Heart of Essex","15","10","[c]","[c]"
"In post","2023","Other ethnicity","Herefordshire, County of","[c]","[c]","[c]","[c]"
