"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Crown Prosecution Service","Nottingham","45","[c]","25400","22870"
"New entrant CS","2023","Crown Prosecution Service","Portsmouth","15","[c]","24770","24480"
"New entrant CS","2023","Crown Prosecution Service","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Sheffield","25","[c]","26150","24430"
"New entrant CS","2023","Crown Prosecution Service","South Hampshire","15","[c]","28400","21440"
"New entrant CS","2023","Crown Prosecution Service","South Teesside","15","[c]","31990","26900"
"New entrant CS","2023","Crown Prosecution Service","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Stoke-on-Trent","10","[c]","36430","38760"
"New entrant CS","2023","Crown Prosecution Service","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Swansea","15","[c]","32910","38760"
"New entrant CS","2023","Crown Prosecution Service","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Tyneside","40","[c]","26880","22870"
"New entrant CS","2023","Crown Prosecution Service","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","West Surrey","15","[c]","35890","28200"
"New entrant CS","2023","Crown Prosecution Service","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Westminster","185","[c]","33200","28200"
"New entrant CS","2023","Crown Prosecution Service","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","965","[c]","31950","32500"
"New entrant CS","2023","Defence Equipment and Support","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Central Bedfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Cornwall and Isles of Scilly","15","[c]","44420","43700"
"New entrant CS","2023","Defence Equipment and Support","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","30","[c]","24260","20750"
"New entrant CS","2023","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Glasgow City","20","[c]","37330","34000"
"New entrant CS","2023","Defence Equipment and Support","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Harrow and Hillingdon","10","[c]","32890","29250"
"New entrant CS","2023","Defence Equipment and Support","Lincolnshire CC","25","[c]","34680","33000"
"New entrant CS","2023","Defence Equipment and Support","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Manchester","10","[c]","43830","46600"
"New entrant CS","2023","Defence Equipment and Support","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","North and West Norfolk","10","[c]","35200","33750"
"New entrant CS","2023","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Oxfordshire CC","20","[c]","35530","33800"
"New entrant CS","2023","Defence Equipment and Support","Plymouth","10","[c]","35560","32000"
"New entrant CS","2023","Defence Equipment and Support","Portsmouth","10","[c]","30810","32500"
"New entrant CS","2023","Defence Equipment and Support","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Somerset CC","40","[c]","36550","35000"
"New entrant CS","2023","Defence Equipment and Support","South Hampshire","20","[c]","23180","20500"
"New entrant CS","2023","Defence Equipment and Support","Suffolk CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Warwickshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Wiltshire","15","[c]","34940","33000"
"New entrant CS","2023","Defence Equipment and Support","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Central Hampshire","260","[c]","33040","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Wiltshire","525","[c]","31780","28360"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","60","[c]","32630","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","25","[c]","37100","34400"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","City of Edinburgh","25","[c]","34160","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Darlington","15","[c]","38610","37470"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester South West","75","[c]","35490","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","230","[c]","37690","34410"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Manchester","15","[c]","31420","31880"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Westminster","120","[c]","36460","35040"
"New entrant CS","2023","Department for Education (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Bristol, City of","20","[c]","35580","37590"
"New entrant CS","2023","Department for Education (excl. agencies)","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Coventry","50","[c]","33870","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Darlington","30","[c]","35720","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Manchester","70","[c]","32690","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Nottingham","25","[c]","30630","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Sheffield","65","[c]","33480","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","Westminster","100","[c]","33540","29530"
"New entrant CS","2023","Department for Education (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","20","[c]","37250","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","20","[c]","40470","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","135","[c]","38090","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","15","[c]","42370","33810"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Lancashire","10","[c]","34150","33810"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
