"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Scottish Government","Outside London","Male","45","40","35960","32510"
"In post","2023","Finance","The National Archives","London","Female","10","5","[c]","[c]"
"In post","2023","Finance","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Export Finance","London","Female","20","20","[c]","[c]"
"In post","2023","Finance","UK Export Finance","London","Male","30","30","53260","47090"
"In post","2023","Finance","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","Outside London","Female","35","35","36580","31060"
"In post","2023","Finance","UK Statistics Authority","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Finance","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Welsh Government","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","Female","1475","1305","25820","22150"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","Male","1080","1050","26170","22150"
"In post","2023","Grants Management","Department of Health and Social Care","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","London","Female","30","30","53660","59290"
"In post","2023","Grants Management","Home Office","London","Male","20","20","[c]","[c]"
"In post","2023","Grants Management","Home Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","London","Female","105","100","41670","35680"
"In post","2023","Human Resources","Attorney General's Departments","London","Male","35","35","45910","37550"
"In post","2023","Human Resources","Attorney General's Departments","Outside London","Female","100","95","36850","32390"
"In post","2023","Human Resources","Attorney General's Departments","Outside London","Male","35","35","37250","32500"
"In post","2023","Human Resources","Cabinet Office","London","Female","230","220","50240","43540"
"In post","2023","Human Resources","Cabinet Office","London","Male","100","100","50240","50070"
"In post","2023","Human Resources","Cabinet Office","Outside London","Female","415","380","36010","33020"
"In post","2023","Human Resources","Cabinet Office","Outside London","Male","200","195","37310","33020"
"In post","2023","Human Resources","Cabinet Office","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Human Resources","Cabinet Office","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","London","Female","10","10","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","London","Female","20","20","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","London","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","London","Female","85","80","49540","50080"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","London","Male","40","40","54200","55240"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","Female","215","200","39300","37420"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","Male","75","70","41600","37610"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","London","Female","45","40","47680","37120"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","London","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Education","London","Female","20","20","[c]","[c]"
"In post","2023","Human Resources","Department for Education","London","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Education","Outside London","Female","135","130","37250","33370"
"In post","2023","Human Resources","Department for Education","Outside London","Male","40","40","40010","35430"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","London","Female","35","35","46480","42660"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","London","Male","25","25","[c]","[c]"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","Female","195","185","43510","38840"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","Male","55","55","44160","41000"
"In post","2023","Human Resources","Department for International Trade","London","Female","75","70","46260","41750"
"In post","2023","Human Resources","Department for International Trade","London","Male","35","35","42460","35010"
"In post","2023","Human Resources","Department for International Trade","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Human Resources","Department for International Trade","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","London","Female","25","25","[c]","[c]"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","London","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","Female","50","45","35450","33450"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Human Resources","Department for Transport","London","Female","55","55","50790","48580"
"In post","2023","Human Resources","Department for Transport","London","Male","20","20","[c]","[c]"
"In post","2023","Human Resources","Department for Transport","Outside London","Female","270","255","36250","32670"
"In post","2023","Human Resources","Department for Transport","Outside London","Male","110","110","36530","33850"
"In post","2023","Human Resources","Department for Work and Pensions","London","Female","175","160","42430","39150"
"In post","2023","Human Resources","Department for Work and Pensions","London","Male","80","80","41600","39150"
"In post","2023","Human Resources","Department for Work and Pensions","Outside London","Female","915","835","35690","34170"
"In post","2023","Human Resources","Department for Work and Pensions","Outside London","Male","510","495","34700","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","London","Female","140","135","44820","36300"
"In post","2023","Human Resources","Department of Health and Social Care","London","Male","45","45","42500","34350"
"In post","2023","Human Resources","Department of Health and Social Care","Outside London","Female","115","110","39310","35890"
"In post","2023","Human Resources","Department of Health and Social Care","Outside London","Male","25","25","[c]","[c]"
