"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","FCDO Services","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Scotland","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Forestry and Land Scotland","Scotland","AA/AO","55","[c]","26770","27180"
"Leaver CS","2023","Declared non-disabled","Forestry and Land Scotland","Scotland","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Forestry and Land Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Forestry and Land Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Forestry and Land Scotland","Scotland","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Actuary's Department","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Actuary's Department","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Actuary's Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Actuary's Department","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Actuary's Department","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Commercial Organisation","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Internal Audit Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","London","EO","35","[c]","27940","27760"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","London","G6/G7","115","[c]","58880","53090"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
