"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Transport","Leeds","35","[c]","31890","27110"
"Leaver CS","2023","Department for Transport","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Nottingham","30","[c]","32900","31660"
"Leaver CS","2023","Department for Transport","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Redbridge and Waltham Forest","10","[c]","30390","30960"
"Leaver CS","2023","Department for Transport","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shetland Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Hampshire","30","[c]","29220","26960"
"Leaver CS","2023","Department for Transport","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Southampton","80","[c]","40770","35800"
"Leaver CS","2023","Department for Transport","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Staffordshire CC","25","[c]","24640","22500"
"Leaver CS","2023","Department for Transport","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Swansea","590","[c]","25200","22500"
"Leaver CS","2023","Department for Transport","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Tyneside","20","[c]","27330","26780"
"Leaver CS","2023","Department for Transport","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Westminster","195","[c]","50360","44880"
"Leaver CS","2023","Department for Transport","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Aberdeen City and Aberdeenshire","25","[c]","39950","28120"
"Leaver CS","2023","Department for Work and Pensions","Angus and Dundee City","75","[c]","24140","21690"
"Leaver CS","2023","Department for Work and Pensions","Barking & Dagenham and Havering","50","[c]","31310","31880"
"Leaver CS","2023","Department for Work and Pensions","Barnet","40","[c]","30630","31060"
"Leaver CS","2023","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","100","[c]","24220","21690"
"Leaver CS","2023","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","28100","27570"
"Leaver CS","2023","Department for Work and Pensions","Bedford","30","[c]","31450","27570"
"Leaver CS","2023","Department for Work and Pensions","Berkshire","30","[c]","29640","29290"
"Leaver CS","2023","Department for Work and Pensions","Bexley and Greenwich","55","[c]","31270","31060"
"Leaver CS","2023","Department for Work and Pensions","Birmingham","170","[c]","27120","27570"
"Leaver CS","2023","Department for Work and Pensions","Blackburn with Darwen","25","[c]","26420","21690"
"Leaver CS","2023","Department for Work and Pensions","Blackpool","315","[c]","30640","27570"
"Leaver CS","2023","Department for Work and Pensions","Bournemouth, Christchurch and Poole","35","[c]","27220","27570"
"Leaver CS","2023","Department for Work and Pensions","Bradford","70","[c]","25540","27570"
"Leaver CS","2023","Department for Work and Pensions","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Brent","35","[c]","31070","31060"
"Leaver CS","2023","Department for Work and Pensions","Bridgend and Neath Port Talbot","25","[c]","24310","21690"
"Leaver CS","2023","Department for Work and Pensions","Brighton and Hove","45","[c]","28630","27570"
"Leaver CS","2023","Department for Work and Pensions","Bristol, City of","95","[c]","26570","27570"
"Leaver CS","2023","Department for Work and Pensions","Bromley","25","[c]","32240","32520"
"Leaver CS","2023","Department for Work and Pensions","Buckinghamshire","25","[c]","27980","27570"
"Leaver CS","2023","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Calderdale and Kirklees","60","[c]","27180","28120"
"Leaver CS","2023","Department for Work and Pensions","Cambridgeshire CC","35","[c]","27950","28120"
"Leaver CS","2023","Department for Work and Pensions","Camden and City of London","15","[c]","31520","31060"
"Leaver CS","2023","Department for Work and Pensions","Cardiff and Vale of Glamorgan","40","[c]","29970","27570"
"Leaver CS","2023","Department for Work and Pensions","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Central Hampshire","20","[c]","27520","27570"
"Leaver CS","2023","Department for Work and Pensions","Central Valleys","115","[c]","24890","21690"
"Leaver CS","2023","Department for Work and Pensions","Cheshire East","15","[c]","29800","27840"
"Leaver CS","2023","Department for Work and Pensions","Cheshire West and Chester","20","[c]","25750","27570"
"Leaver CS","2023","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","City of Edinburgh","35","[c]","29330","27570"
"Leaver CS","2023","Department for Work and Pensions","Clackmannanshire and Fife","90","[c]","24270","21690"
"Leaver CS","2023","Department for Work and Pensions","Conwy and Denbighshire","15","[c]","27630","27570"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","70","[c]","25010","27570"
"Leaver CS","2023","Department for Work and Pensions","Coventry","40","[c]","25210","27570"
"Leaver CS","2023","Department for Work and Pensions","Croydon","20","[c]","31620","32520"
"Leaver CS","2023","Department for Work and Pensions","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derby","55","[c]","25680","21690"
"Leaver CS","2023","Department for Work and Pensions","Devon CC","100","[c]","25240","23900"
"Leaver CS","2023","Department for Work and Pensions","Dorset","10","[c]","28870","28120"
"Leaver CS","2023","Department for Work and Pensions","Dudley","70","[c]","23740","21690"
"Leaver CS","2023","Department for Work and Pensions","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Durham","100","[c]","24460","21690"
"Leaver CS","2023","Department for Work and Pensions","Ealing","35","[c]","31350","31060"
"Leaver CS","2023","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","35","[c]","24050","21690"
"Leaver CS","2023","Department for Work and Pensions","East Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Derbyshire","30","[c]","26560","27570"
"Leaver CS","2023","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","[c]","23800","21690"
"Leaver CS","2023","Department for Work and Pensions","East Kent","90","[c]","28330","29290"
"Leaver CS","2023","Department for Work and Pensions","East Lancashire","25","[c]","24590","21690"
"Leaver CS","2023","Department for Work and Pensions","East Lothian and Midlothian","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Merseyside","45","[c]","27460","27570"
"Leaver CS","2023","Department for Work and Pensions","East Riding of Yorkshire","10","[c]","28540","28120"
"Leaver CS","2023","Department for Work and Pensions","East Surrey","20","[c]","31970","29290"
"Leaver CS","2023","Department for Work and Pensions","East Sussex CC","95","[c]","25660","21690"
"Leaver CS","2023","Department for Work and Pensions","Enfield","20","[c]","31320","31790"
"Leaver CS","2023","Department for Work and Pensions","Essex Haven Gateway","30","[c]","30490","29290"
"Leaver CS","2023","Department for Work and Pensions","Essex Thames Gateway","55","[c]","28910","29290"
"Leaver CS","2023","Department for Work and Pensions","Falkirk","80","[c]","24810","21690"
"Leaver CS","2023","Department for Work and Pensions","Flintshire and Wrexham","50","[c]","26440","27570"
"Leaver CS","2023","Department for Work and Pensions","Glasgow City","190","[c]","25420","21690"
"Leaver CS","2023","Department for Work and Pensions","Gloucestershire CC","90","[c]","25200","27570"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North East","115","[c]","23970","21690"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North West","105","[c]","24140","21690"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester South East","85","[c]","23740","21690"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester South West","40","[c]","24370","21690"
"Leaver CS","2023","Department for Work and Pensions","Gwent Valleys","105","[c]","24070","21690"
"Leaver CS","2023","Department for Work and Pensions","Gwynedd","15","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions","Hackney and Newham","145","[c]","28970","31060"
"Leaver CS","2023","Department for Work and Pensions","Haringey and Islington","50","[c]","31300","31060"
"Leaver CS","2023","Department for Work and Pensions","Harrow and Hillingdon","55","[c]","31700","31060"
"Leaver CS","2023","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","25","[c]","24810","21690"
"Leaver CS","2023","Department for Work and Pensions","Heart of Essex","25","[c]","31120","29290"
"Leaver CS","2023","Department for Work and Pensions","Herefordshire, County of","10","[c]","28400","28120"
"Leaver CS","2023","Department for Work and Pensions","Hertfordshire CC","115","[c]","29420","29290"
"Leaver CS","2023","Department for Work and Pensions","Hounslow and Richmond upon Thames","30","[c]","31400","31060"
"Leaver CS","2023","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","24220","21500"
"Leaver CS","2023","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","25","[c]","26610","27570"
"Leaver CS","2023","Department for Work and Pensions","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Isle of Wight","20","[c]","26900","27570"
"Leaver CS","2023","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","30","[c]","30990","31060"
"Leaver CS","2023","Department for Work and Pensions","Kent Thames Gateway","45","[c]","28200","29290"
"Leaver CS","2023","Department for Work and Pensions","Kingston upon Hull, City of","40","[c]","26790","27570"
"Leaver CS","2023","Department for Work and Pensions","Lambeth","40","[c]","31390","31060"
"Leaver CS","2023","Department for Work and Pensions","Lancaster and Wyre","15","[c]","24700","21690"
"Leaver CS","2023","Department for Work and Pensions","Leeds","225","[c]","34310","28120"
