"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Digital, Data & Technology","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","AA/AO","40","40","23430","22220"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","EO","50","50","28100","27470"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","40","40","36900","34690"
"In post","2023","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Delivery","SEO/HEO","65","65","36720","37420"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Other","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Other","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Policy","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Project Delivery","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Project Delivery","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Science and Engineering","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Science and Engineering","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Science and Engineering","SEO/HEO","40","35","37770","39650"
"In post","2023","Declared disabled","Digital, Data & Technology","Security","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Tax","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","G6/G7","30","30","59040","56870"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Digital, Data & Technology","Unknown","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Finance","Commercial","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Finance","Commercial","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Finance","Commercial","G6/G7","15","10","[c]","[c]"
"In post","2023","Declared disabled","Finance","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Commercial","SEO/HEO","80","75","37200","38470"
"In post","2023","Declared disabled","Finance","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Finance","AA/AO","105","95","22820","22220"
"In post","2023","Declared disabled","Finance","Finance","EO","145","140","28280","27740"
"In post","2023","Declared disabled","Finance","Finance","G6/G7","190","185","59580","58110"
"In post","2023","Declared disabled","Finance","Finance","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","Finance","Finance","SEO/HEO","390","370","38540","37680"
"In post","2023","Declared disabled","Finance","Finance","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Operational Delivery","AA/AO","100","80","22760","22520"
"In post","2023","Declared disabled","Finance","Operational Delivery","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Finance","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Operational Delivery","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Finance","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Security","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Security","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Finance","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Security","SEO/HEO","40","35","36420","36250"
"In post","2023","Declared disabled","Finance","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Operational Delivery","AA/AO","250","225","22140","22150"
"In post","2023","Declared disabled","Grants Management","Operational Delivery","EO","85","80","26170","25920"
"In post","2023","Declared disabled","Grants Management","Operational Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Operational Delivery","SEO/HEO","55","50","33140","31280"
"In post","2023","Declared disabled","Grants Management","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
