"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Operational Delivery","London","Female","1895","1620","32160","30410"
"In post","2023","60-64","Operational Delivery","London","Male","1395","1255","36510","32520"
"In post","2023","60-64","Operational Delivery","Outside London","Female","13980","10820","26880","25340"
"In post","2023","60-64","Operational Delivery","Outside London","Male","9315","7675","30190","28120"
"In post","2023","60-64","Operational Delivery","Overseas","Female","10","10","[c]","[c]"
"In post","2023","60-64","Operational Delivery","Overseas","Male","20","20","[c]","[c]"
"In post","2023","60-64","Operational Delivery","Unknown","Female","20","15","[c]","[c]"
"In post","2023","60-64","Operational Delivery","Unknown","Male","35","30","34740","34630"
"In post","2023","60-64","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Operational Research","Outside London","Female","5","5","[c]","[c]"
"In post","2023","60-64","Operational Research","Outside London","Male","20","20","[c]","[c]"
"In post","2023","60-64","Other","London","Female","120","110","36650","32520"
"In post","2023","60-64","Other","London","Male","70","65","49680","37720"
"In post","2023","60-64","Other","Outside London","Female","665","540","29480","27740"
"In post","2023","60-64","Other","Outside London","Male","800","735","28550","22220"
"In post","2023","60-64","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other","Unknown","Male","130","130","45270","41060"
"In post","2023","60-64","Planning","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectors","Outside London","Female","15","10","[c]","[c]"
"In post","2023","60-64","Planning Inspectors","Outside London","Male","25","20","[c]","[c]"
"In post","2023","60-64","Policy","London","Female","335","310","47570","43630"
"In post","2023","60-64","Policy","London","Male","330","305","56430","55460"
"In post","2023","60-64","Policy","Outside London","Female","255","225","41880","38470"
"In post","2023","60-64","Policy","Outside London","Male","210","185","50120","42190"
"In post","2023","60-64","Policy","Overseas","Female","20","20","[c]","[c]"
"In post","2023","60-64","Policy","Overseas","Male","40","40","64550","66060"
"In post","2023","60-64","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","London","Female","120","110","50750","45880"
"In post","2023","60-64","Project Delivery","London","Male","100","90","59070","55880"
"In post","2023","60-64","Project Delivery","Outside London","Female","395","315","40180","37980"
"In post","2023","60-64","Project Delivery","Outside London","Male","495","430","47140","43440"
"In post","2023","60-64","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","London","Female","45","40","41380","36220"
"In post","2023","60-64","Property","London","Male","80","70","47350","43700"
"In post","2023","60-64","Property","Outside London","Female","235","200","32440","28840"
"In post","2023","60-64","Property","Outside London","Male","450","405","36870","34440"
"In post","2023","60-64","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Overseas","Male","10","10","[c]","[c]"
"In post","2023","60-64","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Unknown","Male","5","5","[c]","[c]"
"In post","2023","60-64","Psychology","Outside London","Female","15","15","[c]","[c]"
"In post","2023","60-64","Psychology","Outside London","Male","10","10","[c]","[c]"
"In post","2023","60-64","Science and Engineering","London","Female","15","15","[c]","[c]"
"In post","2023","60-64","Science and Engineering","London","Male","35","30","57100","47450"
"In post","2023","60-64","Science and Engineering","Outside London","Female","130","110","44530","40560"
"In post","2023","60-64","Science and Engineering","Outside London","Male","880","800","43120","42620"
"In post","2023","60-64","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","London","Female","35","35","39140","36070"
"In post","2023","60-64","Security","London","Male","95","95","42280","37970"
"In post","2023","60-64","Security","Outside London","Female","120","100","30650","27470"
"In post","2023","60-64","Security","Outside London","Male","685","620","29120","22220"
"In post","2023","60-64","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Overseas","Male","15","15","[c]","[c]"
"In post","2023","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Social Research","Outside London","Female","10","5","[c]","[c]"
"In post","2023","60-64","Social Research","Outside London","Male","10","10","[c]","[c]"
"In post","2023","60-64","Statistics","London","Female","5","5","[c]","[c]"
"In post","2023","60-64","Statistics","London","Male","15","15","[c]","[c]"
"In post","2023","60-64","Statistics","Outside London","Female","15","10","[c]","[c]"
"In post","2023","60-64","Statistics","Outside London","Male","30","30","42660","39890"
"In post","2023","60-64","Tax","London","Female","125","100","43730","42060"
"In post","2023","60-64","Tax","London","Male","170","145","50750","45730"
"In post","2023","60-64","Tax","Outside London","Female","465","350","37120","35000"
"In post","2023","60-64","Tax","Outside London","Male","455","365","40410","36680"
"In post","2023","60-64","Unknown","London","Female","90","85","45610","37720"
"In post","2023","60-64","Unknown","London","Male","90","85","56660","54660"
"In post","2023","60-64","Unknown","Outside London","Female","545","470","39670","33260"
"In post","2023","60-64","Unknown","Outside London","Male","630","575","44650","38330"
"In post","2023","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","Outside London","Female","10","10","[c]","[c]"
"In post","2023","60-64","Veterinarian","Outside London","Male","15","15","[c]","[c]"
"In post","2023","65+","Commercial","London","Female","15","15","[c]","[c]"
"In post","2023","65+","Commercial","London","Male","20","20","[c]","[c]"
"In post","2023","65+","Commercial","Outside London","Female","30","20","[c]","[c]"
"In post","2023","65+","Commercial","Outside London","Male","50","40","44480","38520"
"In post","2023","65+","Communications","London","Female","10","10","[c]","[c]"
"In post","2023","65+","Communications","London","Male","10","10","[c]","[c]"
"In post","2023","65+","Communications","Outside London","Female","10","10","[c]","[c]"
"In post","2023","65+","Communications","Outside London","Male","15","15","[c]","[c]"
"In post","2023","65+","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","London","Female","40","25","30730","25610"
"In post","2023","65+","Counter Fraud","London","Male","45","35","38820","36180"
"In post","2023","65+","Counter Fraud","Outside London","Female","140","90","27790","28120"
"In post","2023","65+","Counter Fraud","Outside London","Male","140","95","30450","28120"
"In post","2023","65+","Digital, Data and Technology","London","Female","25","25","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","London","Male","65","60","50630","46400"
"In post","2023","65+","Digital, Data and Technology","Outside London","Female","75","55","33340","31860"
"In post","2023","65+","Digital, Data and Technology","Outside London","Male","220","185","41630","39560"
"In post","2023","65+","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","London","Female","35","30","39010","34370"
"In post","2023","65+","Finance","London","Male","45","40","42220","42440"
"In post","2023","65+","Finance","Outside London","Female","85","65","31310","28120"
"In post","2023","65+","Finance","Outside London","Male","70","55","42460","38470"
"In post","2023","65+","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Geography","Outside London","Male","10","5","[c]","[c]"
"In post","2023","65+","Human Resources","London","Female","20","15","[c]","[c]"
"In post","2023","65+","Human Resources","London","Male","15","15","[c]","[c]"
"In post","2023","65+","Human Resources","Outside London","Female","115","90","31030","27470"
"In post","2023","65+","Human Resources","Outside London","Male","180","160","34900","33470"
"In post","2023","65+","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","Outside London","Female","10","5","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","London","Female","10","10","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","London","Male","25","15","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","Outside London","Female","5","5","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","Outside London","Male","15","10","[c]","[c]"
"In post","2023","65+","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","London","Male","5","5","[c]","[c]"
