"Status","Year","Age","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Transport (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","125","[c]","42350","39200"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Digital, Data and Technology","15","[c]","41180","39430"
"New entrant CS","2023","30-39","Digital, Data & Technology","Driver and Vehicle Standards Agency","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Government Internal Audit Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","HM Courts and Tribunals Service","Digital, Data and Technology","10","[c]","36310","37680"
"New entrant CS","2023","30-39","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","20","[c]","31010","28080"
"New entrant CS","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","125","[c]","39350","39110"
"New entrant CS","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","30","[c]","41290","36990"
"New entrant CS","2023","30-39","Digital, Data & Technology","HM Treasury (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Home Office","Digital, Data and Technology","55","[c]","41970","39190"
"New entrant CS","2023","30-39","Digital, Data & Technology","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Home Office","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Home Office","Project Delivery","10","[c]","31960","29890"
"New entrant CS","2023","30-39","Digital, Data & Technology","Intellectual Property Office","Digital, Data and Technology","15","[c]","49670","46900"
"New entrant CS","2023","30-39","Digital, Data & Technology","Intellectual Property Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Maritime and Coastguard Agency","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Met Office","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Met Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Met Office","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Met Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Met Office","Science and Engineering","10","[c]","33530","32180"
"New entrant CS","2023","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","35","[c]","33900","33830"
"New entrant CS","2023","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","35","[c]","44450","43650"
"New entrant CS","2023","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","National Savings and Investments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","25","[c]","51770","46160"
"New entrant CS","2023","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Registers of Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Scottish Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Scottish Prison Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Serious Fraud Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Submarine Delivery Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","The Insolvency Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","The National Archives","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","UK Health Security Agency","Digital, Data and Technology","30","[c]","47860","49590"
"New entrant CS","2023","30-39","Digital, Data & Technology","UK Hydrographic Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","65","[c]","36500","37690"
"New entrant CS","2023","30-39","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Building Digital UK","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Companies House","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Crown Commercial Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Crown Office and Procurator Fiscal Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Defence Equipment and Support","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department for Work and Pensions (excl. agencies)","Commercial","10","[c]","39900","38810"
"New entrant CS","2023","30-39","Finance","Department for Work and Pensions (excl. agencies)","Finance","10","[c]","45600","43310"
"New entrant CS","2023","30-39","Finance","Department for Work and Pensions (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department of Health and Social Care (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department of Health and Social Care (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","HM Revenue and Customs (excl. agencies)","Finance","30","[c]","29570","25090"
"New entrant CS","2023","30-39","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","HM Treasury (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Health and Safety Executive","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Home Office","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Met Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Ministry of Defence (excl. agencies)","Finance","25","[c]","30950","27140"
"New entrant CS","2023","30-39","Finance","Ministry of Justice (excl. agencies)","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Registers of Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scottish Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scottish Prison Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Serious Fraud Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Submarine Delivery Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","UK Health Security Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","UK Hydrographic Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","UK Space Agency","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Rural Payments Agency","Operational Delivery","90","[c]","23440","22150"
"New entrant CS","2023","30-39","Human Resources","Cabinet Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
