"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Defence Equipment and Support","West Midlands (England)","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","West Midlands (England)","Warwickshire CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","West Midlands (England)","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","West Midlands (England)","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","AA","10","[c]","19280","19280"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","G7","30","[c]","50010","49260"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","HEO","25","[c]","31420","30650"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","SEO","30","[c]","39920","39890"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","West Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","West Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","West Kent","G7","10","[c]","49280","49260"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","West Kent","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","West Kent","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Wiltshire","AA","30","[c]","19280","19280"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Wiltshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Wiltshire","EO","20","[c]","24020","23490"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Wiltshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Wiltshire","G7","60","[c]","50370","49260"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Wiltshire","HEO","50","[c]","30310","30650"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Wiltshire","SEO","40","[c]","40650","39890"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","AO","20","[c]","24890","24900"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","EO","25","[c]","28680","27690"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","G6","65","[c]","66940","65080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","G7","145","[c]","53930","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","HEO","100","[c]","33600","33570"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","SCS level","40","[c]","84440","75810"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","SEO","110","[c]","40390","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester South West","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Birmingham","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Birmingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Leeds","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Westminster","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Westminster","EO","20","[c]","27230","26180"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Westminster","G6","25","[c]","65560","64790"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Westminster","G7","70","[c]","54570","53030"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Westminster","HEO","75","[c]","35630","35390"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","East Midlands (England)","Nottingham","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","East Midlands (England)","Nottingham","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","East of England","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","East of England","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Croydon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Lambeth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Merton, Kingston upon Thames and Sutton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Westminster","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Westminster","EO","30","[c]","25520","29530"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Westminster","G6","15","[c]","68840","69100"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Westminster","G7","30","[c]","58000","55910"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Westminster","HEO","20","[c]","30800","34210"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Westminster","SEO","30","[c]","43620","42170"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","EO","10","[c]","26120","25900"
"Leaver CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","G7","15","[c]","53390","51640"
"Leaver CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","HEO","15","[c]","30560","30330"
"Leaver CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","North West (England)","Manchester","SEO","25","[c]","38930","37590"
"Leaver CS","2023","Department for Education (excl. agencies)","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South East (England)","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South East (England)","Kent Thames Gateway","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South West (England)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South West (England)","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South West (England)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
