"Status","Year","Function_of_post","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Internal Audit","HM Treasury","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Female","Heterosexual / straight","330","[c]","40240","34140"
"Leaver CS","2023","Legal","Attorney General's Departments","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Female","Unknown","75","[c]","47840","53990"
"Leaver CS","2023","Legal","Attorney General's Departments","Male","Heterosexual / straight","165","[c]","48100","51260"
"Leaver CS","2023","Legal","Attorney General's Departments","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Male","Unknown","35","[c]","51170","56450"
"Leaver CS","2023","Legal","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
