"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Human Resources","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Human Resources","Heterosexual / straight","780","[c]","33440","28550"
"Leaver CS","2023","White","Human Resources","Human Resources","LGBO","55","[c]","41400","34300"
"Leaver CS","2023","White","Human Resources","Human Resources","Undeclared","40","[c]","31800","28570"
"Leaver CS","2023","White","Human Resources","Human Resources","Unknown","75","[c]","36160","30650"
"Leaver CS","2023","White","Human Resources","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Operational Delivery","Heterosexual / straight","30","[c]","34450","30000"
"Leaver CS","2023","White","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Heterosexual / straight","55","[c]","47910","38100"
"Leaver CS","2023","White","Human Resources","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Internal Audit","Heterosexual / straight","35","[c]","47290","41000"
"Leaver CS","2023","White","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Internal Audit","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Legal","Heterosexual / straight","290","[c]","57260","55170"
"Leaver CS","2023","White","Legal","Legal","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Legal","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Legal","Unknown","50","[c]","61290","61760"
"Leaver CS","2023","White","Legal","Operational Delivery","Heterosexual / straight","135","[c]","26050","24480"
"Leaver CS","2023","White","Legal","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Tax","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Inspector of Education and Training","Heterosexual / straight","105","[c]","69250","77470"
"Leaver CS","2023","White","No function","Inspector of Education and Training","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Intelligence Analysis","Heterosexual / straight","100","[c]","32760","30470"
"Leaver CS","2023","White","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Intelligence Analysis","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","Heterosexual / straight","40","[c]","51480","51710"
"Leaver CS","2023","White","No function","International Trade","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","Heterosexual / straight","60","[c]","43110","43220"
"Leaver CS","2023","White","No function","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Medicine","Heterosexual / straight","195","[c]","50180","40590"
"Leaver CS","2023","White","No function","Medicine","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Medicine","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Medicine","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Delivery","Heterosexual / straight","11115","[c]","28410","26880"
"Leaver CS","2023","White","No function","Operational Delivery","LGBO","1020","[c]","28420","27570"
"Leaver CS","2023","White","No function","Operational Delivery","Undeclared","985","[c]","27120","25830"
"Leaver CS","2023","White","No function","Operational Delivery","Unknown","1990","[c]","27520","25610"
"Leaver CS","2023","White","No function","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Other","Heterosexual / straight","325","[c]","31310","23970"
"Leaver CS","2023","White","No function","Other","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Other","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Other","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning Inspectors","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Policy","Heterosexual / straight","825","[c]","49860","50740"
"Leaver CS","2023","White","No function","Policy","LGBO","120","[c]","45400","40690"
"Leaver CS","2023","White","No function","Policy","Undeclared","70","[c]","47190","42070"
"Leaver CS","2023","White","No function","Policy","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","Heterosexual / straight","40","[c]","55910","55190"
"Leaver CS","2023","White","No function","Project Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Psychology","LGBO","10","[c]","[c]","[c]"
