"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","G6/G7","G7","15","[c]","51010","51360"
"Leaver Dept.","2023","30-39","Commercial","SEO/HEO","HEO","25","[c]","33150","32520"
"Leaver Dept.","2023","30-39","Commercial","SEO/HEO","SEO","35","[c]","40700","40780"
"Leaver Dept.","2023","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","G6/G7","G7","20","[c]","55480","56340"
"Leaver Dept.","2023","30-39","Communications","SEO/HEO","HEO","35","[c]","35030","33630"
"Leaver Dept.","2023","30-39","Communications","SEO/HEO","SEO","40","[c]","42690","41900"
"Leaver Dept.","2023","30-39","Counter Fraud","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","EO","EO","55","[c]","28950","28120"
"Leaver Dept.","2023","30-39","Counter Fraud","SEO/HEO","HEO","20","[c]","33990","34170"
"Leaver Dept.","2023","30-39","Counter Fraud","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","AA/AO","AO","40","[c]","21620","21690"
"Leaver Dept.","2023","30-39","Debt","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","EO","EO","30","[c]","27290","26960"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","G6/G7","G7","55","[c]","54890","54700"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","SEO/HEO","HEO","70","[c]","33260","33290"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","SEO/HEO","SEO","70","[c]","40700","40390"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","EO","EO","25","[c]","27390","26670"
"Leaver Dept.","2023","30-39","Finance","G6/G7","G6","15","[c]","66980","66620"
"Leaver Dept.","2023","30-39","Finance","G6/G7","G7","30","[c]","53100","52250"
"Leaver Dept.","2023","30-39","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","SEO/HEO","HEO","25","[c]","33820","33870"
"Leaver Dept.","2023","30-39","Finance","SEO/HEO","SEO","40","[c]","42030","42390"
"Leaver Dept.","2023","30-39","Grants Management","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","AA/AO","AO","35","[c]","21810","21720"
"Leaver Dept.","2023","30-39","Human Resources","EO","EO","35","[c]","27500","27180"
"Leaver Dept.","2023","30-39","Human Resources","G6/G7","G6","15","[c]","66370","66530"
"Leaver Dept.","2023","30-39","Human Resources","G6/G7","G7","35","[c]","55360","55240"
"Leaver Dept.","2023","30-39","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","SEO/HEO","HEO","70","[c]","33140","32400"
"Leaver Dept.","2023","30-39","Human Resources","SEO/HEO","SEO","55","[c]","41340","41050"
"Leaver Dept.","2023","30-39","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","EO","EO","20","[c]","27720","27350"
"Leaver Dept.","2023","30-39","Legal","G6/G7","G6","20","[c]","66740","65660"
"Leaver Dept.","2023","30-39","Legal","G6/G7","G7","35","[c]","53350","52020"
"Leaver Dept.","2023","30-39","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","AA/AO","AA","30","[c]","20510","19930"
"Leaver Dept.","2023","30-39","No function","AA/AO","AO","505","[c]","22240","21780"
"Leaver Dept.","2023","30-39","No function","EO","EO","735","[c]","28210","28120"
"Leaver Dept.","2023","30-39","No function","G6/G7","G6","160","[c]","66160","65440"
"Leaver Dept.","2023","30-39","No function","G6/G7","G7","460","[c]","55060","54700"
"Leaver Dept.","2023","30-39","No function","SCS level","SCS level","55","[c]","76060","73470"
"Leaver Dept.","2023","30-39","No function","SEO/HEO","HEO","455","[c]","34010","34020"
"Leaver Dept.","2023","30-39","No function","SEO/HEO","SEO","385","[c]","41340","41420"
"Leaver Dept.","2023","30-39","No function","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","EO","EO","20","[c]","27230","27060"
"Leaver Dept.","2023","30-39","Project Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","G6/G7","G7","40","[c]","53360","53420"
"Leaver Dept.","2023","30-39","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","SEO/HEO","HEO","60","[c]","34290","33000"
"Leaver Dept.","2023","30-39","Project Delivery","SEO/HEO","SEO","45","[c]","41050","40800"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","AA/AO","AO","15","[c]","22280","22520"
"Leaver Dept.","2023","30-39","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","HEO","15","[c]","34760","34220"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","SEO","10","[c]","40930","40120"
"Leaver Dept.","2023","30-39","Security","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","AA/AO","AO","10","[c]","24920","21830"
"Leaver Dept.","2023","30-39","Security","EO","EO","15","[c]","27310","26300"
"Leaver Dept.","2023","30-39","Security","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","HEO","15","[c]","33790","33520"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","SEO","15","[c]","40340","40540"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","AO","15","[c]","25890","26220"
"Leaver Dept.","2023","30-39","Unknown","EO","EO","25","[c]","29370","29450"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","G6","40","[c]","70130","69010"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","G7","100","[c]","54490","55120"
"Leaver Dept.","2023","30-39","Unknown","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","HEO","140","[c]","33950","32960"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","SEO","75","[c]","41940","41750"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","G6/G7","G7","15","[c]","56340","56870"
"Leaver Dept.","2023","40-49","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","SEO/HEO","HEO","10","[c]","34370","33980"
"Leaver Dept.","2023","40-49","Analysis","SEO/HEO","SEO","15","[c]","41910","40130"
"Leaver Dept.","2023","40-49","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","G7","15","[c]","53220","54250"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","HEO","10","[c]","34130","33990"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","SEO","35","[c]","42040","41590"
"Leaver Dept.","2023","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","G7","15","[c]","56890","56430"
"Leaver Dept.","2023","40-49","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","SEO","15","[c]","42840","42950"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","AO","15","[c]","22840","21690"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","EO","35","[c]","29280","28120"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","AA/AO","AO","30","[c]","21600","21690"
"Leaver Dept.","2023","40-49","Debt","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","EO","EO","25","[c]","27470","27170"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","G6/G7","G6","20","[c]","68480","67080"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","G6/G7","G7","55","[c]","55330","55860"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","SEO/HEO","HEO","35","[c]","33460","32950"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","SEO/HEO","SEO","60","[c]","42250","41800"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","G6/G7","G6","15","[c]","71590","72710"
"Leaver Dept.","2023","40-49","Finance","G6/G7","G7","15","[c]","52960","51770"
"Leaver Dept.","2023","40-49","Finance","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","SEO/HEO","HEO","25","[c]","33400","33050"
"Leaver Dept.","2023","40-49","Finance","SEO/HEO","SEO","30","[c]","39660","38470"
"Leaver Dept.","2023","40-49","Grants Management","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","AA/AO","AO","20","[c]","22240","22220"
"Leaver Dept.","2023","40-49","Human Resources","EO","EO","20","[c]","26940","27080"
"Leaver Dept.","2023","40-49","Human Resources","G6/G7","G6","10","[c]","66350","67170"
"Leaver Dept.","2023","40-49","Human Resources","G6/G7","G7","20","[c]","54970","55280"
"Leaver Dept.","2023","40-49","Human Resources","SCS level","SCS level","10","[c]","87360","85650"
"Leaver Dept.","2023","40-49","Human Resources","SEO/HEO","HEO","40","[c]","33120","32640"
"Leaver Dept.","2023","40-49","Human Resources","SEO/HEO","SEO","35","[c]","41330","41510"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","G6/G7","G6","15","[c]","68890","67110"
"Leaver Dept.","2023","40-49","Legal","G6/G7","G7","25","[c]","54410","52790"
"Leaver Dept.","2023","40-49","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","AA/AO","AO","360","[c]","21980","21690"
"Leaver Dept.","2023","40-49","No function","EO","EO","505","[c]","28200","28120"
"Leaver Dept.","2023","40-49","No function","G6/G7","G6","115","[c]","67010","66360"
"Leaver Dept.","2023","40-49","No function","G6/G7","G7","180","[c]","55500","55100"
"Leaver Dept.","2023","40-49","No function","SCS level","SCS level","100","[c]","88500","77700"
"Leaver Dept.","2023","40-49","No function","SEO/HEO","HEO","260","[c]","33780","34170"
"Leaver Dept.","2023","40-49","No function","SEO/HEO","SEO","200","[c]","40760","40260"
"Leaver Dept.","2023","40-49","No function","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","G6/G7","G6","15","[c]","64680","64400"
"Leaver Dept.","2023","40-49","Project Delivery","G6/G7","G7","20","[c]","52460","52310"
"Leaver Dept.","2023","40-49","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","SEO/HEO","HEO","20","[c]","33540","34030"
"Leaver Dept.","2023","40-49","Project Delivery","SEO/HEO","SEO","40","[c]","40690","40480"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","AA/AO","AO","10","[c]","22250","22520"
"Leaver Dept.","2023","40-49","Property","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SEO/HEO","HEO","10","[c]","34580","33300"
"Leaver Dept.","2023","40-49","Property","SEO/HEO","SEO","15","[c]","42660","42730"
"Leaver Dept.","2023","40-49","Security","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","SEO/HEO","HEO","10","[c]","35220","34320"
"Leaver Dept.","2023","40-49","Security","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","EO","EO","25","[c]","29580","29270"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","G7","60","[c]","58380","58370"
"Leaver Dept.","2023","40-49","Unknown","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","HEO","40","[c]","35660","34730"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","SEO","30","[c]","44670","47470"
"Leaver Dept.","2023","50-59","Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","SEO/HEO","HEO","10","[c]","34070","32980"
"Leaver Dept.","2023","50-59","Analysis","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","G6/G7","G7","15","[c]","54490","54700"
"Leaver Dept.","2023","50-59","Commercial","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","SEO/HEO","SEO","20","[c]","41550","41690"
"Leaver Dept.","2023","50-59","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","AA/AO","AO","10","[c]","23190","21690"
"Leaver Dept.","2023","50-59","Counter Fraud","EO","EO","30","[c]","29130","28120"
"Leaver Dept.","2023","50-59","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","EO","EO","10","[c]","28840","28120"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","G6/G7","G7","25","[c]","54330","54400"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","SCS level","SCS level","5","[c]","[c]","[c]"
