"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Government Legal Department","G6/G7","105","[c]","59950","54320"
"Leaver CS","2023","White","Government Legal Department","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Government Legal Department","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Government Property Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Government Property Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Courts and Tribunals Service","AA/AO","765","[c]","21470","21780"
"Leaver CS","2023","White","HM Courts and Tribunals Service","EO","140","[c]","26870","25830"
"Leaver CS","2023","White","HM Courts and Tribunals Service","G6/G7","40","[c]","60630","60610"
"Leaver CS","2023","White","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Courts and Tribunals Service","SEO/HEO","130","[c]","38660","37680"
"Leaver CS","2023","White","HM Land Registry","AA/AO","65","[c]","23380","23390"
"Leaver CS","2023","White","HM Land Registry","EO","100","[c]","28740","28080"
"Leaver CS","2023","White","HM Land Registry","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","SEO/HEO","130","[c]","38670","38410"
"Leaver CS","2023","White","HM Prison and Probation Service","AA/AO","2825","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Prison and Probation Service","EO","410","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Prison and Probation Service","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Prison and Probation Service","SEO/HEO","335","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Prison and Probation Service","Unknown","1120","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs (excl. agencies)","AA/AO","1110","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs (excl. agencies)","EO","525","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs (excl. agencies)","G6/G7","255","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs (excl. agencies)","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs (excl. agencies)","SEO/HEO","605","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury (excl. agencies)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury (excl. agencies)","G6/G7","70","[c]","57330","54130"
"Leaver CS","2023","White","HM Treasury (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury (excl. agencies)","SEO/HEO","60","[c]","35050","33820"
"Leaver CS","2023","White","Health and Safety Executive","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Health and Safety Executive","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Health and Safety Executive","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Health and Safety Executive","SEO/HEO","90","[c]","43480","41640"
"Leaver CS","2023","White","Home Office","AA/AO","360","[c]","22420","22400"
"Leaver CS","2023","White","Home Office","EO","475","[c]","27280","26750"
"Leaver CS","2023","White","Home Office","G6/G7","155","[c]","62140","59290"
"Leaver CS","2023","White","Home Office","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","SEO/HEO","315","[c]","37850","36950"
"Leaver CS","2023","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Institute for Apprenticeships and Technical Education","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Institute for Apprenticeships and Technical Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Intellectual Property Office","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Intellectual Property Office","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Intellectual Property Office","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Intellectual Property Office","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal Aid Agency","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal Aid Agency","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal Aid Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Maritime and Coastguard Agency","AA/AO","35","[c]","22210","22500"
"Leaver CS","2023","White","Maritime and Coastguard Agency","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Maritime and Coastguard Agency","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Maritime and Coastguard Agency","SEO/HEO","45","[c]","36250","32950"
"Leaver CS","2023","White","Medicines and Healthcare Products Regulatory Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Medicines and Healthcare Products Regulatory Agency","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Medicines and Healthcare Products Regulatory Agency","G6/G7","40","[c]","62760","62700"
"Leaver CS","2023","White","Medicines and Healthcare Products Regulatory Agency","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","35","[c]","37550","36680"
"Leaver CS","2023","White","Met Office","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Met Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Met Office","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Met Office","SEO/HEO","65","[c]","36550","35230"
"Leaver CS","2023","White","Ministry of Defence (excl. agencies)","AA/AO","1145","[c]","24470","22220"
"Leaver CS","2023","White","Ministry of Defence (excl. agencies)","EO","475","[c]","29990","27740"
"Leaver CS","2023","White","Ministry of Defence (excl. agencies)","G6/G7","175","[c]","64630","61440"
"Leaver CS","2023","White","Ministry of Defence (excl. agencies)","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence (excl. agencies)","SEO/HEO","780","[c]","39610","40000"
"Leaver CS","2023","White","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice (excl. agencies)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice (excl. agencies)","EO","40","[c]","28030","28310"
"Leaver CS","2023","White","Ministry of Justice (excl. agencies)","G6/G7","100","[c]","60920","59590"
"Leaver CS","2023","White","Ministry of Justice (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice (excl. agencies)","SEO/HEO","120","[c]","38730","38770"
"Leaver CS","2023","White","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","AA/AO","30","[c]","26440","24690"
"Leaver CS","2023","White","National Crime Agency","EO","115","[c]","36010","36370"
"Leaver CS","2023","White","National Crime Agency","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","SEO/HEO","110","[c]","45100","45480"
"Leaver CS","2023","White","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Infrastructure Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Records of Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","National Records of Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Records of Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Savings and Investments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Savings and Investments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Budget Responsibility","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","G6/G7","85","[c]","77020","77470"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","SEO/HEO","70","[c]","45490","47750"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","EO","30","[c]","26800","25940"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","G6/G7","65","[c]","59600","57480"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","SEO/HEO","50","[c]","36410","36580"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Public Guardian","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Public Guardian","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Scottish Charity Regulator","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Queen Elizabeth II Centre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Rural Payments Agency","AA/AO","45","[c]","21810","21720"
"Leaver CS","2023","White","Rural Payments Agency","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Rural Payments Agency","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","AA/AO","45","[c]","27350","26600"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","EO","50","[c]","31300","31940"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","G6/G7","75","[c]","70860","70920"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","SEO/HEO","130","[c]","43300","42860"
"Leaver CS","2023","White","Scottish Prison Service","AA/AO","40","[c]","26540","28490"
"Leaver CS","2023","White","Scottish Prison Service","EO","55","[c]","36870","37060"
"Leaver CS","2023","White","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Prison Service","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Public Pensions Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
