"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Policy","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Inner London - West","295","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","West Yorkshire","70","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Unknown","West Central Scotland","20","[c]","31970","29450"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Commercial","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Communications","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Digital, Data and Technology","West Wales and The Valleys","25","[c]","38570","35160"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Finance","West Wales and The Valleys","10","[c]","26500","24060"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Human Resources","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","West Midlands","45","[c]","22490","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","West Wales and The Valleys","440","[c]","21740","21840"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Project Delivery","West Wales and The Valleys","30","[c]","38540","34230"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Property","West Wales and The Valleys","10","[c]","26110","26870"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Security","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Bedfordshire and Hertfordshire","10","[c]","27640","26780"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","27390","26830"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Derbyshire and Nottinghamshire","25","[c]","27820","26960"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","East Anglia","20","[c]","26100","26780"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","East Wales","15","[c]","27700","26960"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Eastern Scotland","15","[c]","27940","27450"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Essex","15","[c]","27110","27400"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","26230","27400"
