"Status","Year","Disability","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Department for Work and Pensions","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Anglia","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Wales","AA/AO","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Wales","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Eastern Scotland","AA/AO","25","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Eastern Scotland","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Essex","AA/AO","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Essex","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","AA/AO","45","45","21670","21690"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","EO","75","75","28150","28120"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","G6/G7","35","35","62610","60780"
"In post","2023","Unknown","Department for Work and Pensions","Greater Manchester","SEO/HEO","40","40","37350","34170"
"In post","2023","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","EO","25","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","EO","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Highlands and Islands","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - East","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - East","EO","70","65","32420","32520"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","EO","35","35","32630","32520"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","G6/G7","55","55","63680","60120"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","SCS level","20","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Inner London - West","SEO/HEO","85","85","41840","43760"
"In post","2023","Unknown","Department for Work and Pensions","Kent","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Kent","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","AA/AO","145","135","21610","21690"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","EO","125","120","28160","28120"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","G6/G7","25","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lancashire","SEO/HEO","45","45","38460","38470"
"In post","2023","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","AA/AO","25","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","EO","30","30","28050","28120"
"In post","2023","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Lincolnshire","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Merseyside","AA/AO","40","35","21740","21690"
"In post","2023","Unknown","Department for Work and Pensions","Merseyside","EO","65","65","27990","28120"
"In post","2023","Unknown","Department for Work and Pensions","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Merseyside","SEO/HEO","35","35","37170","34170"
"In post","2023","Unknown","Department for Work and Pensions","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","North Yorkshire","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","AA/AO","75","70","21520","21690"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","EO","90","85","28110","28120"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","G6/G7","45","45","61770","59880"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","SEO/HEO","110","110","37780","38150"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - East and North East","AA/AO","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - East and North East","EO","45","45","32520","32520"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - South","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - South","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - West and North West","EO","50","50","32410","32520"
"In post","2023","Unknown","Department for Work and Pensions","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","AA/AO","30","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","EO","30","30","28190","28120"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","South Yorkshire","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Southern Scotland","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","AA/AO","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","EO","30","30","29580","28120"
"In post","2023","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Tees Valley and Durham","AA/AO","25","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Tees Valley and Durham","EO","30","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","AA/AO","30","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","EO","30","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","AA/AO","65","60","21670","21690"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","EO","105","95","28120","28120"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","AA/AO","40","35","21680","21690"
"In post","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","EO","75","75","28120","28120"
"In post","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","AA/AO","35","35","21690","21690"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","EO","105","100","28090","28120"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","West Yorkshire","SEO/HEO","40","40","37220","34290"
"In post","2023","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","EO","25","25","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","G6/G7","60","60","60160","55210"
"In post","2023","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
