"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Welsh Revenue Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Revenue Authority","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Revenue Authority","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Revenue Authority","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Welsh Revenue Authority","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Wilton Park","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Accountant in Bankruptcy","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Accountant in Bankruptcy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Active Travel England","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Active Travel England","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Active Travel England","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Active Travel England","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Active Travel England","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Inner London - West","5","5","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Advisory, Conciliation and Arbitration Service","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Cumbria","5","5","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Attorney General's Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Inner London - West","10","10","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Inner London - East","45","45","52690","56430"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Inner London - West","80","75","49110","53240"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","North Yorkshire","15","15","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Inner London - East","10","10","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Inner London - West","80","80","30830","30130"
"In post","2023","Mixed","Central Civil Service Fast Stream","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Devon","[c]","[c]","[c]","[c]"
