"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Education (excl. agencies)","North East (England)","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North East (England)","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North East (England)","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","AO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","EO","Heterosexual / straight","75","75","26500","25900"
"In post","2023","Department for Education (excl. agencies)","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G6","Heterosexual / straight","80","75","64460","63220"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G7","Heterosexual / straight","235","225","51990","51360"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G7","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G7","Unknown","25","25","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","HEO","Heterosexual / straight","185","180","31170","30330"
"In post","2023","Department for Education (excl. agencies)","North West (England)","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","HEO","Undeclared","25","20","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SEO","Heterosexual / straight","225","220","38670","37590"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SEO","LGBO","30","30","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SEO","Unknown","30","30","38710","37590"
"In post","2023","Department for Education (excl. agencies)","North West (England)","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G6","Heterosexual / straight","40","40","67110","65390"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G7","Heterosexual / straight","80","75","52370","51360"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","HEO","Heterosexual / straight","35","35","31740","30820"
"In post","2023","Department for Education (excl. agencies)","South West (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","SEO","Heterosexual / straight","70","70","38940","37590"
"In post","2023","Department for Education (excl. agencies)","South West (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","EO","Heterosexual / straight","70","70","26530","26940"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","G6","Heterosexual / straight","70","65","65160","63220"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","G7","Heterosexual / straight","165","165","51980","51360"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","G7","LGBO","5","5","[c]","[c]"
