"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","Female","70","65","34890","32650"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","Male","30","30","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","West Northamptonshire","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Breckland and South Norfolk","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","West Essex","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Barnet","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Barnet","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Bromley","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Croydon","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Ealing","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Harrow and Hillingdon","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lambeth","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lewisham and Southwark","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Merton, Kingston upon Thames and Sutton","Female","5","5","[c]","[c]"
