"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Inspector of Education and Training","Heterosexual / straight","50","[c]","65570","77470"
"Leaver CS","2023","50-59","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Intelligence Analysis","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Intelligence Analysis","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Legal","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Medicine","Heterosexual / straight","50","[c]","58350","47670"
"Leaver CS","2023","50-59","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Medicine","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Operational Delivery","Heterosexual / straight","2670","[c]","29760","27570"
"Leaver CS","2023","50-59","No function","Operational Delivery","LGBO","125","[c]","31330","27570"
"Leaver CS","2023","50-59","No function","Operational Delivery","Undeclared","345","[c]","29620","27570"
"Leaver CS","2023","50-59","No function","Operational Delivery","Unknown","1360","[c]","30200","26750"
"Leaver CS","2023","50-59","No function","Other","Heterosexual / straight","80","[c]","32090","25630"
"Leaver CS","2023","50-59","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Other","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Other","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Policy","Heterosexual / straight","110","[c]","59730","57010"
"Leaver CS","2023","50-59","No function","Policy","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Policy","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Science and Engineering","Heterosexual / straight","115","[c]","40530","41660"
"Leaver CS","2023","50-59","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Science and Engineering","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Science and Engineering","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Tax","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Unknown","Heterosexual / straight","145","[c]","64710","58070"
"Leaver CS","2023","50-59","No function","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Policy","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Project Delivery","Heterosexual / straight","95","[c]","50520","43980"
"Leaver CS","2023","50-59","Project Delivery","Project Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Project Delivery","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Tax","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Property","Heterosexual / straight","70","[c]","40280","34300"
"Leaver CS","2023","50-59","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Property","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Property","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Security","Heterosexual / straight","145","[c]","37200","37080"
"Leaver CS","2023","50-59","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Security","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Security","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Other","Unknown","40","[c]","46280","43140"
"Leaver CS","2023","50-59","Unknown","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","190","[c]","48250","49370"
"Leaver CS","2023","50-59","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Unknown","90","[c]","39940","38330"
"Leaver CS","2023","60-64","Analysis","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Commercial","Heterosexual / straight","35","[c]","43150","39380"
"Leaver CS","2023","60-64","Commercial","Commercial","LGBO","[c]","[c]","[c]","[c]"
