"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Eastern Scotland","City of Edinburgh","SCS level","15","[c]","97340","85200"
"Leaver CS","2023","Eastern Scotland","City of Edinburgh","SEO/HEO","300","[c]","41270","40510"
"Leaver CS","2023","Eastern Scotland","Clackmannanshire and Fife","AA/AO","95","[c]","23390","21690"
"Leaver CS","2023","Eastern Scotland","Clackmannanshire and Fife","EO","55","[c]","29240","28120"
"Leaver CS","2023","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","15","[c]","39770","41400"
"Leaver CS","2023","Eastern Scotland","East Lothian and Midlothian","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Falkirk","AA/AO","90","[c]","22870","21690"
"Leaver CS","2023","Eastern Scotland","Falkirk","EO","45","[c]","32530","31540"
"Leaver CS","2023","Eastern Scotland","Falkirk","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Falkirk","SEO/HEO","15","[c]","41550","42590"
"Leaver CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","50","[c]","25340","24800"
"Leaver CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","EO","45","[c]","33320","33670"
"Leaver CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","SEO/HEO","10","[c]","43490","42590"
"Leaver CS","2023","Eastern Scotland","West Lothian","AA/AO","15","[c]","23370","21690"
"Leaver CS","2023","Eastern Scotland","West Lothian","EO","10","[c]","28500","28120"
"Leaver CS","2023","Eastern Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Essex Haven Gateway","AA/AO","25","[c]","24280","23630"
"Leaver CS","2023","Essex","Essex Haven Gateway","EO","35","[c]","29470","29290"
"Leaver CS","2023","Essex","Essex Haven Gateway","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Essex Haven Gateway","SEO/HEO","15","[c]","41580","41420"
"Leaver CS","2023","Essex","Essex Haven Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Essex Thames Gateway","AA/AO","25","[c]","24400","25610"
"Leaver CS","2023","Essex","Essex Thames Gateway","EO","35","[c]","30310","29290"
"Leaver CS","2023","Essex","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Essex Thames Gateway","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Essex Thames Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Heart of Essex","AA/AO","100","[c]","21810","21780"
"Leaver CS","2023","Essex","Heart of Essex","EO","40","[c]","29060","29290"
"Leaver CS","2023","Essex","Heart of Essex","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Heart of Essex","SEO/HEO","15","[c]","39620","40800"
"Leaver CS","2023","Essex","Heart of Essex","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Southend-on-Sea","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Southend-on-Sea","EO","50","[c]","29220","29290"
"Leaver CS","2023","Essex","Southend-on-Sea","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Southend-on-Sea","SEO/HEO","55","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Southend-on-Sea","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Thurrock","AA/AO","10","[c]","22400","22400"
"Leaver CS","2023","Essex","Thurrock","EO","10","[c]","27380","26390"
"Leaver CS","2023","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","West Essex","AA/AO","15","[c]","22180","22220"
"Leaver CS","2023","Essex","West Essex","EO","40","[c]","28620","29290"
"Leaver CS","2023","Essex","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","West Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","West Essex","SEO/HEO","20","[c]","37350","37440"
"Leaver CS","2023","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","215","[c]","22890","21290"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","145","[c]","28410","27570"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","135","[c]","62520","59140"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","[c]","130140","113640"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","510","[c]","38850","39420"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","130","[c]","42570","37670"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","210","[c]","21290","21690"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","155","[c]","26840","27570"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","85","[c]","57940","55470"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","200","[c]","35540","34290"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","85","[c]","22260","21690"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","75","[c]","28000","27570"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","30","[c]","36470","34850"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","20","[c]","20970","20970"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","25","[c]","27620","27570"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","190","[c]","21810","20880"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","135","[c]","27590","27470"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","120","[c]","55310","50080"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","10","[c]","102080","98030"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","295","[c]","36500","36310"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester North East","AA/AO","100","[c]","21540","21500"
"Leaver CS","2023","Greater Manchester","Greater Manchester North East","EO","40","[c]","27680","27570"
"Leaver CS","2023","Greater Manchester","Greater Manchester North East","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester North East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester North East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester North West","AA/AO","120","[c]","21520","21690"
"Leaver CS","2023","Greater Manchester","Greater Manchester North West","EO","50","[c]","27420","27570"
"Leaver CS","2023","Greater Manchester","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester North West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester North West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester South East","AA/AO","60","[c]","21460","21500"
"Leaver CS","2023","Greater Manchester","Greater Manchester South East","EO","30","[c]","27730","28120"
"Leaver CS","2023","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester South East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester South East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester South West","AA/AO","315","[c]","21570","21780"
"Leaver CS","2023","Greater Manchester","Greater Manchester South West","EO","140","[c]","26550","26750"
"Leaver CS","2023","Greater Manchester","Greater Manchester South West","G6/G7","60","[c]","60410","57210"
"Leaver CS","2023","Greater Manchester","Greater Manchester South West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester South West","SEO/HEO","155","[c]","34790","33740"
"Leaver CS","2023","Greater Manchester","Greater Manchester South West","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Manchester","AA/AO","235","[c]","20980","21500"
"Leaver CS","2023","Greater Manchester","Manchester","EO","145","[c]","26590","27370"
"Leaver CS","2023","Greater Manchester","Manchester","G6/G7","110","[c]","58530","56490"
"Leaver CS","2023","Greater Manchester","Manchester","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Manchester","SEO/HEO","205","[c]","36780","37590"
"Leaver CS","2023","Greater Manchester","Manchester","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Central Hampshire","AA/AO","120","[c]","21870","21380"
"Leaver CS","2023","Hampshire and Isle of Wight","Central Hampshire","EO","70","[c]","27610","27140"
"Leaver CS","2023","Hampshire and Isle of Wight","Central Hampshire","G6/G7","55","[c]","54710","50500"
"Leaver CS","2023","Hampshire and Isle of Wight","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","130","[c]","36910","37300"
"Leaver CS","2023","Hampshire and Isle of Wight","Central Hampshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Isle of Wight","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Isle of Wight","EO","25","[c]","27900","28120"
"Leaver CS","2023","Hampshire and Isle of Wight","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","North Hampshire","AA/AO","40","[c]","22890","21780"
"Leaver CS","2023","Hampshire and Isle of Wight","North Hampshire","EO","45","[c]","27100","27170"
"Leaver CS","2023","Hampshire and Isle of Wight","North Hampshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","35","[c]","39200","35570"
"Leaver CS","2023","Hampshire and Isle of Wight","North Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Portsmouth","AA/AO","195","[c]","23950","21260"
"Leaver CS","2023","Hampshire and Isle of Wight","Portsmouth","EO","65","[c]","28430","27520"
"Leaver CS","2023","Hampshire and Isle of Wight","Portsmouth","G6/G7","25","[c]","62950","57790"
"Leaver CS","2023","Hampshire and Isle of Wight","Portsmouth","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","80","[c]","38660","37680"
"Leaver CS","2023","Hampshire and Isle of Wight","Portsmouth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","South Hampshire","AA/AO","320","[c]","21050","21200"
"Leaver CS","2023","Hampshire and Isle of Wight","South Hampshire","EO","100","[c]","27800","27140"
"Leaver CS","2023","Hampshire and Isle of Wight","South Hampshire","G6/G7","35","[c]","61130","59740"
"Leaver CS","2023","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","125","[c]","36110","37150"
"Leaver CS","2023","Hampshire and Isle of Wight","South Hampshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Southampton","AA/AO","70","[c]","21660","21690"
"Leaver CS","2023","Hampshire and Isle of Wight","Southampton","EO","40","[c]","27000","26960"
"Leaver CS","2023","Hampshire and Isle of Wight","Southampton","G6/G7","25","[c]","60230","53710"
"Leaver CS","2023","Hampshire and Isle of Wight","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Southampton","SEO/HEO","35","[c]","38790","39820"
"Leaver CS","2023","Hampshire and Isle of Wight","Southampton","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","30","[c]","24940","22220"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","25","[c]","27990","27470"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","70","[c]","22100","21500"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","45","[c]","27710","28090"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","15","[c]","41260","40610"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","170","[c]","21570","21400"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","45","[c]","27820","28120"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","60","[c]","23340","22690"
"Leaver CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","30","[c]","29420","27840"
"Leaver CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","10","[c]","36890","34990"
"Leaver CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","25","[c]","26050","26220"
"Leaver CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","10","[c]","29370","28120"
