"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Education and Skills Funding Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Education and Skills Funding Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Education and Skills Funding Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Education and Skills Funding Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","FCDO Services","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","FCDO Services","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","FCDO Services","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","FCDO Services","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Forestry and Land Scotland","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Forestry and Land Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Forestry and Land Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Forestry and Land Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Actuary's Department","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Actuary's Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","London","G6/G7","25","[c]","72190","71930"
"Leaver CS","2023","40-49","Government Commercial Organisation","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Commercial Organisation","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Internal Audit Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Internal Audit Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Internal Audit Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Internal Audit Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Legal Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Legal Department","London","G6/G7","50","[c]","61640","65650"
"Leaver CS","2023","40-49","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Legal Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Legal Department","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Legal Department","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Property Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Property Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Property Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Property Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Government Property Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","10","[c]","21300","20970"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","East of England","AA/AO","25","[c]","21490","21780"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","London","AA/AO","25","[c]","24870","25480"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","North West (England)","AA/AO","15","[c]","21260","21780"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","South East (England)","AA/AO","10","[c]","21530","21780"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","South West (England)","AA/AO","10","[c]","21610","21780"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","20","[c]","21210","20970"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","South West (England)","SEO/HEO","15","[c]","41400","39520"
"Leaver CS","2023","40-49","HM Land Registry","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Prison and Probation Service","East Midlands (England)","AA/AO","55","[c]","[c]","[c]"
