"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Legal","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Digital, Data and Technology","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Economics","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","G6/G7","Female","80","[c]","75870","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","G6/G7","Male","55","[c]","75870","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","SEO/HEO","Female","120","[c]","49730","47750"
"New entrant CS","2023","No function","Inspector of Education and Training","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","EO","Female","45","[c]","27160","25880"
"New entrant CS","2023","No function","Intelligence Analysis","EO","Male","50","[c]","27080","25880"
"New entrant CS","2023","No function","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","EO","Female","35","[c]","27310","27420"
"New entrant CS","2023","No function","International Trade","EO","Male","35","[c]","27450","27420"
"New entrant CS","2023","No function","International Trade","G6/G7","Female","40","[c]","53940","52810"
"New entrant CS","2023","No function","International Trade","G6/G7","Male","60","[c]","58660","57610"
"New entrant CS","2023","No function","International Trade","SEO/HEO","Female","160","[c]","39120","39400"
"New entrant CS","2023","No function","International Trade","SEO/HEO","Male","170","[c]","39780","40010"
"New entrant CS","2023","No function","Knowledge and Information Management","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","AA/AO","Female","45","[c]","23580","23180"
"New entrant CS","2023","No function","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","EO","Female","40","[c]","32010","32930"
"New entrant CS","2023","No function","Medicine","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","G6/G7","Female","55","[c]","76390","79390"
"New entrant CS","2023","No function","Medicine","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","SEO/HEO","Female","80","[c]","39490","40590"
"New entrant CS","2023","No function","Medicine","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","AA/AO","Female","9860","[c]","23900","22500"
"New entrant CS","2023","No function","Operational Delivery","AA/AO","Male","8260","[c]","25020","23230"
"New entrant CS","2023","No function","Operational Delivery","EO","Female","2660","[c]","27470","25920"
"New entrant CS","2023","No function","Operational Delivery","EO","Male","2800","[c]","27710","26780"
"New entrant CS","2023","No function","Operational Delivery","G6/G7","Female","155","[c]","58670","55800"
"New entrant CS","2023","No function","Operational Delivery","G6/G7","Male","155","[c]","58280","55760"
"New entrant CS","2023","No function","Operational Delivery","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","SEO/HEO","Female","800","[c]","35830","34030"
"New entrant CS","2023","No function","Operational Delivery","SEO/HEO","Male","710","[c]","36890","35410"
"New entrant CS","2023","No function","Operational Delivery","Unknown","Female","3035","[c]","22980","23640"
"New entrant CS","2023","No function","Operational Delivery","Unknown","Male","1015","[c]","23360","23640"
"New entrant CS","2023","No function","Operational Research","AA/AO","Female","40","[c]","22520","22520"
"New entrant CS","2023","No function","Operational Research","AA/AO","Male","40","[c]","22520","22520"
"New entrant CS","2023","No function","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","AA/AO","Female","200","[c]","21840","22260"
"New entrant CS","2023","No function","Other","AA/AO","Male","190","[c]","21380","21580"
"New entrant CS","2023","No function","Other","EO","Female","100","[c]","28270","28970"
"New entrant CS","2023","No function","Other","EO","Male","65","[c]","27990","28650"
"New entrant CS","2023","No function","Other","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","SEO/HEO","Female","75","[c]","35460","34000"
"New entrant CS","2023","No function","Other","SEO/HEO","Male","65","[c]","38200","38320"
"New entrant CS","2023","No function","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","G6/G7","Female","40","[c]","46940","43740"
"New entrant CS","2023","No function","Planning Inspectors","G6/G7","Male","40","[c]","52170","43740"
"New entrant CS","2023","No function","Policy","AA/AO","Female","55","[c]","21530","20750"
"New entrant CS","2023","No function","Policy","AA/AO","Male","50","[c]","21920","22220"
"New entrant CS","2023","No function","Policy","EO","Female","270","[c]","27430","28490"
"New entrant CS","2023","No function","Policy","EO","Male","125","[c]","27250","27820"
"New entrant CS","2023","No function","Policy","G6/G7","Female","145","[c]","56360","54640"
"New entrant CS","2023","No function","Policy","G6/G7","Male","145","[c]","56150","54400"
"New entrant CS","2023","No function","Policy","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","SEO/HEO","Female","615","[c]","35460","35010"
"New entrant CS","2023","No function","Policy","SEO/HEO","Male","460","[c]","35430","34410"
"New entrant CS","2023","No function","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","G6/G7","Female","5","[c]","[c]","[c]"
