"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Social Research","London","G7","55","50","60540","61130"
"In post","2023","40-49","Social Research","London","HEO","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","London","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","London","SEO","20","20","44730","44490"
"In post","2023","40-49","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Outside London","G6","15","15","64790","62460"
"In post","2023","40-49","Social Research","Outside London","G7","60","55","54330","52490"
"In post","2023","40-49","Social Research","Outside London","HEO","40","35","33450","32970"
"In post","2023","40-49","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","Outside London","SEO","70","65","41030","40080"
"In post","2023","40-49","Statistics","London","EO","10","5","[c]","[c]"
"In post","2023","40-49","Statistics","London","G6","40","40","72970","74130"
"In post","2023","40-49","Statistics","London","G7","85","80","60370","61310"
"In post","2023","40-49","Statistics","London","HEO","25","25","37830","38660"
"In post","2023","40-49","Statistics","London","SCS level","20","15","88290","81770"
"In post","2023","40-49","Statistics","London","SEO","55","50","45540","45560"
"In post","2023","40-49","Statistics","Outside London","EO","20","20","28440","27140"
"In post","2023","40-49","Statistics","Outside London","G6","45","45","65890","63950"
"In post","2023","40-49","Statistics","Outside London","G7","120","110","54840","53190"
"In post","2023","40-49","Statistics","Outside London","HEO","55","50","33330","33130"
"In post","2023","40-49","Statistics","Outside London","SCS level","20","20","77720","73330"
"In post","2023","40-49","Statistics","Outside London","SEO","105","100","41580","41050"
"In post","2023","40-49","Tax","London","AO","10","5","[c]","[c]"
"In post","2023","40-49","Tax","London","EO","75","70","32610","32540"
"In post","2023","40-49","Tax","London","G6","30","30","78190","78600"
"In post","2023","40-49","Tax","London","G7","60","60","64540","65230"
"In post","2023","40-49","Tax","London","HEO","160","155","39720","39790"
"In post","2023","40-49","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Tax","London","SEO","65","65","46000","45960"
"In post","2023","40-49","Tax","Outside London","AO","340","310","22520","22520"
"In post","2023","40-49","Tax","Outside London","EO","695","665","28150","28130"
"In post","2023","40-49","Tax","Outside London","G6","150","145","71120","71300"
"In post","2023","40-49","Tax","Outside London","G7","490","480","57580","57970"
"In post","2023","40-49","Tax","Outside London","HEO","1045","1010","34940","35000"
"In post","2023","40-49","Tax","Outside London","SCS level","20","20","79650","77000"
"In post","2023","40-49","Tax","Outside London","SEO","485","475","42340","42510"
"In post","2023","40-49","Unknown","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","London","AO","20","20","28210","26060"
"In post","2023","40-49","Unknown","London","EO","90","85","30630","30770"
"In post","2023","40-49","Unknown","London","G6","205","195","71110","69900"
"In post","2023","40-49","Unknown","London","G7","270","255","58230","56430"
"In post","2023","40-49","Unknown","London","HEO","130","130","37190","37460"
"In post","2023","40-49","Unknown","London","SCS level","190","185","90580","82390"
"In post","2023","40-49","Unknown","London","SEO","145","140","43860","43700"
"In post","2023","40-49","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Outside London","AA","360","330","23570","23340"
"In post","2023","40-49","Unknown","Outside London","AO","410","385","26050","26220"
"In post","2023","40-49","Unknown","Outside London","EO","1035","980","30020","29450"
"In post","2023","40-49","Unknown","Outside London","G6","610","595","74660","74000"
"In post","2023","40-49","Unknown","Outside London","G7","1045","1005","60030","58850"
"In post","2023","40-49","Unknown","Outside London","HEO","1180","1140","36190","35000"
"In post","2023","40-49","Unknown","Outside London","SCS level","150","150","89580","83530"
"In post","2023","40-49","Unknown","Outside London","SEO","1165","1120","46200","45350"
"In post","2023","40-49","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","G7","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","Unknown","60","60","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","EO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","G6","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Outside London","G6","10","10","61890","61390"
"In post","2023","40-49","Veterinarian","Outside London","G7","50","50","52210","51330"
"In post","2023","40-49","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Outside London","SEO","75","70","39050","38230"
"In post","2023","50-59","Commercial","London","AO","10","10","26590","25280"
"In post","2023","50-59","Commercial","London","EO","30","30","31900","32090"
"In post","2023","50-59","Commercial","London","G6","100","100","77570","72520"
"In post","2023","50-59","Commercial","London","G7","140","135","60780","58280"
"In post","2023","50-59","Commercial","London","HEO","50","45","37460","37080"
"In post","2023","50-59","Commercial","London","SCS level","70","70","127450","127470"
"In post","2023","50-59","Commercial","London","SEO","90","90","46460","44160"
"In post","2023","50-59","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Outside London","AO","85","75","23740","22500"
"In post","2023","50-59","Commercial","Outside London","EO","140","130","28140","27810"
"In post","2023","50-59","Commercial","Outside London","G6","170","170","73760","70990"
"In post","2023","50-59","Commercial","Outside London","G7","330","325","57790","56000"
"In post","2023","50-59","Commercial","Outside London","HEO","290","275","34350","34170"
"In post","2023","50-59","Commercial","Outside London","SCS level","70","70","108710","102750"
"In post","2023","50-59","Commercial","Outside London","SEO","475","465","42310","42160"
"In post","2023","50-59","Commercial","Outside London","Unknown","50","50","49450","43930"
"In post","2023","50-59","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","London","EO","30","30","31560","30560"
"In post","2023","50-59","Communications","London","G6","40","40","73330","73530"
"In post","2023","50-59","Communications","London","G7","65","60","59900","60430"
"In post","2023","50-59","Communications","London","HEO","60","55","38000","38220"
"In post","2023","50-59","Communications","London","SCS level","15","15","90790","86300"
"In post","2023","50-59","Communications","London","SEO","65","60","46290","45750"
"In post","2023","50-59","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Outside London","AO","50","50","22870","22220"
"In post","2023","50-59","Communications","Outside London","EO","95","90","28450","27890"
"In post","2023","50-59","Communications","Outside London","G6","30","30","68160","68000"
"In post","2023","50-59","Communications","Outside London","G7","65","65","55160","55320"
"In post","2023","50-59","Communications","Outside London","HEO","130","125","34530","34040"
"In post","2023","50-59","Communications","Outside London","SCS level","10","10","81120","79290"
"In post","2023","50-59","Communications","Outside London","SEO","135","130","41870","41800"
"In post","2023","50-59","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","London","G7","5","5","[c]","[c]"
"In post","2023","50-59","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","London","AO","110","95","25170","25610"
"In post","2023","50-59","Counter Fraud","London","EO","220","215","32330","32520"
"In post","2023","50-59","Counter Fraud","London","G6","20","20","76270","77090"
"In post","2023","50-59","Counter Fraud","London","G7","40","40","61360","62760"
"In post","2023","50-59","Counter Fraud","London","HEO","140","140","39560","39450"
"In post","2023","50-59","Counter Fraud","London","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Counter Fraud","London","SEO","85","85","45680","45960"
"In post","2023","50-59","Counter Fraud","Outside London","AA","10","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Outside London","AO","435","380","22430","21690"
"In post","2023","50-59","Counter Fraud","Outside London","EO","1270","1190","28590","28120"
"In post","2023","50-59","Counter Fraud","Outside London","G6","25","25","70370","71300"
"In post","2023","50-59","Counter Fraud","Outside London","G7","55","55","54860","56870"
"In post","2023","50-59","Counter Fraud","Outside London","HEO","550","535","35060","34550"
"In post","2023","50-59","Counter Fraud","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Outside London","SEO","190","185","41400","42140"
"In post","2023","50-59","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","London","AO","10","10","27570","26810"
"In post","2023","50-59","Digital, Data and Technology","London","EO","100","100","31610","31580"
"In post","2023","50-59","Digital, Data and Technology","London","G6","150","150","73880","73090"
"In post","2023","50-59","Digital, Data and Technology","London","G7","395","390","61020","60430"
"In post","2023","50-59","Digital, Data and Technology","London","HEO","200","200","37860","38330"
"In post","2023","50-59","Digital, Data and Technology","London","SCS level","45","45","103240","102220"
"In post","2023","50-59","Digital, Data and Technology","London","SEO","305","300","45510","45170"
"In post","2023","50-59","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Outside London","AO","90","85","23080","22220"
"In post","2023","50-59","Digital, Data and Technology","Outside London","EO","685","650","28920","28120"
"In post","2023","50-59","Digital, Data and Technology","Outside London","G6","435","435","69490","67700"
"In post","2023","50-59","Digital, Data and Technology","Outside London","G7","1135","1115","55390","54520"
"In post","2023","50-59","Digital, Data and Technology","Outside London","HEO","1020","990","35030","34300"
