"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","HM Revenue and Customs","East Midlands (England)","Nottingham","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East Midlands (England)","Nottingham","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Suffolk CC","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","East of England","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Croydon","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Croydon","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Croydon","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Croydon","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Hackney and Newham","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Hackney and Newham","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Hackney and Newham","SEO/HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Tower Hamlets","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Westminster","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Westminster","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","Westminster","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Durham","AA/AO","35","[c]","22380","22520"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Sunderland","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Sunderland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Tyneside","AA/AO","75","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Tyneside","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Tyneside","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North East (England)","Tyneside","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Greater Manchester South West","AA/AO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Greater Manchester South West","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Greater Manchester South West","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Greater Manchester South West","SEO/HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Liverpool","AA/AO","70","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Liverpool","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Liverpool","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Mid Lancashire","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Mid Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North West (England)","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Northern Ireland","Belfast","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Northern Ireland","Belfast","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Northern Ireland","Belfast","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","City of Edinburgh","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","City of Edinburgh","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","City of Edinburgh","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","Glasgow City","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","Glasgow City","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","South Lanarkshire","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","South Lanarkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","East Kent","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Milton Keynes","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South West (England)","Bristol, City of","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South West (England)","Bristol, City of","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South West (England)","Bristol, City of","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South West (England)","Plymouth","AA/AO","10","[c]","22480","22520"
"Leaver Dept.","2023","HM Revenue and Customs","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Wales","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","Birmingham","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","Birmingham","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","Birmingham","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","Bradford","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","Leeds","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","Leeds","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","Leeds","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Yorkshire and The Humber","Leeds","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","East of England","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","East of England","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","London","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","London","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","London","Westminster","EO","20","[c]","27730","27820"
"Leaver Dept.","2023","HM Treasury","London","Westminster","G6/G7","95","[c]","57830","54440"
"Leaver Dept.","2023","HM Treasury","London","Westminster","SCS level","20","[c]","94660","77660"
"Leaver Dept.","2023","HM Treasury","London","Westminster","SEO/HEO","110","[c]","35450","33820"
"Leaver Dept.","2023","HM Treasury","North East (England)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","North East (England)","Darlington","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","North East (England)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","North West (England)","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","North West (England)","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","South West (England)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","West Midlands (England)","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Yorkshire and The Humber","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Midlands (England)","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
