"Status","Year","Age","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Unknown","Unknown","Eastern Scotland","35","[c]","40700","34730"
"Leaver CS","2023","40-49","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Inner London - West","65","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","West Central Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
